system,actual_case,forecast_case,method,horizon,gamma_Q,n_runs,completed_count,completed_rate,total_fail_count,mean_executed_steps,n_completed,mean_cost,std_cost,ci95_cost,mean_solve_time_s,std_solve_time_s,ci95_solve_time_s,mean_avg_step_time_s,std_avg_step_time_s,mean_max_step_time_s,std_max_step_time_s
33,id_actual,id_reliable,MPC-3,3,,20,20,1.0,0,48.0,20,1682.9825316751974,61.534562713366704,26.96871117779112,70.18419983386994,20.73811195653319,9.088878299722637,1.4621708298722904,0.43204399909444136,14.895149958133697,6.329597236982781
33,id_actual,id_reliable,MPC-5,5,,20,20,1.0,0,48.0,20,1625.7381371827626,58.75919872080584,25.75235427805555,501.04794989824296,190.1531484170692,83.33829173524995,10.438498956213396,3.9615239253556083,128.57894999980925,105.38891277313049
33,id_actual,id_reliable,MPC-7,7,,20,20,1.0,0,48.0,20,1594.145195692511,63.05705946090333,27.635974797501913,1687.4157499194146,462.3042546457741,202.61377297636346,35.1544947899878,9.631338638453627,284.412700009346,51.24592611046369
33,id_actual,id_reliable,Proposed-H3,3,0.3,20,20,1.0,0,48.0,20,1334.672642352308,47.28970476727077,20.72562692112061,33.16094986200333,2.6143989594229358,1.145810863540582,0.6908531221250693,0.05446664498797783,1.8015000104904175,0.48330886231290554
