system,method,scenario_id,split,actual_case,forecast_case,horizon,gamma_Q,cost,perfect_cost,gap_percent,voltage_violation,solve_time_s,avg_step_time_s,max_step_time_s,solver_fail_count,timeout_count,completed,incomplete_reason,seed,solver_kind,solver_window,executed_steps,include_tail,cost_accounting,final_P_DG_29,final_P_DG_64,final_SOC_BSS_12,final_SOC_BSS_34,final_SOC_BSS_68,final_SOC_BSS_103,step_costs_json,step_times_json,certified_global,gurobi_status,mean_num_vars,mean_num_bin_vars,mean_num_constrs,mean_num_qconstrs,mean_num_genconstrs,mean_model_runtime_s,mean_mip_gap,max_mip_gap,mean_model_status,min_model_sol_count,failure_message,experiment_tag,perfect_screening_target_count,perfect_screening_candidate_order,perfect_screening_rule,scenario_selection_file,scenario_selection_rule
119,Perfect-Global,820,test_id,id_actual,perfect_full_horizon,48,,1846.0874662897763,1846.0874662897763,0.0,,44.378000020980835,0.9245416671037674,44.378000020980835,0,0,True,,200820,perfect_global_clean,48,48,True,full_day_optimization_objective,0.9999937434259315,0.9999937411254756,0.1250028759283098,0.1250028617310717,0.12500284131697606,0.12500285514262582,"[2.465677822071178, 4.93130131120598, 7.397115469714486, 9.86292072604259, 12.328150077941249, 12.331142666257412, 12.33125039910291, 12.331248518943518, 12.331247386980184, 12.331137967920954, 12.331248878876366, 12.331141842355427, 22.38495139645825, 12.331258529498152, 11.33368640023972, 8.86796446154845, 6.401913759505345, 3.9358799570413683, 1.4703859140451478, 0.0006957861700235691, 0.0006934649332780427, 0.0006933986441058421, 0.0006934604491110829, 0.0006935027270999167, 0.0006934177730419054, 0.0019438825099627047, 2.4669422524047864, 4.9327884037455005, 7.398985876916205, 9.865447211218862, 12.332660753966763, 12.332742749251288, 12.332757202656387, 57.95838634292236, 147.769216673186, 170.899835734229, 84.92145057231386, 94.89156385924886, 108.97227203037374, 102.9436693702797, 106.76154243758751, 100.23319129362653, 89.26382645503263, 111.47415602212271, 119.41462773605191, 106.25251200724121, 101.19263819692063, 91.44052270952477]","[0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674, 0.9245416671037674]",True,2,46850,0,28850,17472,48,44.378000020980835,0.0009281547192306964,0.0009281547192306964,2,2,,perfect_global_119,20,20,completed_and_certified_full_day_hard_opf,formal/selected_119_perfect_feasible_20.json,perfect_global_feasible_certified_subset
119,Perfect-Global,821,test_id,id_actual,perfect_full_horizon,48,,1902.7555951646532,1902.7555951646532,0.0,,875.5769999027252,18.241187497973442,875.5769999027252,0,0,True,,200821,perfect_global_clean,48,48,True,full_day_optimization_objective,1.0,1.0,0.12500000000000672,0.1250000000000067,0.12500000000000663,0.12500000000000666,"[17.797956833937498, 7.743413579197206, 7.398804, 9.865456000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 28.397365673860087, 18.150279464867715, 12.332300000000002, 11.54207299528151, 9.075288587330958, 6.608696657618691, 4.142297205958847, 1.6760902321660034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.346660015270004, 4.812919195997452, 7.279370854622241, 9.746014991329803, 12.212851608336884, 12.332300000000002, 12.332300000000002, 77.20303790830678, 163.1810413120791, 160.85675548271712, 104.14002989320954, 102.84352465788787, 92.67587679657115, 107.62001079799366, 109.72667724954387, 97.0188715827749, 108.2225453314341, 92.73291896200804, 94.45410350730538, 98.85359535111111, 104.76014672352383, 94.01562171241181]","[18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442, 18.241187497973442]",True,2,46850,0,28850,17472,48,875.5769999027252,0.0007392121728701638,0.0007392121728701638,2,3,,perfect_global_119,20,21,completed_and_certified_full_day_hard_opf,formal/selected_119_perfect_feasible_20.json,perfect_global_feasible_certified_subset
119,Perfect-Global,822,test_id,id_actual,perfect_full_horizon,48,,1855.2290852227022,1855.2290852227022,0.0,,82.74799990653992,1.7239166647195816,82.74799990653992,0,0,True,,200822,perfect_global_clean,48,48,True,full_day_optimization_objective,0.9999997417520637,0.9999997415786442,0.12500011871982974,0.12500011810015887,0.12500011730139154,0.12500011785416898,"[2.466059778810779, 4.93230170740351, 7.398735905987599, 9.865354786282968, 12.332139590550934, 12.332256832395483, 12.332252111385028, 12.332256782832193, 12.332252157698226, 12.332256849802292, 12.332256772412276, 12.332252076681982, 19.341556274259155, 12.332256981557515, 10.260278636696528, 7.7936388700845605, 5.327169615608712, 2.8608851878677117, 0.3948070666998372, 2.8610422327452116e-05, 2.860656284907921e-05, 2.8606341189187902e-05, 2.8606532184875185e-05, 2.860651479520086e-05, 2.860659638107288e-05, 2.8619883753372967e-05, 2.2889137530645702, 4.755139363452177, 7.221571265560014, 9.688199932747548, 12.155022982656076, 12.33231834462155, 12.332318529105157, 65.11206538002739, 118.73964360950384, 179.47231707684222, 106.37973971150262, 92.48443299354778, 109.43048458967351, 98.34936434743057, 112.90657742161626, 100.66158527917689, 116.27786810748276, 100.11357368672167, 99.41610580325386, 111.5263454215941, 112.91848040045059, 89.03584897480026]","[1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816, 1.7239166647195816]",True,2,46850,0,28850,17472,48,82.74799990653992,0.0006921166240696008,0.0006921166240696008,2,2,,perfect_global_119,20,22,completed_and_certified_full_day_hard_opf,formal/selected_119_perfect_feasible_20.json,perfect_global_feasible_certified_subset
119,Perfect-Global,823,test_id,id_actual,perfect_full_horizon,48,,1909.215649046306,1909.215649046306,0.0,,1550.582999944687,32.30381249884764,1550.582999944687,0,0,True,,200823,perfect_global_clean,48,48,True,full_day_optimization_objective,0.999998194181301,0.9999981932104886,0.12500083003573872,0.12500082609805588,0.12500082001713905,0.12500082401107993,"[2.4659525725140052, 4.932021996657951, 7.398284902075458, 9.864683612884141, 12.3310719932691, 12.3319356354139, 12.331934356507952, 12.331971189726934, 12.331932871010238, 12.331970537878485, 12.331970187629864, 12.331971106621886, 45.30118357079071, 12.331972167848955, 10.647605539585234, 8.181219933894361, 5.714862475649383, 3.2486424567846197, 0.7827098036293794, 0.0002006293413519013, 0.00022040262090196604, 0.00020098038526753051, 0.0002008110045023303, 0.0002005515637676635, 0.00020053403896269108, 0.000200667768623736, 0.5556689231466911, 3.0215802290194014, 5.487785391912327, 7.954218785153585, 10.420860247905189, 12.332428472428548, 12.33243004649544, 96.4980340797727, 125.49278974864592, 172.11610544052505, 97.98598696937995, 103.55740017879016, 103.0988079084765, 101.57458096080109, 104.80501621374499, 113.14599927095053, 113.42012807392311, 108.80772146739494, 103.16866401122161, 99.5921707485763, 109.08828577709147, 95.23366461385481]","[32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764, 32.30381249884764]",True,2,46850,0,28850,17472,48,1550.582999944687,0.0007132373540117346,0.0007132373540117346,2,2,,perfect_global_119,20,23,completed_and_certified_full_day_hard_opf,formal/selected_119_perfect_feasible_20.json,perfect_global_feasible_certified_subset
119,Perfect-Global,824,test_id,id_actual,perfect_full_horizon,48,,1911.5456560201242,1911.5456560201242,0.0,,53.15000009536743,1.1072916686534882,53.15000009536743,0,0,True,,200824,perfect_global_clean,48,48,True,full_day_optimization_objective,0.9999997417529726,0.9999997416003439,0.12500011871141953,0.12500011812217665,0.1250001172637512,0.12500011781417392,"[2.466032567916044, 4.932230713700069, 7.398621460089087, 9.865184507737382, 12.331869446407694, 12.332183686592062, 12.332183815746513, 12.332184084197221, 12.33218395298198, 12.332183775973158, 12.332184042053884, 12.332155127154305, 30.90121929840241, 12.244635653466753, 9.777913826212506, 7.3113262256917215, 4.84491137927402, 2.3786789083631463, 2.862225040895179e-05, 2.8609988239992707e-05, 2.860696371005969e-05, 2.8606863850902473e-05, 2.860670680112622e-05, 2.8606835436575432e-05, 2.8606636496935128e-05, 2.8606909657066995e-05, 0.46648919310922154, 2.9325729062748054, 5.398862920389207, 7.865349700402092, 10.332030863083562, 12.33231842951651, 12.332318555175277, 85.90573311480638, 100.49804858260491, 159.67111944043134, 97.69704675788952, 106.94336152809767, 117.12463991309463, 115.34287863459164, 110.23728928030553, 116.25753930512717, 103.42853500466424, 103.20261069938779, 118.70626176671203, 111.89580783096862, 97.22594704660149, 124.97078320177596]","[1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882, 1.1072916686534882]",True,2,46850,0,28850,17472,48,53.15000009536743,0.0007087317244727797,0.0007087317244727797,2,2,,perfect_global_119,20,24,completed_and_certified_full_day_hard_opf,formal/selected_119_perfect_feasible_20.json,perfect_global_feasible_certified_subset
119,Perfect-Global,825,test_id,id_actual,perfect_full_horizon,48,,1835.2446873065378,1835.2446873065378,0.0,,49.72199988365173,1.0358749975760777,49.72199988365173,0,0,True,,200825,perfect_global_clean,48,48,True,full_day_optimization_objective,0.9999997417140805,0.9999997415966031,0.12500011871016362,0.1250001181450087,0.12500011725087545,0.12500011785099882,"[2.4660687559367305, 4.932325040549117, 7.398773366053258, 9.865410196205799, 12.332225928016019, 12.332280873080162, 12.33228088124196, 12.332280879865916, 12.332280880346746, 12.332280878483484, 12.332280878156274, 12.332279528115933, 23.662638492149284, 12.332280919221486, 11.255552194097362, 8.788811096583027, 6.322252438161352, 3.8558905473271463, 1.3897349606717793, 2.8609094951283113e-05, 2.8606515142868673e-05, 2.860656331511784e-05, 2.8606561527177936e-05, 2.8606502586982008e-05, 2.860652064541445e-05, 2.8607433186215918e-05, 1.2676074004636622, 3.7337534807440047, 6.20010586511806, 8.66665501627193, 11.133398550635235, 12.332318369634153, 30.273151053107114, 84.2332692318192, 102.36823693812134, 144.41620185901027, 85.9598822783693, 104.11690958947557, 109.01845151533266, 102.42309161576121, 107.28432273960601, 96.66571405243779, 111.59905756546355, 112.62051090366165, 112.26015511488608, 94.95483792706351, 100.90473669163207, 101.88419056446935]","[1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777, 1.0358749975760777]",True,2,46850,0,28850,17472,48,49.72199988365173,0.000719945236687865,0.000719945236687865,2,2,,perfect_global_119,20,25,completed_and_certified_full_day_hard_opf,formal/selected_119_perfect_feasible_20.json,perfect_global_feasible_certified_subset
119,Perfect-Global,826,test_id,id_actual,perfect_full_horizon,48,,1874.9325446217338,1874.9325446217338,0.0,,1259.8099999427795,26.246041665474575,1259.8099999427795,0,0,True,,200826,perfect_global_clean,48,48,True,full_day_optimization_objective,0.9999999999999978,0.9999999999999978,0.12500000000000103,0.12500000000000103,0.12500000000000103,0.12500000000000103,"[2.4660759999948474, 4.932343999994464, 7.3988039999942705, 9.865455999994067, 12.179318909856287, 12.33229999999409, 12.33229999658038, 12.33229999999415, 12.33229999999411, 12.332299999994143, 12.098337942354787, 12.332299999994147, 26.69653681759884, 11.178964101872413, 8.71220984505188, 6.245647566055767, 3.7792772643817854, 1.3130989397554365, 2.4732672159382417e-13, 2.4732672159368775e-13, 2.473267215933714e-13, 2.4732672159336776e-13, 2.4732672159336807e-13, 2.473267215933657e-13, 2.473267215933678e-13, 2.4732673358336246e-13, 2.466070897806809, 4.932339407588994, 7.398800427749545, 9.865453958486992, 12.332300000000323, 12.332300000000346, 12.332300000000348, 88.6420495493376, 164.8344539829331, 164.76036999477927, 97.95805549153577, 102.47199415063534, 99.73815281142501, 105.56374582698673, 102.36397911599533, 99.44681682770211, 94.1046472169783, 98.73450564401662, 106.15893178854019, 105.48924715923478, 101.65221602824779, 100.49394295829481]","[26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575, 26.246041665474575]",True,2,46850,0,28850,17472,48,1259.8099999427795,0.0006089846977082299,0.0006089846977082299,2,2,,perfect_global_119,20,26,completed_and_certified_full_day_hard_opf,formal/selected_119_perfect_feasible_20.json,perfect_global_feasible_certified_subset
119,Perfect-Global,827,test_id,id_actual,perfect_full_horizon,48,,1880.753072618199,1880.753072618199,0.0,,50.15899991989136,1.0449791649977367,50.15899991989136,0,0,True,,200827,perfect_global_clean,48,48,True,full_day_optimization_objective,0.9999997417457188,0.9999997415972092,0.12500011872984496,0.12500011810418285,0.12500011727768717,0.12500011785831705,"[11.626983893660539, 4.939781893990161, 7.404837154997108, 9.870350314813464, 12.332593318808847, 12.336036058399284, 12.336357618125964, 12.332612357449964, 12.336438135485558, 12.336657609130079, 12.33636503686608, 12.336606927828727, 20.432303975618368, 12.332293155752282, 12.332293152892927, 11.302954615055901, 8.836197882919661, 6.369635533963911, 3.9032699520010827, 1.4371106714482178, 2.8606883813494528e-05, 2.860593193615376e-05, 2.860632275850577e-05, 2.8606201216422095e-05, 2.860627763983698e-05, 2.861468328547285e-05, 1.8163020705463084, 4.282490881836167, 6.748885987787485, 9.215477859497573, 11.6822641141055, 12.33231830397906, 26.742983553091868, 90.18007855197166, 124.54564478906771, 157.12280938986672, 86.09741258934196, 100.54720997279085, 104.46892976137018, 102.80257840129711, 100.984116947355, 92.6045628906771, 98.8491473037159, 103.13667144463683, 106.87543651214439, 112.07848002081857, 109.16640908438738, 109.00101128240485]","[1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367, 1.0449791649977367]",True,2,46850,0,28850,17472,48,50.15899991989136,0.0007898046824414184,0.0007898046824414184,2,2,,perfect_global_119,20,27,completed_and_certified_full_day_hard_opf,formal/selected_119_perfect_feasible_20.json,perfect_global_feasible_certified_subset
119,Perfect-Global,828,test_id,id_actual,perfect_full_horizon,48,,1920.1454752638358,1920.1454752638358,0.0,,78.47399997711182,1.6348749995231628,78.47399997711182,0,0,True,,200828,perfect_global_clean,48,48,True,full_day_optimization_objective,0.9999937443178717,0.9999937412663406,0.12500287537059673,0.12500286147617737,0.12500284137119885,0.1250028548389299,"[2.474823463901755, 4.940400029393536, 7.406725970189185, 9.873061453892408, 12.339607242791612, 12.339933922698227, 12.340107719163035, 12.337283611516309, 12.33987518874604, 12.3361178816557, 12.336479825361057, 12.340059827404176, 35.256813549297455, 12.33212596057914, 12.332125861337769, 10.35183274354456, 7.885316966313017, 5.419050931661475, 2.9530925545107367, 0.4876733177088824, 0.0006939092258637778, 0.0006934155059843889, 0.0006934415050253716, 0.0006934511812492848, 0.0006934244092966008, 0.0006936263679467654, 0.5590505251027544, 3.024475931995913, 5.490439984848718, 7.9567115066203495, 10.423232795924728, 12.332749616242669, 12.332871748803484, 95.8657272688511, 122.90781644087429, 149.63040648430498, 83.15430527270725, 102.51455796839736, 111.15024641778437, 115.60386827851973, 107.2375138528481, 101.61270504677198, 94.67653554352842, 122.3724263763637, 103.36687003429408, 129.22307145552503, 104.41607334187468, 113.86715008179065]","[1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628, 1.6348749995231628]",True,2,46850,0,28850,17472,48,78.47399997711182,0.0009583814955174524,0.0009583814955174524,2,2,,perfect_global_119,20,28,completed_and_certified_full_day_hard_opf,formal/selected_119_perfect_feasible_20.json,perfect_global_feasible_certified_subset
119,Perfect-Global,830,test_id,id_actual,perfect_full_horizon,48,,1948.318749567893,1948.318749567893,0.0,,56.41599988937378,1.1753333310286205,56.41599988937378,0,0,True,,200830,perfect_global_clean,48,48,True,full_day_optimization_objective,0.9999997417603351,0.9999997415888686,0.12500011871816616,0.12500011812807132,0.12500011730554914,0.12500011785626614,"[2.4660597811522176, 4.932301723149489, 7.398735920183358, 9.86535482823235, 12.33213971148307, 12.332252051905463, 12.332256807913936, 12.332256758784524, 12.332256809524427, 12.332252259245836, 12.332252134013723, 12.332252045282184, 50.36662943987783, 12.33225705004848, 10.92864664906686, 8.461954899367402, 5.995433620024927, 3.529097171311583, 1.0629670243109466, 2.8607466378858807e-05, 2.8606520005629987e-05, 2.8606522239214954e-05, 2.8606166352145106e-05, 2.8606537592130612e-05, 2.860663115356336e-05, 2.86071156643955e-05, 1.0825544643803513, 3.548686140405504, 6.015024117281873, 8.481558861051592, 10.948287988044338, 12.332318326964513, 12.332318482041465, 90.46245016044398, 177.58658379927166, 178.91840036336043, 101.13156138006738, 106.2852649043998, 110.77372712899941, 107.29704027038083, 100.89278054309173, 99.27896383273716, 103.7349812065847, 106.63863975239367, 93.29328872309283, 96.93032500249052, 93.82509911758838, 110.5313380709828]","[1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205, 1.1753333310286205]",True,2,46850,0,28850,17472,48,56.41599988937378,0.0006737684088863224,0.0006737684088863224,2,2,,perfect_global_119,20,30,completed_and_certified_full_day_hard_opf,formal/selected_119_perfect_feasible_20.json,perfect_global_feasible_certified_subset
