system,method,scenario_id,split,actual_case,forecast_case,horizon,gamma_Q,cost,perfect_cost,gap_percent,voltage_violation,solve_time_s,avg_step_time_s,max_step_time_s,solver_fail_count,timeout_count,completed,incomplete_reason,seed,solver_kind,solver_window,executed_steps,include_tail,max_steps,final_P_DG_5,final_SOC_BSS_9,step_costs_json,step_times_json,step_P_DG_5_json,step_SOC_BSS_9_json,step_P_BSS_json,step_P_grid_json,step_loss_json,step_load_total_json,step_pv_11_json,step_wind_26_json,mean_num_vars,mean_num_bin_vars,mean_num_constrs,mean_num_qconstrs,mean_num_genconstrs,mean_model_runtime_s,mean_mip_gap,max_mip_gap,mean_std_nn_binary_count,step_model_statuses_json,step_model_sol_counts_json,mean_model_status,min_model_sol_count,num_optimal_steps,num_timelimit_steps,failure_message,experiment_tag,dispatch_plot_scenario,policy_asset_dir,policy_stochastic_eval,policy_eval_seed,policy_eval_mode,cost_accounting,voltage_violation_metric,penalized_cost,economic_generation_cost,balance_penalty_cost,constraint_penalty,step_economic_costs_json,step_penalized_costs_json,step_balance_penalties_json,step_reward_penalties_json,step_balance_errors_json,step_cost_constraints_json,step_voltage_violations_pu_json,step_legacy_cost_constraints_json,mean_economic_generation_cost,mean_penalized_cost,mean_balance_penalty,mean_constraint_penalty,mean_cost_constraint,mean_voltage_violation_pu,legacy_mean_cost_constraint,legacy_cum_cost_constraint
33,MPC-3,80,test_id,id_actual,id_reliable,3,,1738.3131222356456,,,,35.57800006866455,0.7412083347638448,8.926000118255615,0,0,True,,100080,pure_mpc_clean,4,48,True,,1.0,0.12500000070606232,"[10.482018150559288, 14.05278518907212, 8.368419384030169, 11.55581846819478, 5.61506347180677, 9.1881786646706, 5.544041194039583, 10.475307014197128, 15.401564025043106, 5.946110275444045, 22.23585180980578, 27.206663364918313, 40.980446019440905, 26.475976721739343, 16.665835908282453, 5.8372757146964815, 5.8076187180397, 4.574224622563035, 3.340926527586402, 2.107724432743694, 0.8746183382669414, 0.0, 0.0, 0.0, 0.9733198444637639, 2.2064335493539917, 31.148818197815768, 25.93639913497786, 35.80702743540202, 38.918412651627975, 64.13653635942023, 79.59463905429072, 101.0201126869999, 129.01919289241047, 92.2813778785922, 115.01635800147852, 54.65258367499318, 52.93589534962863, 57.317829213933116, 64.8799955802575, 70.6696845982373, 72.55979421141384, 64.03571796382312, 68.24031937107134, 73.08466817046681, 64.79129455064736, 64.48228201528138, 61.867961833917974]","[0.5739998817443848, 0.6399998664855957, 0.8599998950958252, 6.200999975204468, 0.05800008773803711, 1.568000078201294, 0.19300007820129395, 0.8269999027252197, 0.18000006675720215, 0.03600001335144043, 0.2670001983642578, 0.19700002670288086, 0.5649998188018799, 1.4189999103546143, 0.307999849319458, 0.0690000057220459, 0.07400012016296387, 0.3810000419616699, 0.023000001907348633, 0.0279998779296875, 0.02700018882751465, 0.031000137329101562, 0.440000057220459, 0.442000150680542, 1.3420000076293945, 2.618000030517578, 8.926000118255615, 2.624000072479248, 1.753000020980835, 0.5859999656677246, 0.08600020408630371, 0.06099987030029297, 0.2519998550415039, 0.3380000591278076, 0.2819998264312744, 0.07299995422363281, 0.2049999237060547, 0.19800019264221191, 0.18599987030029297, 0.13499999046325684, 0.06399989128112793, 0.05800008773803711, 0.1399998664855957, 0.06099987030029297, 0.06399989128112793, 0.06700015068054199, 0.03600001335144043, 0.015000104904174805]","[0.2, 0.4, 0.6, 0.8, 0.9106429649997365, 1.0, 0.8991266886960626, 1.0, 1.0, 0.9643215883491574, 1.0, 1.0, 1.0, 1.0, 0.9999997379911152, 0.9466743905164664, 0.9418655763830898, 0.7418655763830897, 0.5418655764641812, 0.341865576567006, 0.14186557672920436, 0.0, 0.0, 0.0, 0.15787474920965106, 0.35787473704751727, 0.5578747370416343, 0.7578747370341694, 0.9578747370224278, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.75, 0.5, 0.35425684272232943, 0.27978241273149734, 0.22863021171246936, 0.18707134482474122, 0.1637150781543323, 0.14321986747092572, 0.1383772499138213, 0.25738362859772557, 0.5073836285412359, 0.25738362854123586, 0.12500000280795878, 0.12500485441912618, 0.12633371938327395, 0.1250000330780076, 0.2161484528693855, 0.2564203105994019, 0.2661717438070243, 0.26689754836874924, 0.27382668784656183, 0.5228784335468404, 0.7531270754246718, 0.6136971798933795, 0.473664326956139, 0.42058131144163896, 0.4205812978260778, 0.41577563233139, 0.41577562699089254, 0.41577562699089254, 0.41577562699089254, 0.3923688696041124, 0.3560602422242629, 0.26830763346345554, 0.12500000001726194, 0.12500000094867436, 0.12500000120785967, 0.1250000011211728, 0.12500000106054754, 0.12500000093798086, 0.12500000097854863, 0.1250000009741019, 0.12500000098803704, 0.1250000009389574, 0.12500000093929145, 0.12500000070606232, 0.12500000070606232]","[0.49, 0.49, 0.49, 0.2856565882642343, 0.1459698867013375, 0.10025831475772026, 0.08145538301323382, 0.045778283431384424, 0.0401706136936768, 0.009491534309482358, -0.24277301328773013, -0.51, 0.49, 0.2594719068369301, -1.0242705139257664e-05, -0.0027108873887668273, 0.002614029189023682, -0.1859427763744109, -0.09033279876625655, -0.029271750026244436, -0.011337395326939115, -0.023719656264617, -0.5080655612285683, -0.46970722943077614, 0.2732825662725729, 0.2744643917569913, 0.1040427104084201, 2.6686499928156375e-08, 0.009419104369588134, 1.0467374927289986e-08, 0.0, 0.0, 0.04587724447808916, 0.07116490966450496, 0.17199511343258822, 0.28088296181410716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2890306297049777, 0.36208166215850374, 0.1459068015479745, 0.20697157713108685, 0.0, 0.09443839577095624, 0.0, 0.13466115669366024, 0.28860668828259706, 0.0, 0.5021781815564307, 0.6575160426536973, 0.5660861141372504, 0.3302410849063308, 0.17072662640947883, 0.0, 0.0, -0.003006130568302568, -0.2862717825498874, -0.1363630983328975, -0.3397395369976435, -0.12270137828502518, -0.1442269504051462, -0.20965026050760027, 0.0, 0.0, 0.2995586472283705, 0.22987513541576882, 0.32325055726033963, 0.3540785151527348, 0.6267068795612999, 0.7938215032896294, 1.0254482452648637, 1.3281410042422754, 0.930975436525321, 1.1767590054213894, 0.7883972955283444, 0.7604836642216037, 0.8317346213647661, 0.954696676101748, 1.0488379609469478, 1.079571450592095, 0.9409685847776118, 1.0093360873344932, 1.0881059865116554, 0.9532543829373555, 0.9482297888663641, 0.9057205176246825]","[0.031067834080575077, 0.025980141472357738, 0.026655446787486, 0.026711925257318938, 0.03180696063021618, 0.030924321712574546, 0.03180048797785099, 0.030396888635341512, 0.03141622160023853, 0.034381891740154304, 0.03563824851435617, 0.04773087878055477, 0.04037615072474045, 0.04086200675648914, 0.04174234123926188, 0.04678491069785038, 0.04825064472494133, 0.06105896268754039, 0.08512036073075077, 0.08965260136927056, 0.12853280051203772, 0.13764922337544055, 0.12034933006162714, 0.13575204103742733, 0.1478002718426307, 0.1315070168911949, 0.09617420502926925, 0.08299254932995853, 0.07039434513194275, 0.06192580490913378, 0.05663559208441148, 0.055171804560478196, 0.05617827106533306, 0.060586715695267385, 0.05993412348887906, 0.06167578134796403, 0.045961099161452836, 0.046543386151155296, 0.048481041627580795, 0.049168047597861336, 0.05069792718997635, 0.04997761921072614, 0.050585447037022474, 0.04928804682627381, 0.05226431558708513, 0.04935907346799546, 0.051188742566399256, 0.04886072128254544]","[2.7132089191123425, 2.6088374394562495, 2.5628593867992686, 2.564212480438701, 2.584745443009836, 2.6104840409062655, 2.571779950943961, 2.568325409757719, 2.611434030929823, 2.5966378724417516, 2.5676425932718017, 2.6227183115077537, 3.3413843606459896, 3.317244808256567, 3.379348272315224, 3.3373979030086294, 3.3437969275082597, 3.3671512929798793, 3.3760173159499924, 3.3064905868741383, 3.339738337990356, 3.3533014057877955, 3.340860478391098, 3.350634203687415, 4.104128738089579, 4.101242564656378, 4.090079642291502, 4.127868819061592, 4.130195864594892, 4.058102032715038, 4.1031662446956165, 4.08043217259036, 4.106604983217476, 4.102001025499306, 4.090534978435265, 4.138713804272314, 3.3976452430891904, 3.3771898471780073, 3.319674877517964, 3.3454392241131448, 3.342387902819633, 3.3826620038194175, 3.3357258168705, 3.332130252121777, 3.2903453459754184, 3.322519195856787, 3.333833065763846, 3.3614080882715576]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2714931373609537, 0.5903959433733065, 0.9436496727515377, 1.00563220640961, 1.3719636461126852, 1.5547793214703711, 1.711720382074807, 2.114008177240559, 2.297236608317033, 2.4879912570617635, 2.5583176156757474, 2.3852881857272754, 2.176627516886669, 1.9120041113743236, 1.7046525488479725, 1.4565625283379555, 1.2139612921355032, 0.9952610536154478, 0.8516663316842352, 0.6115842181940371, 0.3875042958821095, 0.3359269714713186, 0.23155402805374803, 0.15489519551388106, 0.11253658656737825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.7652460862453716, 1.382735918770104, 1.3536080321561026, 1.2982955900012332, 1.5599395561397391, 1.4467116529208324, 1.6229983714069798, 1.4182828590954828, 1.3140729513778264, 1.6572066457014154, 1.3438756728140802, 1.5229331475603671, 1.3256744018504498, 1.496900686343137, 1.6599785495405905, 1.4965696351676938, 1.4419357645883517, 1.5033299401143632, 1.7410973600623083, 1.5081920779607163, 1.5634743168571927, 1.3401350552336064, 1.6255110630246756, 1.607426118987472, 1.435483533051794, 1.4237829193881661, 1.3127734310230537, 1.5184589206998682, 1.4534832830223756, 1.5519880201710197, 1.53783389451238, 1.4901161329780854, 1.4798735466302906, 1.3757775316860856, 1.7115715807785865, 1.511193590612758, 1.5003138531463762, 1.5507129831405893, 1.5364212977001213, 1.4399105955802927, 1.344247868915517, 1.3530681726081522, 1.4453426792120885, 1.3720822117315459, 1.2545036750463276, 1.4186238864792746, 1.4367920191081718, 1.5045482906853482]",698.125,0.0,398.5,290.8125,2.9375,0.7412083347638448,0.0007803256376773192,0.0009991266612307888,nan,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[1, 4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 10, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",2.0,1.0,48,0,,dispatch_trajectory_plot,80,,,,,,,,,,,,,,,,,,,,,,,,,,
33,SAC,80,test_id,id_actual,not_applicable,0,,1465.5088376678386,,,0.32437679220078763,0.29468740000001503,0.006139320833333646,0.013014499999997042,0,0,True,,100080,policy,0,48,False,,,,"[11.690388507686004, 14.785159098468517, 9.37365913862654, 7.6183410458658924, 5.908148523451622, 8.560792032941732, 12.460033049760623, 11.175195782636662, 14.118921869524097, 12.277266760923537, 13.98505593498025, 12.057143314178289, 49.825032667946694, 43.44460740704362, 17.308310027802293, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 8.468763829429573, 11.316662384231066, 6.16615, 6.16615, 22.459496254615395, 37.00143061925337, 61.75060961970827, 91.13111815047277, 64.45107043188182, 96.41962161756041, 29.792023828050056, 50.341652285522756, 57.817333043060756, 65.32656490793977, 71.09331115495165, 73.08030030970977, 64.71141975516377, 68.84693771563086, 73.56287917278128, 65.43256613529029, 65.20987667522708, 62.54719461552142]","[0.013014499999997042, 0.006136400000002595, 0.006333999999995399, 0.005698599999995224, 0.006275200000004588, 0.006493700000000047, 0.005924399999997831, 0.005538900000004787, 0.0056632000000007565, 0.005888699999999858, 0.006144800000001283, 0.005833400000000211, 0.0060904999999991105, 0.005752900000004502, 0.005420000000000869, 0.0064143000000029815, 0.006754199999996047, 0.006957200000002217, 0.006966699999999548, 0.005638400000002264, 0.00588170000000332, 0.00677689999999842, 0.005770200000000614, 0.006006399999996859, 0.00569409999999948, 0.005728300000001241, 0.005759400000002302, 0.005760600000002114, 0.00570199999999943, 0.006061299999998937, 0.0066808999999992125, 0.005546999999999969, 0.005778899999995701, 0.005206499999999892, 0.005348500000003753, 0.006046499999996513, 0.00827780000000189, 0.006296900000002381, 0.00598850000000084, 0.005719499999997879, 0.006193500000001961, 0.005551600000003987, 0.005624700000005589, 0.005720700000004797, 0.0053389999999993165, 0.006051199999994594, 0.005921899999997038, 0.005312899999999843]","[0.19482542276382447, 0.3885198950767517, 0.5789828300476074, 0.7684751152992249, 0.9581662178039551, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0022097080945969, 0.7537423372268677, 0.5054900348186493, 0.27633829414844513, 0.21708249673247337, 0.15312807634472847, 0.2524469383060932, 0.23696313798427582, 0.19421112164855003, 0.29153329506516457, 0.28462640568614006, 0.30679951608181, 0.125, 0.125, 0.125, 0.125, 0.125, 0.32856082916259766, 0.5716661214828491, 0.8153783082962036, 1.0645015239715576, 1.3136194348335266, 1.5634928792715073, 1.8133796900510788, 2.043214872479439, 2.2251521199941635, 2.2560534849762917, 2.2851827275007963, 2.082326276227832, 1.853755770251155, 1.6066284608095884, 1.3585484009236097, 1.1091040056198835, 0.8592616003006697, 0.6097095888108015, 0.3598886262625456, 0.15092660300433636, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]","[0.48566897213459015, 0.4869960469007492, 0.48657451272010804, 0.44913741171360017, 0.11614136293530464, 0.12535066395998, -0.2026104784011841, 0.0303482486307621, 0.08379395201802253, -0.19853723376989366, 0.01353750318288803, -0.045233145207166675, 0.3563270515203476, 0.0, 0.0, 0.0, 0.0, -0.41526409149169924, -0.495934796333313, -0.4971728610992432, -0.5082113599777222, -0.5082005381584167, -0.5097418266534806, -0.5097690939903259, -0.4688637721538544, -0.3711519849300385, -0.06303878456354141, -0.05942365474998951, 0.39759864449501037, 0.4479981917142868, 0.48436952650547027, 0.48623691737651825, 0.48891101479530336, 0.48969111442565916, 0.4891219425201416, 0.4896490865945816, 0.4095655655860901, 0.05081614188849926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.3277891865401168, 0.3871803823145141, 0.18137052109948604, 0.09000067871870421, -0.010706273464394123, 0.07483256352942913, 0.19668384530501948, 0.15653268070739568, 0.2485241209226281, 0.19097239877886052, 0.24434081046813283, 0.18409354106807152, 0.7099005311861251, 0.606153778976319, 0.18117333378540312, -0.05108131814176664, -0.05125455003556656, -0.019362389172389083, -0.2952479070193528, -0.2924843581077843, -0.674856869358377, -0.6232724954472024, -1.0778884292593833, -1.113429614870571, -0.12744125353333846, -0.0249390685694042, 0.024893122480319718, 0.055681214964660164, -0.07708846899140998, -0.06001469284405481, 0.17614428383367997, 0.3333543850730094, 0.6009130769698192, 0.9185401962213273, 0.6301072479122358, 0.9757132066763288, 0.3841605500495944, 0.7183008501711017, 0.8398566348465164, 0.9619579659827604, 1.0557261976414902, 1.0880349643855247, 0.9519556057750207, 1.0191998002541602, 1.0958817751671752, 0.9636815631754518, 0.9600605963451558, 0.9167649530979092]","[0.060320748571560084, 0.036594803605868934, 0.03767650922403455, 0.0416963152940614, 0.03879542040476884, 0.0364108395039761, 0.045291787366854075, 0.03683837867592099, 0.03495699338865316, 0.05300393826863153, 0.03411139319329963, 0.03907523191351846, 0.05051762391093389, 0.057302794423843166, 0.05219955438407617, 0.051740086768835104, 0.05251649345413499, 0.07351581258308018, 0.12867666223002167, 0.12376465395435783, 0.15467592677129716, 0.15259722415722493, 0.1850115857824784, 0.1919108221149058, 0.12033795500229756, 0.10307681811901506, 0.09655223802265483, 0.0915002107009184, 0.10036012226904024, 0.09583077846171684, 0.09044251377136094, 0.08094159452148902, 0.07467687337197365, 0.0695121127158762, 0.07619276424701661, 0.06939610766510311, 0.051289921206751035, 0.05517671458956141, 0.05660305502867249, 0.0564293374499073, 0.05758616373737546, 0.058441133174259, 0.06157246811661002, 0.059151759863928025, 0.06004010423808413, 0.05978625379793963, 0.0630195496894822, 0.05990515551169965]","[2.7132089191123425, 2.6088374394562495, 2.5628593867992686, 2.564212480438701, 2.584745443009836, 2.6104840409062655, 2.571779950943961, 2.568325409757719, 2.611434030929823, 2.5966378724417516, 2.5676425932718017, 2.6227183115077537, 3.3413843606459896, 3.317244808256567, 3.379348272315224, 3.3373979030086294, 3.3437969275082597, 3.3671512929798793, 3.3760173159499924, 3.3064905868741383, 3.339738337990356, 3.3533014057877955, 3.340860478391098, 3.350634203687415, 4.104128738089579, 4.101242564656378, 4.090079642291502, 4.127868819061592, 4.130195864594892, 4.058102032715038, 4.1031662446956165, 4.08043217259036, 4.106604983217476, 4.102001025499306, 4.090534978435265, 4.138713804272314, 3.3976452430891904, 3.3771898471780073, 3.319674877517964, 3.3454392241131448, 3.342387902819633, 3.3826620038194175, 3.3357258168705, 3.332130252121777, 3.2903453459754184, 3.322519195856787, 3.333833065763846, 3.3614080882715576]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2714931373609537, 0.5903959433733065, 0.9436496727515377, 1.00563220640961, 1.3719636461126852, 1.5547793214703711, 1.711720382074807, 2.114008177240559, 2.297236608317033, 2.4879912570617635, 2.5583176156757474, 2.3852881857272754, 2.176627516886669, 1.9120041113743236, 1.7046525488479725, 1.4565625283379555, 1.2139612921355032, 0.9952610536154478, 0.8516663316842352, 0.6115842181940371, 0.3875042958821095, 0.3359269714713186, 0.23155402805374803, 0.15489519551388106, 0.11253658656737825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.7652460862453716, 1.382735918770104, 1.3536080321561026, 1.2982955900012332, 1.5599395561397391, 1.4467116529208324, 1.6229983714069798, 1.4182828590954828, 1.3140729513778264, 1.6572066457014154, 1.3438756728140802, 1.5229331475603671, 1.3256744018504498, 1.496900686343137, 1.6599785495405905, 1.4965696351676938, 1.4419357645883517, 1.5033299401143632, 1.7410973600623083, 1.5081920779607163, 1.5634743168571927, 1.3401350552336064, 1.6255110630246756, 1.607426118987472, 1.435483533051794, 1.4237829193881661, 1.3127734310230537, 1.5184589206998682, 1.4534832830223756, 1.5519880201710197, 1.53783389451238, 1.4901161329780854, 1.4798735466302906, 1.3757775316860856, 1.7115715807785865, 1.511193590612758, 1.5003138531463762, 1.5507129831405893, 1.5364212977001213, 1.4399105955802927, 1.344247868915517, 1.3530681726081522, 1.4453426792120885, 1.3720822117315459, 1.2545036750463276, 1.4186238864792746, 1.4367920191081718, 1.5045482906853482]",,,,,,,,,,,,,,,,,dispatch_trajectory_plot,80,experiment_assets\policies\33\sac,False,,deterministic_mean_action,legacy_penalized_operating_cost,"env.net.res_bus.vm_pu, vmin=0.94, vmax=1.06",1465.5088376678386,282.9572417165683,1182.55159595127,1182.5515959512702,"[1.2011345384022658, 2.395386864404065, 3.5698024634429855, 4.738319326867358, 5.908148523451622, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615]","[11.690388507686004, 14.785159098468517, 9.37365913862654, 7.6183410458658924, 5.908148523451622, 8.560792032941732, 12.460033049760623, 11.175195782636662, 14.118921869524097, 12.277266760923537, 13.98505593498025, 12.057143314178289, 49.825032667946694, 43.44460740704362, 17.308310027802293, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 8.468763829429573, 11.316662384231066, 6.16615, 6.16615, 22.459496254615395, 37.00143061925337, 61.75060961970827, 91.13111815047277, 64.45107043188182, 96.41962161756041, 29.792023828050056, 50.341652285522756, 57.817333043060756, 65.32656490793977, 71.09331115495165, 73.08030030970977, 64.71141975516377, 68.84693771563086, 73.56287917278128, 65.43256613529029, 65.20987667522708, 62.54719461552142]","[10.489253969283737, 12.389772234064424, 5.803856675183539, 2.8800217189985347, 0.0, 2.3946420329417464, 6.293883049760623, 5.009045782636662, 7.952771869524071, 6.111116760923565, 7.8189059349802505, 5.890993314178303, 43.65888266794675, 37.27845740704364, 11.142160027802293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.302613829429656, 5.150512384231066, 0.0, 0.0, 16.293346254615315, 30.835280619253453, 55.58445961970828, 84.96496815047286, 58.28492043188173, 90.25347161756041, 23.625873828050025, 44.175502285522754, 51.651183043060705, 59.16041490793968, 64.9271611549517, 66.91415030970974, 58.54526975516383, 62.6807877156308, 67.39672917278125, 59.266416135290285, 59.04372667522714, 56.38104461552139]","[10.489253969283737, 12.389772234064452, 5.803856675183554, 2.8800217189985347, 0.0, 2.394642032941732, 6.293883049760623, 5.009045782636662, 7.952771869524097, 6.111116760923537, 7.8189059349802505, 5.890993314178289, 43.65888266794669, 37.27845740704362, 11.142160027802293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.302613829429573, 5.150512384231066, 0.0, 0.0, 16.293346254615393, 30.835280619253368, 55.58445961970827, 84.96496815047277, 58.284920431881815, 90.25347161756041, 23.625873828050054, 44.175502285522754, 51.651183043060755, 59.16041490793977, 64.92716115495165, 66.91415030970977, 58.54526975516377, 62.680787715630856, 67.39672917278128, 59.266416135290285, 59.04372667522708, 56.38104461552142]","[0.3277891865401168, 0.38718038231451324, 0.1813705210994856, 0.09000067871870421, -0.010706273464394123, 0.07483256352942957, 0.19668384530501948, 0.15653268070739568, 0.2485241209226272, 0.1909723987788614, 0.24434081046813283, 0.18409354106807196, 0.709900531186126, 0.6061537789763194, 0.18117333378540312, -0.051081318141767085, -0.05125455003556656, -0.019362389172389527, -0.29524790701935233, -0.29248435810778384, -0.6748568693583761, -0.623272495447202, -1.0778884292593824, -1.1134296148705722, -0.12744125353333846, -0.02493906856940331, 0.024893122480320606, 0.055681214964660164, -0.07708846899140909, -0.060014692844055695, 0.17614428383367908, 0.3333543850730103, 0.6009130769698192, 0.9185401962213282, 0.6301072479122349, 0.9757132066763288, 0.38416055004959393, 0.7183008501711017, 0.8398566348465155, 0.9619579659827591, 1.0557261976414911, 1.0880349643855243, 0.9519556057750216, 1.0191998002541593, 1.0958817751671748, 0.9636815631754518, 0.9600605963451567, 0.9167649530979087]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004048087512200871, 0.009560359069435087, 0.07631425761078536, 0.06252058530643323, 0.09369052108462261, 0.07824298161731047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004048087512200871, 0.009560359069435087, 0.07631425761078536, 0.06252058530643323, 0.09369052108462261, 0.07824298161731047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004048087512200871, 0.009560359069435087, 0.07631425761078536, 0.06252058530643323, 0.09369052108462261, 0.07824298161731047, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.89494253576184,30.53143411807997,24.636491582318126,24.63649158231813,0.006757849837516409,0.006757849837516409,0.006757849837516409,0.32437679220078763
