system,method,scenario_id,split,actual_case,forecast_case,horizon,gamma_Q,cost,perfect_cost,gap_percent,voltage_violation,solve_time_s,avg_step_time_s,max_step_time_s,solver_fail_count,timeout_count,completed,incomplete_reason,seed,solver_kind,solver_window,executed_steps,include_tail,cost_accounting,final_P_DG_29,final_P_DG_64,final_SOC_BSS_12,final_SOC_BSS_34,final_SOC_BSS_68,final_SOC_BSS_103,step_costs_json,step_times_json,certified_global,gurobi_status,mean_num_vars,mean_num_bin_vars,mean_num_constrs,mean_num_qconstrs,mean_num_genconstrs,mean_model_runtime_s,mean_mip_gap,max_mip_gap,mean_model_status,min_model_sol_count,failure_message,experiment_tag,perfect_screening_target_count,perfect_screening_candidate_order,perfect_screening_rule,scenario_selection_file,scenario_selection_rule,operable_screening_candidate_order,operable_screening_rule,operable_screening_role,max_steps,step_model_statuses_json,step_model_sol_counts_json,icnn_relax_on_infeasible,icnn_relax_count,icnn_relax_steps_json,step_icnn_relaxed_json,icnn_exogenous_clip_enabled,total_icnn_clip_count,max_icnn_clip_violation,step_icnn_clip_count_json,step_icnn_clip_max_violation_json,num_optimal_steps,num_timelimit_steps
119,Perfect-Global,806,test_id,id_actual,perfect_full_horizon,48,,1839.6540773537022,1839.6540773537022,0.0,,1097.2039999961853,22.858416666587193,1097.2039999961853,0,0,True,,200806,perfect_global_clean,48,48,True,full_day_optimization_objective,1.0,1.0,0.12500000000000214,0.1250000000000021,0.1250000000000021,0.1250000000000021,"[2.466076, 4.9323440000000005, 7.398804, 9.865456000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 21.326772627252414, 12.332300000000002, 10.788767638286027, 8.322043424818343, 5.855510862734748, 3.389169951714852, 0.9230215638519174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.694178809134076, 3.1603093798861432, 5.626632473783836, 8.09314809103058, 10.55985623182995, 12.332300000000002, 12.332300000000002, 114.46399685972445, 93.1560384985993, 190.43064487956636, 94.16090963196685, 101.53560680555715, 111.59853649274416, 101.2762369545628, 98.79111378696814, 99.2131143850216, 109.81969889276438, 105.8307218470982, 94.71381169319301, 90.68846273766549, 91.79320940525943, 103.12458342868779]","[22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193, 22.858416666587193]",True,2,46850,0,28850,17472,48,1097.2039999961853,0.0006425764098860713,0.0006425764098860713,2,3,,perfect_global_119,20,6,completed_and_certified_full_day_hard_opf,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,6,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
119,MPC-3,806,test_id,id_actual,id_reliable,3,,3274.161174676103,,,,2360.419999599457,49.175416658322014,300.6559998989105,0,0,True,,200806,pure_mpc_clean,4,48,True,,1.0,1.0,0.1249999998051112,0.12499999980618495,0.12499999980780804,0.12499999980655212,"[0.0, 0.0, 1.0532775275265567, 3.519421911176717, 5.985767115080415, 8.429492713306734, 10.877894650675428, 24.721977648834475, 12.820135162795754, 11.986356442791864, 51.958006087964826, 76.22676777332573, 29.232518869677655, 27.481136235962573, 49.766058616144136, 11.460700232421575, 8.993924070711476, 6.527339909001335, 4.0609477474251205, 1.5947475862148628, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 18.11798085719801, 76.17866528190906, 150.22446871730688, 208.45218598832844, 268.91016964914513, 194.23754110712963, 254.06983147300983, 117.6592683475616, 128.31063210852085, 169.29685588875083, 155.11226659555052, 143.65211120610914, 150.44043643375343, 163.28966621536625, 160.0870539536593, 145.82021632935405, 136.75696974850803, 132.692963264946, 154.155421208959]","[300.6559998989105, 2.565999984741211, 300.2920000553131, 57.668999910354614, 39.603999853134155, 30.506999969482422, 29.4060001373291, 28.121000051498413, 26.304999828338623, 2.439000129699707, 30.534000158309937, 25.5939998626709, 300.41699981689453, 300.335000038147, 38.388999938964844, 23.01199984550476, 2.375, 2.2239999771118164, 2.3480000495910645, 2.1050000190734863, 2.199000120162964, 2.359999895095825, 2.315000057220459, 12.253000020980835, 2.247999906539917, 2.1619999408721924, 2.364000082015991, 2.69599986076355, 2.2740001678466797, 300.52699995040894, 51.253000020980835, 32.625, 32.89800000190735, 40.331000089645386, 34.19500017166138, 26.23099994659424, 26.842999935150146, 27.933000087738037, 27.105000019073486, 26.47699999809265, 18.707000017166138, 27.66100001335144, 30.008999824523926, 47.62100005149841, 29.045000076293945, 3.816999912261963, 0.34999990463256836, 1.0230000019073486]",,,2883.6875,0.0,1767.375,1068.25,2.9375,49.175416658322014,0.0007212328082754071,0.011695214545052296,2.7291666666666665,2.0,,,,,,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,6,perfect_global_certified_and_rolling_mpc3_completed,rolling_mpc3,,"[9, 2, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[3, 2, 4, 3, 3, 3, 2, 2, 2, 2, 2, 4, 9, 10, 2, 2, 2, 2, 2, 3, 2, 2, 2, 4, 3, 3, 2, 2, 2, 5, 3, 2, 2, 10, 2, 2, 2, 2, 2, 2, 3, 2, 2, 10, 2, 2, 2, 2]",False,0,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43,5
119,Perfect-Global,807,test_id,id_actual,perfect_full_horizon,48,,,,,,3600.7170000076294,3600.7170000076294,3600.7170000076294,1,1,False,solver_failure,200807,perfect_global_clean,48,0,True,full_day_optimization_objective,nan,nan,nan,nan,nan,nan,[],[],False,9,46850,0,28850,17472,48,3600.7170000076294,nan,nan,9,0,"method=Perfect-Global, scenario=807, actual_case=id_actual: Gurobi produced no solution: status=9, sol_count=0",perfect_global_119,20,7,completed_and_certified_full_day_hard_opf,,operable_screening_candidate,7,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
119,Perfect-Global,808,test_id,id_actual,perfect_full_horizon,48,,1832.071861037102,1832.071861037102,0.0,,1055.7750000953674,21.99531250198682,1055.7750000953674,0,0,True,,200808,perfect_global_clean,48,48,True,full_day_optimization_objective,1.0,1.0,0.1250000000000062,0.12500000000000616,0.1250000000000061,0.12500000000000616,"[2.466076, 4.9323440000000005, 7.398804, 9.865456000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 12.332300000000002, 11.93757989171545, 9.470764626348256, 7.004141857947011, 4.537711586318567, 2.0714738112701743, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.466071035570075, 4.932339531586721, 7.398800524201973, 9.865454013608584, 12.332300000000002, 12.332300000000002, 12.332300000000002, 76.6413155363656, 126.59991932386883, 148.31939285490913, 86.80282417043364, 105.88506117364668, 100.81631363547493, 105.84507014498513, 99.49364382059093, 104.66169860781584, 106.25480727161118, 114.48386361606661, 93.3056209877284, 104.27913237347495, 105.90107214968272, 95.78290849188046]","[21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682, 21.99531250198682]",True,2,46850,0,28850,17472,48,1055.7750000953674,0.0007754835731377058,0.0007754835731377058,2,3,,perfect_global_119,20,8,completed_and_certified_full_day_hard_opf,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,8,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
119,MPC-3,808,test_id,id_actual,id_reliable,3,,3250.245206766129,,,,2469.0959992408752,51.4394999841849,300.6840000152588,0,0,True,,200808,pure_mpc_clean,4,48,True,,1.0,1.0,0.12499999980510207,0.12499999980615588,0.1249999998078052,0.12499999980653011,"[0.5878316941071396, 0.033022819536495635, 2.4806661601528246, 19.511045030275525, 7.366083675286159, 7.950347635466957, 15.932228223862083, 17.59597946774109, 21.0644316274088, 11.651598909294234, 46.343772387892294, 74.196161189345, 19.074594953515046, 21.546293061798803, 29.642296556510985, 17.066263612016712, 9.865456000000002, 7.398804, 4.9326904590695255, 2.4664224333665787, 0.0003464083955458328, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.862755229045902, 70.34994356045344, 146.1241369286389, 206.37011578994563, 250.03532132528156, 230.62745251988392, 218.02980977083428, 91.75305107843892, 136.00772069532087, 147.96798557844502, 165.46572951981054, 149.42135551801303, 160.654120014781, 156.59926169066793, 177.28358536572884, 147.21863584459925, 158.13474598865403, 158.99579621868935, 141.63734782385492]","[300.22899985313416, 123.74900007247925, 29.307999849319458, 300.2920000553131, 37.09299993515015, 32.4300000667572, 44.75600004196167, 29.949000120162964, 30.107999801635742, 31.248000144958496, 30.37999987602234, 45.22099995613098, 300.36500000953674, 300.35199999809265, 34.14800000190735, 27.198999881744385, 2.2699999809265137, 2.133999824523926, 2.878000020980835, 2.1680002212524414, 2.1030001640319824, 12.176999807357788, 2.171999931335449, 2.5369999408721924, 2.426999807357788, 2.067000150680542, 2.9630000591278076, 2.503000020980835, 300.6840000152588, 73.28999996185303, 34.28099989891052, 1.946000099182129, 1.8409998416900635, 26.325000047683716, 34.09500002861023, 28.01099991798401, 28.74500012397766, 25.163000106811523, 22.386000156402588, 24.499000072479248, 27.35099983215332, 26.052000045776367, 26.322999954223633, 24.35099983215332, 26.33400011062622, 0.6069998741149902, 0.4159998893737793, 1.1699998378753662]",,,2883.6875,0.0,1767.375,1068.25,2.9375,51.4394999841849,0.0005535035840188845,0.002486364014606118,2.7291666666666665,2.0,,,,,,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,8,perfect_global_certified_and_rolling_mpc3_completed,rolling_mpc3,,"[9, 2, 2, 9, 2, 2, 2, 2, 2, 2, 2, 2, 9, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[5, 10, 2, 3, 2, 2, 3, 2, 2, 2, 2, 10, 3, 4, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 8, 10, 8, 2, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",False,0,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",43,5
119,Perfect-Global,809,test_id,id_actual,perfect_full_horizon,48,,1826.8332539579656,1826.8332539579656,0.0,,73.38499999046326,1.5288541664679844,73.38499999046326,0,0,True,,200809,perfect_global_clean,48,48,True,full_day_optimization_objective,0.9999997417125724,0.9999997415868791,0.12500011873929992,0.1250001181487824,0.12500011730084393,0.12500011785606865,"[2.528607297817376, 6.142623154086997, 7.417083199648074, 9.8770749436627, 12.337763829866326, 12.34111014400527, 12.339603598987821, 12.332627159496834, 12.340351152303889, 12.340848189973364, 12.340929280374299, 12.339487787105531, 39.40424451408474, 12.33229317012678, 12.332293161367884, 11.964509814525845, 9.497701592232195, 7.031087752830902, 4.564670679592606, 2.09845990362581, 2.8610639517362768e-05, 2.8606059047448107e-05, 2.8606129468099073e-05, 2.860619226464496e-05, 2.8606151857210184e-05, 2.8606184564901628e-05, 8.017341822463246e-05, 2.4661117007859854, 4.932362291844721, 7.398811468357778, 9.865456000000002, 12.3323149770505, 12.332318527374808, 79.85683492833556, 155.78101488773817, 158.78791759122254, 90.14191860287409, 92.15746756391465, 93.4989615781595, 107.40388086224411, 91.62447289006747, 95.40615648361411, 95.79348768695651, 102.19247263363964, 90.57646479430994, 98.9567812998295, 101.48505109865775, 99.93937395049805]","[1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844, 1.5288541664679844]",True,2,46850,0,28850,17472,48,73.38499999046326,0.0008128149872638488,0.0008128149872638488,2,2,,perfect_global_119,20,9,completed_and_certified_full_day_hard_opf,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,9,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
119,MPC-3,809,test_id,id_actual,id_reliable,3,,3316.583537359479,,,,1655.7630009651184,34.495062520106636,300.46600008010864,0,0,True,,200809,pure_mpc_clean,4,48,True,,1.0,1.0,0.12499999980510323,0.12499999980626819,0.12499999980773062,0.12499999980653831,"[0.0, 2.287331202046752, 1.1731472976449988, 7.237369260144643, 11.599021993175814, 21.818064559013436, 11.006953531798079, 10.891347574256958, 16.182705506549404, 19.38394316911864, 46.42919128598959, 79.52960027782461, 48.967335640052084, 49.74954714232891, 23.396766156184682, 11.964904384798858, 9.49808897974211, 7.031465574685323, 4.565034169762461, 2.0987947652055543, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 82.98315650182454, 157.7117292588926, 226.69908106894354, 261.00675637956545, 250.39327062791438, 218.5302522441925, 103.82499386331205, 122.10741165497596, 139.82332764132173, 170.04056265148176, 143.16816247446212, 142.96076097116682, 148.02288655689384, 154.82721127715973, 142.85996996653466, 154.80784132009273, 160.6552921788569, 151.35025825156478]","[1.8350000381469727, 2.3310000896453857, 300.33700013160706, 300.4170000553131, 300.46600008010864, 48.0239999294281, 32.50600004196167, 25.73800015449524, 26.91100001335144, 30.525999784469604, 30.496999979019165, 29.158999919891357, 32.472999811172485, 41.77300000190735, 2.695000171661377, 22.830000162124634, 2.3989999294281006, 2.052999973297119, 1.7030000686645508, 1.688999891281128, 2.140000104904175, 2.2290000915527344, 2.509999990463257, 2.265000104904175, 2.934999942779541, 2.2839999198913574, 2.7679998874664307, 2.5, 2.2280001640319824, 31.77500009536743, 42.32599997520447, 2.2139999866485596, 42.37700009346008, 2.1670000553131104, 27.901999950408936, 17.819999933242798, 26.686000108718872, 25.74500012397766, 25.322999954223633, 22.960000038146973, 24.610000133514404, 25.931999921798706, 30.31599998474121, 22.592000007629395, 24.789999961853027, 0.5659999847412109, 0.36300015449523926, 1.0780000686645508]",,,2883.6875,0.0,1767.375,1068.25,2.9375,34.495062520106636,0.0004750682706591898,0.0020806749699909506,2.4375,2.0,,,,,,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,9,perfect_global_certified_and_rolling_mpc3_completed,rolling_mpc3,,"[2, 2, 9, 9, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 10, 6, 3, 4, 2, 2, 2, 2, 2, 2, 4, 9, 2, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 3, 5, 2, 7, 2, 2, 3, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",False,0,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",45,3
119,Perfect-Global,810,test_id,id_actual,perfect_full_horizon,48,,1826.7765362105915,1826.7765362105915,0.0,,77.32500004768372,1.6109375009934108,77.32500004768372,0,0,True,,200810,perfect_global_clean,48,48,True,full_day_optimization_objective,0.9999937443210114,0.9999937410222075,0.1250028756238495,0.12500286224549137,0.12500284067084858,0.12500285497975547,"[2.4649830454566692, 4.9294599144356885, 7.394103731472033, 9.858312611401686, 12.320097506433681, 12.329053998004593, 12.329432904250359, 12.329364769858968, 12.32884062048075, 12.328800320706916, 12.328762567030955, 12.32941186080437, 37.366695601964004, 11.302943942399436, 8.838983576890731, 6.373814302988935, 3.9083713756521234, 1.442886295651791, 0.0007005628885800719, 0.0006942139639882738, 0.000693830284842208, 0.0006938576745902059, 0.0006938476122995728, 0.0006938498695073671, 0.000697167300405491, 0.0019485788213539823, 2.4669473228515213, 4.932791733909282, 7.39898812551719, 9.86544866093037, 12.33266107244623, 12.332743992357237, 18.922320656484896, 21.340736039726572, 101.96573178365946, 169.86221549060028, 94.19671917082806, 103.35536313324766, 109.59784810352481, 126.74031094612944, 119.78703165871103, 96.06991183276284, 97.2190999500742, 114.29664458135557, 101.05396522384389, 108.01795984357977, 102.08969664931529, 100.42026538443659]","[1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108, 1.6109375009934108]",True,2,46850,0,28850,17472,48,77.32500004768372,0.0009135032649482961,0.0009135032649482961,2,2,,perfect_global_119,20,10,completed_and_certified_full_day_hard_opf,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,10,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
119,MPC-3,810,test_id,id_actual,id_reliable,3,,3342.3257098713916,,,,1238.8530008792877,25.809437518318493,300.5569999217987,0,0,True,,200810,pure_mpc_clean,4,48,True,,1.0,1.0,0.12499999980510686,0.12499999980642285,0.12499999980774461,0.124999999806538,"[0.0, 0.0, 1.8218417497492034, 4.288053910617162, 4.6443503035113824, 7.106688640691729, 21.556403170813198, 11.292676769384586, 11.704262335918337, 11.862813337125232, 39.03492311710239, 80.62225393823798, 48.01361462116011, 29.52087400481257, 50.0745192787557, 9.865456000000002, 7.398804, 4.9323440000000005, 2.466076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 74.5376264719597, 115.92890680893086, 146.0805565476993, 221.90118391609127, 185.18997664223173, 202.47115744949284, 230.2518993228114, 105.46126550250229, 130.67046658845783, 160.85348598221455, 191.21483248770565, 176.52636449434402, 140.87688487188987, 146.58849696485072, 164.25037049776, 139.18479942031726, 158.40720922238575, 154.54008923604962, 151.18418226581767]","[1.819000005722046, 1.9189999103546143, 2.2059998512268066, 31.705999851226807, 2.5180001258850098, 33.67700004577637, 30.546000003814697, 13.877000093460083, 30.723999977111816, 27.949000120162964, 30.049999952316284, 32.66199994087219, 41.22000002861023, 300.5569999217987, 45.1489999294281, 2.6130001544952393, 1.9090001583099365, 2.7109999656677246, 4.315999984741211, 2.1100001335144043, 3.00600004196167, 2.9769999980926514, 2.7350001335144043, 2.3930001258850098, 2.565000057220459, 3.4070000648498535, 2.368000030517578, 2.620000123977661, 70.14100003242493, 64.25399994850159, 24.980000019073486, 32.41700005531311, 34.92199993133545, 32.60599994659424, 32.98799991607666, 31.812000036239624, 31.075999975204468, 33.26100015640259, 31.349000215530396, 0.630000114440918, 30.07099986076355, 34.371999979019165, 31.751999855041504, 30.3510000705719, 27.901999950408936, 0.4760000705718994, 0.27500009536743164, 0.9089999198913574]",,,2883.6875,0.0,1767.375,1068.25,2.9375,25.809437518318493,0.00040134710001238464,0.0011379283384422361,2.1458333333333335,2.0,,,,,,formal/selected_119_operable_20.json,operable_perfect_global_and_rolling_mpc3_subset,10,perfect_global_certified_and_rolling_mpc3_completed,rolling_mpc3,,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[2, 2, 2, 3, 2, 4, 2, 2, 2, 2, 2, 2, 3, 9, 2, 2, 2, 2, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 4, 10, 3, 3, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",False,0,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",47,1
119,Perfect-Global,811,test_id,id_actual,perfect_full_horizon,48,,,,,,3600.3580000400543,3600.3580000400543,3600.3580000400543,1,1,False,solver_failure,200811,perfect_global_clean,48,0,True,full_day_optimization_objective,nan,nan,nan,nan,nan,nan,[],[],False,9,46850,0,28850,17472,48,3600.3580000400543,nan,nan,9,0,"method=Perfect-Global, scenario=811, actual_case=id_actual: Gurobi produced no solution: status=9, sol_count=0",perfect_global_119,20,11,completed_and_certified_full_day_hard_opf,,operable_screening_candidate,11,perfect_global_certified_and_rolling_mpc3_completed,perfect_global,,,,,,,,,,,,,,
