system,method,scenario_id,split,actual_case,forecast_case,horizon,gamma_Q,cost,perfect_cost,gap_percent,voltage_violation,solve_time_s,avg_step_time_s,max_step_time_s,solver_fail_count,timeout_count,completed,incomplete_reason,seed,solver_kind,solver_window,executed_steps,include_tail,cost_accounting,final_P_DG_5,final_SOC_BSS_9,step_costs_json,step_times_json,certified_global,gurobi_status,mean_num_vars,mean_num_bin_vars,mean_num_constrs,mean_num_qconstrs,mean_num_genconstrs,mean_model_runtime_s,mean_mip_gap,max_mip_gap,mean_model_status,min_model_sol_count,failure_message,experiment_tag
33,Perfect-Global,90,test_id,id_actual,perfect_full_horizon,48,,1328.7701165870474,1328.7701165870474,0.0,,1800.5499999523163,37.51145833233992,1800.5499999523163,0,1,True,,100090,perfect_global_clean,48,48,True,full_day_optimization_objective,1.0,0.12500000000806302,"[24.60480411103382, 19.873255697994363, 14.130892908706134, 13.026502023405687, 11.216130959769139, 9.203158127735604, 10.335166889786112, 9.951236834222142, 12.224240463866176, 10.709015053787475, 9.171768500441893, 11.48426263567789, 16.729534084678164, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 5.649793995656772, 5.238931398287201, 4.005581565592887, 2.772327733398517, 3.699402, 4.932728, 6.16615, 4.9368613660109295, 6.16615, 6.16615, 6.16615, 12.142364984055842, 6.16615, 48.863465507532915, 51.30855871724452, 76.02351068074671, 85.93055757223584, 98.47654728804494, 44.01046871621226, 53.25841905394123, 62.074589946483464, 56.243588160515756, 62.30308753875051, 52.44733065963174, 57.5758872927694, 62.611505574957576, 60.04880416228144, 58.73349104894471, 62.141504583574175, 59.019340749073585]","[37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992, 37.51145833233992]",False,9,11378,0,6482,4752,48,1800.5499999523163,0.001296276167957579,0.001296276167957579,9,3,,perfect_global
33,Perfect-Global,91,test_id,id_actual,perfect_full_horizon,48,,1352.961137244779,1352.961137244779,0.0,,1800.6050000190735,37.51260416706403,1800.6050000190735,0,1,True,,100091,perfect_global_clean,48,48,True,full_day_optimization_objective,1.0,0.12500000000806816,"[29.35052092934123, 23.115431586985014, 15.756107162775887, 17.125219250036505, 11.103599725381482, 12.584074290949456, 12.96888217201359, 9.674723323301276, 9.917316752976065, 9.034828366420774, 8.235029828342686, 14.88928677095277, 42.230797353581295, 13.664505071529941, 6.16615, 6.16615, 6.16615, 6.16615, 5.654063781202522, 4.420681638114097, 4.044966824329515, 2.8117099263972696, 3.699402, 4.932728, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 11.59847498482465, 24.950933873885326, 32.45028719953246, 65.08565171581046, 62.93672260006541, 98.25859286777761, 70.6379160395261, 60.23954200832451, 52.39087302249583, 55.179439363230436, 55.75259709994813, 52.66259878481321, 60.70456267156601, 57.71137491164564, 51.860068384052354, 60.99136244992426, 59.82532504343942, 55.46960418725648, 53.54598528202916]","[37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403, 37.51260416706403]",False,9,11378,0,6482,4752,48,1800.6050000190735,0.0013266357313869183,0.0013266357313869183,9,3,,perfect_global
33,Perfect-Global,92,test_id,id_actual,perfect_full_horizon,48,,1213.58152547329,1213.58152547329,0.0,,1801.858999967575,37.53872916599115,1801.858999967575,0,1,True,,100092,perfect_global_clean,48,48,True,full_day_optimization_objective,1.0,0.12500000000810477,"[16.653179973452637, 22.34605356257418, 18.057108044029317, 15.12187098314384, 9.635602550768159, 6.950540970809914, 6.16615, 9.38205495724937, 12.089418332840872, 7.98804810816174, 6.16615, 6.931671717930787, 39.40145260457087, 12.956867795590025, 6.16615, 6.16615, 6.16615, 5.561600207366011, 4.328225262989285, 3.0949463170508893, 1.861763370582868, 2.5358336474503322, 1.6285891266277803, 2.4661720000000003, 3.699402, 4.932728, 6.16615, 6.16615, 6.16615, 6.16615, 19.48566703747597, 26.43204306482599, 61.40636816886664, 78.37847653950983, 59.08967649312602, 103.43133653051133, 49.84669290866924, 52.57667342863474, 44.79691116114866, 54.14152555331116, 49.83933540658598, 48.8937605567215, 47.163263448189035, 54.924334722733875, 45.47807229188439, 54.48504056277817, 52.74208766685084, 47.351780398277675]","[37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115, 37.53872916599115]",False,9,11378,0,6482,4752,48,1801.858999967575,0.001528816722596597,0.001528816722596597,9,3,,perfect_global
33,Perfect-Global,93,test_id,id_actual,perfect_full_horizon,48,,1266.8040880060507,1266.8040880060507,0.0,,1800.4409999847412,37.509187499682106,1800.4409999847412,0,1,True,,100093,perfect_global_clean,48,48,True,full_day_optimization_objective,1.0,0.12500000000808797,"[24.83614007862823, 22.48893906327258, 19.30450342382758, 13.400488708717894, 11.041776785021446, 9.536387035146408, 13.404948172849046, 7.4718100235976, 10.080164959681163, 11.222780221373277, 11.49555160735019, 9.997334159464986, 21.694149743421548, 10.777786734196804, 6.16615, 6.16615, 6.16615, 6.16615, 5.585225817851707, 4.92916602744812, 3.695840306295368, 2.6816828848122922, 1.4485321094741896, 2.6816828833500144, 3.91492965944749, 5.148272434790806, 6.16615, 6.16615, 6.16615, 7.3237067869879535, 19.719917580877457, 30.747201652032047, 38.36798631028518, 71.70634570270181, 90.25144465524298, 94.01785617932481, 42.42709721078108, 60.47362313631944, 52.796317074094404, 54.49920553073298, 60.744554644544735, 55.83513882929707, 57.593657992581626, 53.40500591315092, 58.1490478334335, 51.07094982052558, 47.43931350825183, 50.234574804866746]","[37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106, 37.509187499682106]",False,9,11378,0,6482,4752,48,1800.4409999847412,0.0012509705694818735,0.0012509705694818735,9,3,,perfect_global
33,Perfect-Global,94,test_id,id_actual,perfect_full_horizon,48,,1310.6801597600784,1310.6801597600784,0.0,,1801.3109998703003,37.52731249729792,1801.3109998703003,0,1,True,,100094,perfect_global_clean,48,48,True,full_day_optimization_objective,1.0,0.12500000000809341,"[28.126665618061708, 17.97118203368867, 13.827458905058961, 15.887416053470684, 11.828636815160191, 7.365687673423192, 8.423186079938876, 11.671219150402202, 11.784730215365656, 11.779502611243467, 12.459326709371634, 9.498307110532558, 41.615173548189176, 15.379504190616428, 6.16615, 6.16615, 6.16615, 6.16615, 5.032401571444121, 3.7990678143490384, 3.3996691229306513, 2.3682564590891846, 2.4661720000000003, 3.699402, 4.932728, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 23.362570227343873, 42.105553127845454, 58.88895823107346, 74.48995704631038, 79.54554980074992, 83.08059449196706, 53.565413343426314, 57.89779124962101, 48.33798580685511, 49.227722272078566, 57.378162540319664, 53.10134204307837, 58.81522545215233, 51.17596797438435, 53.888807479038, 49.650512678114765, 59.72674850928744, 57.63025380409575]","[37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792, 37.52731249729792]",False,9,11378,0,6482,4752,48,1801.3109998703003,0.0013763060456249466,0.0013763060456249466,9,2,,perfect_global
33,Perfect-Global,95,test_id,id_actual,perfect_full_horizon,48,,1261.4841912567745,1261.4841912567745,0.0,,1801.9700000286102,37.54104166726271,1801.9700000286102,0,1,True,,100095,perfect_global_clean,48,48,True,full_day_optimization_objective,1.0,0.12500000000807987,"[22.632941621248182, 15.158312799368257, 15.586928133160342, 11.137926745197815, 6.473067210519962, 7.985874601388945, 6.16615, 7.503813993345165, 8.472538159366046, 11.390408573031534, 8.244774223263331, 9.953675584781184, 27.133747934016718, 22.338008036653015, 6.16615, 6.16615, 6.16615, 6.16615, 5.868745557884534, 4.863599539201305, 3.630278921550839, 2.39705430304747, 1.1639256894717458, 2.3970543076188644, 3.6302789264277684, 4.863599544954815, 6.097016162613533, 6.16615, 6.16615, 9.12850146717129, 18.066586075459313, 36.55818889550167, 52.35535818794508, 63.73294971833917, 64.81819669083978, 107.162132763916, 63.06709304458323, 49.54399999783869, 46.27242876212573, 57.906071376070095, 54.17834952351116, 55.32096909361147, 48.937113150203324, 56.964356118507126, 48.213369218932854, 61.43452915796499, 57.81731286036208, 57.92006458578002]","[37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271, 37.54104166726271]",False,9,11378,0,6482,4752,48,1801.9700000286102,0.0013462604090330773,0.0013462604090330773,9,2,,perfect_global
33,Perfect-Global,96,test_id,id_actual,perfect_full_horizon,48,,1320.79308640732,1320.79308640732,0.0,,1800.680999994278,37.51418749988079,1800.680999994278,0,1,True,,100096,perfect_global_clean,48,48,True,full_day_optimization_objective,1.0,0.12500000000806671,"[23.134979741246667, 21.87712787438906, 17.528318757661065, 14.023285565893971, 9.184904414024473, 9.367490213118527, 6.16615, 9.243607310221007, 8.23925302730499, 7.13185312407141, 8.244223110126732, 6.749676308395302, 34.409072483022655, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 5.432395591171077, 5.073856039434337, 3.840519055792289, 2.7522122370187154, 2.1338294353081917, 3.3670335620354908, 4.600333689262731, 5.833729815984842, 6.16615, 6.16615, 6.16615, 7.5829661247364815, 33.38899334464736, 47.18858878492554, 56.08812143373092, 60.480556705689345, 78.87092975225164, 79.20566884922262, 43.367298678805696, 63.66035272359545, 57.732297977329175, 57.64685165575058, 60.03631152589733, 59.546285955716, 56.955048573862314, 63.840153705531534, 65.16135964429624, 59.96634653331045, 51.29705186266034, 61.114851219877764]","[37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079, 37.51418749988079]",False,9,11378,0,6482,4752,48,1800.680999994278,0.0012081999269443898,0.0012081999269443898,9,3,,perfect_global
33,Perfect-Global,97,test_id,id_actual,perfect_full_horizon,48,,1258.228083921786,1258.228083921786,0.0,,1800.8740000724792,37.518208334843315,1800.8740000724792,0,1,True,,100097,perfect_global_clean,48,48,True,full_day_optimization_objective,1.0,0.12500000000808478,"[27.962512902451582, 18.811239945909698, 14.063282351017012, 12.914610502663017, 8.65543212616229, 9.428250879431769, 6.16615, 10.296650892643346, 6.462225403513746, 11.55225085226378, 10.31835515179597, 7.276830079742958, 36.335836250468496, 13.307202192307013, 6.16615, 6.16615, 6.16615, 6.16615, 5.091585791528173, 3.8582474271902383, 2.6250050630266135, 1.3918586994056314, 2.2201344761444726, 3.4533453216165957, 4.686652167588661, 5.920055013727359, 6.16615, 6.16615, 6.16615, 15.367252510430696, 12.586499692388358, 37.312765727981265, 45.90989022696918, 78.44133987044016, 87.74074776356461, 87.97762031916278, 43.07127574188506, 48.08796577334473, 45.83066474059524, 57.323022356126295, 54.25628814579815, 57.238267269909045, 59.030510216199424, 50.18121346483849, 57.22920322074919, 50.426766303805614, 51.83109959019855, 52.424927496800734]","[37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315, 37.518208334843315]",False,9,11378,0,6482,4752,48,1800.8740000724792,0.00142039746473989,0.00142039746473989,9,2,,perfect_global
33,Perfect-Global,98,test_id,id_actual,perfect_full_horizon,48,,1287.9623570504841,1287.9623570504841,0.0,,1800.6480000019073,37.513500000039734,1800.6480000019073,0,1,True,,100098,perfect_global_clean,48,48,True,full_day_optimization_objective,1.0,0.12500000000808184,"[26.833931784323926, 20.64990719626239, 18.145559599469003, 12.431337332523931, 7.141375778904578, 6.16615, 6.16615, 10.257697733277054, 13.051495658145186, 12.535263400043135, 9.256156852740103, 11.404335567371167, 35.4896205024207, 6.953340155598362, 6.16615, 6.16615, 6.16615, 5.442371495739732, 4.219871608895901, 3.7687683136060777, 2.535532918443184, 1.3023935210085014, 0.9260087248815042, 2.159118820361234, 3.3923249155075155, 4.625627009928669, 5.8590251021689355, 6.16615, 6.16615, 6.16615, 25.111515304060134, 36.93887279968835, 66.43656714170108, 72.15379900615201, 76.18025905967731, 88.97095903443217, 48.604870031711926, 52.061952966475815, 54.25073442183735, 58.1201634326723, 51.410255134266194, 57.3099951657389, 56.17362856114912, 53.00088104874088, 48.399192482662414, 60.75557014869517, 58.33872382890298, 56.03415349029924]","[37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734, 37.513500000039734]",False,9,11378,0,6482,4752,48,1800.6480000019073,0.0012460232001609561,0.0012460232001609561,9,2,,perfect_global
33,Perfect-Global,99,test_id,id_actual,perfect_full_horizon,48,,1329.4121074740826,1329.4121074740826,0.0,,1800.691999912262,37.51441666483879,1800.691999912262,0,1,True,,100099,perfect_global_clean,48,48,True,full_day_optimization_objective,1.0,0.12500000000808065,"[23.66726089973221, 22.01502479217417, 18.211736880493167, 11.02345585554693, 13.11753998230568, 9.273536927971854, 11.251599594620604, 11.707675062412164, 13.318569027641795, 13.922983114775157, 12.952005903122583, 13.25039989489833, 33.47803887844862, 14.970721622458466, 6.16615, 6.16615, 6.16615, 6.16615, 5.436538476298901, 5.219231998480398, 3.985883700598689, 2.7526314016836535, 2.3879985964679347, 3.434675474204701, 4.667980866367563, 5.901382257607115, 6.16615, 6.16615, 6.16615, 6.16615, 16.58213839519091, 42.689478669565496, 38.81793804745473, 74.01801669347823, 93.51729679203363, 103.18864497713572, 44.14764424648291, 60.99961161154716, 52.17636206113439, 48.44076170488957, 53.97384791182653, 55.425177107478845, 56.24906065323717, 51.3736272870853, 57.985563297075196, 61.51550105597715, 59.97143592367137, 53.0639298305074]","[37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879, 37.51441666483879]",False,9,11378,0,6482,4752,48,1800.691999912262,0.0013572007060599436,0.0013572007060599436,9,3,,perfect_global
