system,method,scenario_id,split,actual_case,forecast_case,horizon,gamma_Q,cost,perfect_cost,gap_percent,voltage_violation,solve_time_s,avg_step_time_s,max_step_time_s,solver_fail_count,timeout_count,completed,incomplete_reason,seed,solver_kind,solver_window,executed_steps,include_tail,max_steps,policy_asset_dir,policy_stochastic_eval,policy_eval_mode,cost_accounting,voltage_violation_metric,penalized_cost,economic_generation_cost,balance_penalty_cost,constraint_penalty,step_costs_json,step_economic_costs_json,step_penalized_costs_json,step_balance_penalties_json,step_reward_penalties_json,step_balance_errors_json,step_times_json,step_P_DG_5_json,step_SOC_BSS_9_json,step_P_BSS_json,step_P_grid_json,step_loss_json,step_load_total_json,step_pv_11_json,step_wind_26_json,step_cost_constraints_json,step_voltage_violations_pu_json,step_legacy_cost_constraints_json,mean_economic_generation_cost,mean_penalized_cost,mean_balance_penalty,mean_constraint_penalty,mean_cost_constraint,mean_voltage_violation_pu,legacy_mean_cost_constraint,legacy_cum_cost_constraint,failure_message,experiment_tag
33,SAC,80,test_id,id_actual,not_applicable,0,,1465.508837667834,,,0.32437679220080406,0.5979536001104861,0.012457366668968461,0.024300299817696214,0,0,True,,100080,policy,0,48,False,,experiment_assets\policies\33\sac,False,deterministic_mean_action,legacy_penalized_operating_cost,"env.net.res_bus.vm_pu, vmin=0.94, vmax=1.06",1465.508837667834,282.9572417165683,1182.5515959512659,1182.5515959512657,"[11.690388507686075, 14.78515909846863, 9.373659138626497, 7.618341045865906, 5.908148523451622, 8.560792032941889, 12.460033049760652, 11.175195782636733, 14.118921869524042, 12.277266760923224, 13.985055934980533, 12.057143314178488, 49.825032667946694, 43.44460740704405, 17.308310027802236, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 8.468763829428752, 11.316662384229915, 6.16615, 6.16615, 22.45949625461523, 37.001430619253085, 61.75060961970844, 91.13111815047155, 64.45107043188189, 96.41962161756041, 29.792023828049892, 50.341652285523296, 57.81733304306048, 65.32656490794017, 71.09331115495078, 73.08030030971062, 64.71141975516177, 68.84693771563131, 73.56287917278081, 65.43256613529073, 65.2098766752267, 62.547194615520986]","[1.2011345384022658, 2.395386864404065, 3.5698024634429855, 4.738319326867358, 5.908148523451622, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615]","[11.690388507686075, 14.78515909846863, 9.373659138626497, 7.618341045865906, 5.908148523451622, 8.560792032941889, 12.460033049760652, 11.175195782636733, 14.118921869524042, 12.277266760923224, 13.985055934980533, 12.057143314178488, 49.825032667946694, 43.44460740704405, 17.308310027802236, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 8.468763829428752, 11.316662384229915, 6.16615, 6.16615, 22.45949625461523, 37.001430619253085, 61.75060961970844, 91.13111815047155, 64.45107043188189, 96.41962161756041, 29.792023828049892, 50.341652285523296, 57.81733304306048, 65.32656490794017, 71.09331115495078, 73.08030030971062, 64.71141975516177, 68.84693771563131, 73.56287917278081, 65.43256613529073, 65.2098766752267, 62.547194615520986]","[10.489253969283808, 12.389772234064552, 5.803856675183511, 2.880021718998549, 0.0, 2.3946420329419027, 6.293883049760652, 5.009045782636733, 7.952771869524042, 6.111116760923224, 7.818905934980549, 5.890993314178488, 43.65888266794669, 37.27845740704405, 11.14216002780221, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3026138294287524, 5.1505123842299145, 0.0, 0.0, 16.293346254615233, 30.835280619253084, 55.584459619708525, 84.96496815047155, 58.28492043188189, 90.25347161756041, 23.62587382804989, 44.1755022855233, 51.651183043060485, 59.16041490794012, 64.92716115495078, 66.91415030971062, 58.545269755161776, 62.68078771563132, 67.39672917278081, 59.266416135290726, 59.04372667522673, 56.38104461552098]","[10.489253969283808, 12.389772234064566, 5.8038566751835114, 2.880021718998548, 0.0, 2.3946420329418885, 6.293883049760652, 5.009045782636733, 7.952771869524042, 6.111116760923224, 7.818905934980533, 5.890993314178488, 43.65888266794669, 37.27845740704405, 11.142160027802236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.3026138294287524, 5.1505123842299145, 0.0, 0.0, 16.29334625461523, 30.835280619253084, 55.58445961970844, 84.96496815047155, 58.284920431881886, 90.25347161756041, 23.62587382804989, 44.175502285523294, 51.65118304306048, 59.160414907940165, 64.92716115495078, 66.91415030971062, 58.54526975516177, 62.68078771563131, 67.39672917278081, 59.266416135290726, 59.043726675226694, 56.381044615520985]","[0.327789186540119, 0.38718038231451724, 0.1813705210994847, 0.09000067871870465, -0.010706273464391458, 0.07483256352943446, 0.19668384530502037, 0.1565326807073979, 0.24852412092262632, 0.19097239877885075, 0.24434081046814216, 0.18409354106807774, 0.7099005311861251, 0.606153778976326, 0.1811733337854018, -0.05108131814176664, -0.051254550035567004, -0.01936238917238242, -0.2952479070193452, -0.29248435810777407, -0.6748568693583565, -0.6232724954471895, -1.077888429259402, -1.113429614870598, -0.12744125353335445, -0.024939068569401535, 0.024893122480310836, 0.05568121496464773, -0.07708846899140642, -0.060014692844061024, 0.1761442838336782, 0.3333543850730063, 0.6009130769698219, 0.918540196221314, 0.6301072479122367, 0.9757132066763288, 0.3841605500495917, 0.7183008501711106, 0.839856634846512, 0.9619579659827662, 1.055726197641476, 1.0880349643855385, 0.9519556057749883, 1.0191998002541678, 1.0958817751671677, 0.9636815631754589, 0.9600605963451501, 0.9167649530979021]","[0.024300299817696214, 0.013595400145277381, 0.01598680019378662, 0.012241000076755881, 0.012209299951791763, 0.013604799984022975, 0.012752100126817822, 0.01197890006005764, 0.011737699853256345, 0.01657159999012947, 0.013406800106167793, 0.010413500014692545, 0.011467000003904104, 0.01300260005518794, 0.012805000180378556, 0.013043399900197983, 0.008378499886021018, 0.014223000034689903, 0.011856900062412024, 0.00846770009957254, 0.012707999907433987, 0.013109500054270029, 0.01377579988911748, 0.011634099995717406, 0.013809599913656712, 0.012842099880799651, 0.009042400168254972, 0.009274200070649385, 0.01179339992813766, 0.009338200092315674, 0.013829599833115935, 0.01273590000346303, 0.013245800044387579, 0.014049899997189641, 0.014022500021383166, 0.01066899998113513, 0.00903189997188747, 0.011922400211915374, 0.01209689979441464, 0.012527900049462914, 0.011136800050735474, 0.011232600081712008, 0.012698099948465824, 0.011977299815043807, 0.011760099790990353, 0.012233099900186062, 0.011877699987962842, 0.011536500183865428]","[0.19482542276382447, 0.3885198950767517, 0.5789828300476074, 0.7684751152992249, 0.9581662178039551, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0022097080945969, 0.7537423372268677, 0.5054900348186493, 0.27633829414844513, 0.21708249673247337, 0.15312807634472847, 0.2524469383060932, 0.23696313798427582, 0.19421112164855003, 0.29153329506516457, 0.28462640568614006, 0.30679951608181, 0.125, 0.125, 0.125, 0.125, 0.125, 0.32856082916259766, 0.5716661214828491, 0.8153783082962036, 1.0645015239715576, 1.3136194348335266, 1.5634928792715073, 1.8133796900510788, 2.043214872479439, 2.2251521199941635, 2.2560534849762917, 2.2851827275007963, 2.082326276227832, 1.853755770251155, 1.6066284608095884, 1.3585484009236097, 1.1091040056198835, 0.8592616003006697, 0.6097095888108015, 0.3598886262625456, 0.15092660300433636, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125, 0.125]","[0.48566897213459015, 0.4869960469007492, 0.48657451272010804, 0.44913741171360017, 0.11614136293530464, 0.12535066395998, -0.2026104784011841, 0.0303482486307621, 0.08379395201802253, -0.19853723376989366, 0.01353750318288803, -0.045233145207166675, 0.3563270515203476, 0.0, 0.0, 0.0, 0.0, -0.41526409149169924, -0.495934796333313, -0.4971728610992432, -0.5082113599777222, -0.5082005381584167, -0.5097418266534806, -0.5097690939903259, -0.4688637721538544, -0.3711519849300385, -0.06303878456354141, -0.05942365474998951, 0.39759864449501037, 0.4479981917142868, 0.48436952650547027, 0.48623691737651825, 0.48891101479530336, 0.48969111442565916, 0.4891219425201416, 0.4896490865945816, 0.4095655655860901, 0.05081614188849926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.327789186540119, 0.3871803823145177, 0.1813705210994847, 0.09000067871870465, -0.010706273464391458, 0.07483256352943402, 0.19668384530502037, 0.1565326807073979, 0.24852412092262632, 0.19097239877885075, 0.2443408104681417, 0.18409354106807774, 0.7099005311861251, 0.606153778976326, 0.18117333378540224, -0.05108131814176664, -0.05125455003556745, -0.01936238917238242, -0.2952479070193461, -0.29248435810777407, -0.6748568693583561, -0.6232724954471895, -1.0778884292594024, -1.1134296148705976, -0.12744125353335356, -0.024939068569401535, 0.024893122480310836, 0.05568121496464773, -0.07708846899140553, -0.060014692844060136, 0.1761442838336782, 0.3333543850730063, 0.600913076969821, 0.918540196221314, 0.6301072479122367, 0.9757132066763288, 0.3841605500495917, 0.7183008501711106, 0.839856634846512, 0.9619579659827671, 1.055726197641476, 1.0880349643855385, 0.9519556057749883, 1.0191998002541678, 1.0958817751671677, 0.9636815631754589, 0.9600605963451496, 0.9167649530979021]","[0.060320748571562985, 0.036594803605872764, 0.03767650922403422, 0.041696315294061426, 0.038795420404771366, 0.03641083950398145, 0.04529178736685489, 0.036838378675923815, 0.03495699338865213, 0.05300393826862089, 0.03411139319330872, 0.039075231913524355, 0.05051762391093269, 0.05730279442384962, 0.05219955438407487, 0.05174008676883545, 0.05251649345413455, 0.07351581258308762, 0.1286766622300285, 0.12376465395436773, 0.15467592677131667, 0.15259722415723737, 0.18501158578245872, 0.19191082211488011, 0.12033795500228206, 0.10307681811901728, 0.09655223802264383, 0.09150021070090636, 0.10036012226904284, 0.09583077846171134, 0.09044251377135967, 0.08094159452148539, 0.07467687337197637, 0.06951211271586188, 0.07619276424701807, 0.06939610766510258, 0.05128992120674888, 0.05517671458957021, 0.056603055028669046, 0.05642933744991427, 0.05758616373736016, 0.05844113317427319, 0.0615724681165764, 0.059151759863936705, 0.060040104238077166, 0.05978625379794651, 0.06301954968947543, 0.05990515551169305]","[2.7132089191123425, 2.6088374394562495, 2.5628593867992686, 2.564212480438701, 2.584745443009836, 2.6104840409062655, 2.571779950943961, 2.568325409757719, 2.611434030929823, 2.5966378724417516, 2.5676425932718017, 2.6227183115077537, 3.3413843606459896, 3.317244808256567, 3.379348272315224, 3.3373979030086294, 3.3437969275082597, 3.3671512929798793, 3.3760173159499924, 3.3064905868741383, 3.339738337990356, 3.3533014057877955, 3.340860478391098, 3.350634203687415, 4.104128738089579, 4.101242564656378, 4.090079642291502, 4.127868819061592, 4.130195864594892, 4.058102032715038, 4.1031662446956165, 4.08043217259036, 4.106604983217476, 4.102001025499306, 4.090534978435265, 4.138713804272314, 3.3976452430891904, 3.3771898471780073, 3.319674877517964, 3.3454392241131448, 3.342387902819633, 3.3826620038194175, 3.3357258168705, 3.332130252121777, 3.2903453459754184, 3.322519195856787, 3.333833065763846, 3.3614080882715576]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2714931373609537, 0.5903959433733065, 0.9436496727515377, 1.00563220640961, 1.3719636461126852, 1.5547793214703711, 1.711720382074807, 2.114008177240559, 2.297236608317033, 2.4879912570617635, 2.5583176156757474, 2.3852881857272754, 2.176627516886669, 1.9120041113743236, 1.7046525488479725, 1.4565625283379555, 1.2139612921355032, 0.9952610536154478, 0.8516663316842352, 0.6115842181940371, 0.3875042958821095, 0.3359269714713186, 0.23155402805374803, 0.15489519551388106, 0.11253658656737825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.7652460862453716, 1.382735918770104, 1.3536080321561026, 1.2982955900012332, 1.5599395561397391, 1.4467116529208324, 1.6229983714069798, 1.4182828590954828, 1.3140729513778264, 1.6572066457014154, 1.3438756728140802, 1.5229331475603671, 1.3256744018504498, 1.496900686343137, 1.6599785495405905, 1.4965696351676938, 1.4419357645883517, 1.5033299401143632, 1.7410973600623083, 1.5081920779607163, 1.5634743168571927, 1.3401350552336064, 1.6255110630246756, 1.607426118987472, 1.435483533051794, 1.4237829193881661, 1.3127734310230537, 1.5184589206998682, 1.4534832830223756, 1.5519880201710197, 1.53783389451238, 1.4901161329780854, 1.4798735466302906, 1.3757775316860856, 1.7115715807785865, 1.511193590612758, 1.5003138531463762, 1.5507129831405893, 1.5364212977001213, 1.4399105955802927, 1.344247868915517, 1.3530681726081522, 1.4453426792120885, 1.3720822117315459, 1.2545036750463276, 1.4186238864792746, 1.4367920191081718, 1.5045482906853482]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004048087512209753, 0.009560359069453295, 0.07631425761084487, 0.06252058530653315, 0.09369052108454334, 0.07824298161721965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004048087512209753, 0.009560359069453295, 0.07631425761084487, 0.06252058530653315, 0.09369052108454334, 0.07824298161721965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.004048087512209753, 0.009560359069453295, 0.07631425761084487, 0.06252058530653315, 0.09369052108454334, 0.07824298161721965, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.89494253576184,30.531434118079876,24.63649158231804,24.636491582318033,0.006757849837516751,0.006757849837516751,0.006757849837516751,0.32437679220080406,,policy_baseline
