system,method,scenario_id,split,actual_case,forecast_case,horizon,gamma_Q,cost,perfect_cost,gap_percent,voltage_violation,solve_time_s,avg_step_time_s,max_step_time_s,solver_fail_count,timeout_count,completed,incomplete_reason,seed,solver_kind,solver_window,executed_steps,include_tail,max_steps,final_P_DG_29,final_P_DG_64,final_SOC_BSS_12,final_SOC_BSS_34,final_SOC_BSS_68,final_SOC_BSS_103,step_costs_json,step_times_json,mean_num_vars,mean_num_bin_vars,mean_num_constrs,mean_num_qconstrs,mean_num_genconstrs,mean_model_runtime_s,mean_mip_gap,max_mip_gap,step_model_statuses_json,step_model_sol_counts_json,icnn_relax_on_infeasible,icnn_relax_count,icnn_relax_steps_json,step_icnn_relaxed_json,icnn_exogenous_clip_enabled,total_icnn_clip_count,max_icnn_clip_violation,step_icnn_clip_count_json,step_icnn_clip_max_violation_json,mean_model_status,min_model_sol_count,num_optimal_steps,num_timelimit_steps,failure_message,experiment_tag,scenario_selection_file,scenario_selection_rule,inline_gate_by_baselines,gate_stage,gate_selection_order,cost_accounting,certified_global,gurobi_status,policy_asset_dir,policy_training_source,policy_retrained_under_v2_protocol,policy_eval_protocol,penalized_cost,economic_generation_cost,balance_penalty_cost,constraint_penalty,step_economic_costs_json,step_penalized_costs_json,step_balance_penalties_json,step_reward_penalties_json,step_balance_errors_json,step_cost_constraints_json,mean_economic_generation_cost,mean_penalized_cost,mean_balance_penalty,mean_constraint_penalty,mean_cost_constraint
119,MPC-3,800,test_id,id_actual,id_reliable,3,,3365.5690163330532,,,,1845.074000120163,38.43904166917006,300.3399999141693,0,0,True,,200800,pure_mpc_clean,4,48,True,,0.9999937456134482,0.9999937422852734,0.1250028488437525,0.12500283589863895,0.1250028066479472,0.1250028299532212,"[2.804907605717334, 1.7879909823011662, 1.695724065915237, 4.098196157565214, 20.29866944256181, 8.969593984134377, 10.509644113617114, 11.905200503189217, 10.945454335949442, 16.834973004465404, 54.588699863681256, 90.87808920783137, 34.11415524222076, 28.9652729261571, 48.09643124907949, 16.997343438160502, 9.865456000000002, 7.398804, 4.9323440000000005, 2.466076, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.618366232035103e-06, 2.4660776104299034, 112.67979779675036, 161.01114694555713, 178.7321771543473, 236.02086025493946, 264.63225370064606, 221.53360823732527, 122.24175626802631, 118.77487881398106, 162.21895935208624, 172.33247312009138, 148.16214799017817, 141.72969720507754, 144.73724852245618, 172.80648144485664, 156.5982899601131, 176.75502567583385, 139.82967932833577, 144.15342921110843]","[267.5169999599457, 105.90599989891052, 300.3399999141693, 1.3309998512268066, 39.88100004196167, 17.622999906539917, 20.414999961853027, 1.4809999465942383, 17.75, 19.00499987602234, 23.60700011253357, 20.480000019073486, 300.29699993133545, 25.421000003814697, 21.082000017166138, 20.02900004386902, 1.8539998531341553, 1.7950000762939453, 1.7150001525878906, 1.8999998569488525, 2.0230000019073486, 1.9270000457763672, 1.8890001773834229, 1.5249998569488525, 2.1710000038146973, 1.6349999904632568, 2.0180001258850098, 1.7269999980926514, 300.25800013542175, 28.372999906539917, 1.5439999103546143, 24.53600001335144, 22.111999988555908, 25.307000160217285, 25.735000133514404, 22.22000002861023, 18.872000217437744, 20.947999954223633, 22.19700002670288, 22.009999990463257, 0.4090001583099365, 20.755000114440918, 21.299000024795532, 23.157999992370605, 20.128000020980835, 0.48600006103515625, 0.2719998359680176, 0.11099982261657715]",2883.6875,0.0,1767.375,1068.25,2.9375,38.43904166917006,0.0005270316380719364,0.0041173962029660074,"[2, 2, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 9, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[9, 4, 3, 2, 3, 2, 2, 2, 2, 2, 10, 2, 3, 2, 2, 2, 2, 2, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 6, 9, 2, 2, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]",False,0,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",False,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.4375,2.0,45,3,,main_scalability_119,formal/selected_119_inline_operable20.json,inline_gate_by_mpc3_and_perfect_global,True,formal_selected,1,,,,,,,,,,,,,,,,,,,,,,
119,Perfect-Global,800,test_id,id_actual,perfect_full_horizon,48,,1936.8185324363217,1936.8185324363217,0.0,,47.704999923706055,0.9938541650772095,47.704999923706055,0,0,True,,200800,perfect_global_clean,48,48,True,,0.9999997417004803,0.9999997415959734,0.12500011871100883,0.12500011815667422,0.12500011728548327,0.12500011784806644,"[23.34119797583674, 12.536514165736822, 7.444954095321904, 9.884033063607722, 12.34344291567758, 12.332633946957912, 12.332630213986974, 12.343884424137636, 12.332629694618973, 12.34298395774647, 12.344118785217768, 12.345521495924578, 23.295026630050124, 12.33229317007893, 12.332293173937229, 12.33197231114741, 9.86513532477045, 7.398492595688801, 4.93204627976057, 2.465804443630835, 3.1586756026498714e-05, 2.860591018736527e-05, 2.8605993327176408e-05, 2.860560335816488e-05, 2.860617316635411e-05, 8.015683632503513e-05, 2.466111680171294, 4.932362271491451, 7.398811448460944, 9.865456000000002, 12.332314859271815, 12.332318434943378, 12.332318467657691, 77.26628459687552, 161.98167527199257, 158.6799434701139, 101.62610588847471, 97.40615558717862, 109.18325659994579, 113.34706257555065, 95.29109606163671, 97.8384475596458, 95.31865795693184, 114.91444181093831, 103.35496924438861, 113.30087312564307, 100.89691253753806, 97.87512215636305]","[0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095, 0.9938541650772095]",46850,0,28850,17472,48,47.704999923706055,0.000784141318416315,0.000784141318416315,,,,,,,,,,,,2,2,,,,main_scalability_119,formal/selected_119_inline_operable20.json,inline_gate_by_mpc3_and_perfect_global,True,formal_selected,1,full_day_optimization_objective,True,2,,,,,,,,,,,,,,,,,,,
119,SAC,800,test_id,id_actual,not_applicable,0,,2878.225991139908,,,,0.4754912992939353,0.009906068735290319,0.021870599826797843,0,0,True,,200800,policy,0,48,False,,,,,,,,"[11.424282822930747, 4.875227078340263, 7.309484766172212, 9.747388333024208, 12.19083716330195, 16.927819149163295, 12.3323, 14.32231822320514, 12.3323, 12.3323, 27.60881264627616, 30.85960805802, 150.13353509722708, 105.00118295987669, 65.85184759379077, 23.341609324829683, 12.3323, 11.650078897012667, 9.45150814616022, 7.208033081057362, 4.874242583313327, 2.5374694196935352, 0.2934397794990668, 0.0, 2.3412739890947947, 4.7862191086011165, 7.236788513980873, 9.694448961295517, 12.151928515735872, 12.3323, 12.3323, 12.3323, 12.3323, 115.83227553073839, 217.34477482191195, 257.7516504521125, 67.6575144208656, 63.89666170542135, 107.15836992111873, 134.91681006027997, 145.38678208909158, 147.65728997289577, 150.63671623276102, 178.97784039998163, 162.42796808684244, 182.50132624582946, 145.60987696581415, 149.992350022641]","[0.01793309999629855, 0.008161799982190132, 0.009497900027781725, 0.0072882999666035175, 0.006963899824768305, 0.010362100088968873, 0.007029100088402629, 0.008598000044003129, 0.009529500035569072, 0.007570700021460652, 0.0074425998609513044, 0.006800099974498153, 0.010684799868613482, 0.011535200057551265, 0.008197999792173505, 0.009886000072583556, 0.012489199871197343, 0.007240900071337819, 0.017956499941647053, 0.009558900026604533, 0.008457900024950504, 0.007250499911606312, 0.006328799994662404, 0.012563700089231133, 0.009597599972039461, 0.007123799994587898, 0.01671000011265278, 0.01933189993724227, 0.007600999902933836, 0.007600699784234166, 0.00763930007815361, 0.008354899939149618, 0.021870599826797843, 0.0095960998442024, 0.008976000128313899, 0.010234700050204992, 0.01191540015861392, 0.006996500073000789, 0.007894400041550398, 0.010129299946129322, 0.008603999856859446, 0.00832540006376803, 0.010486399987712502, 0.006968499859794974, 0.009593300055712461, 0.011238300008699298, 0.008345199981704354, 0.011030500056222081]",,,,,,,,,,,,,,,,,,,,,,,,,main_scalability_119,formal/selected_119_inline_operable20.json,inline_gate_by_mpc3_and_perfect_global,True,formal_selected,1,legacy_penalized_operating_cost,,,experiment_assets\policies\119\sac,legacy_checkpoint,False,v2_119_test_scenarios_800_849,2878.225991139908,491.08889080435887,2387.137100335549,2387.137100335549,"[2.4392224680758385, 4.875227078340263, 7.309484766172213, 9.747388333024208, 12.19083716330195, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 11.650078897012667, 9.45150814616022, 7.208033081057362, 4.874242583313327, 2.5374694196935352, 0.2934397794990668, 0.0, 2.3412739890947947, 4.7862191086011165, 7.236788513980873, 9.694448961295517, 12.151928515735872, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323]","[11.424282822930747, 4.875227078340263, 7.309484766172212, 9.747388333024208, 12.19083716330195, 16.927819149163295, 12.3323, 14.32231822320514, 12.3323, 12.3323, 27.60881264627616, 30.85960805802, 150.13353509722708, 105.00118295987669, 65.85184759379077, 23.341609324829683, 12.3323, 11.650078897012667, 9.45150814616022, 7.208033081057362, 4.874242583313327, 2.5374694196935352, 0.2934397794990668, 0.0, 2.3412739890947947, 4.7862191086011165, 7.236788513980873, 9.694448961295517, 12.151928515735872, 12.3323, 12.3323, 12.3323, 12.3323, 115.83227553073839, 217.34477482191195, 257.7516504521125, 67.6575144208656, 63.89666170542135, 107.15836992111873, 134.91681006027997, 145.38678208909158, 147.65728997289577, 150.63671623276102, 178.97784039998163, 162.42796808684244, 182.50132624582946, 145.60987696581415, 149.992350022641]","[8.985060354854852, 0.0, 0.0, 0.0, 0.0, 4.5955191491632945, 0.0, 1.9900182232050838, 0.0, 0.0, 15.27651264627616, 18.527308058019997, 137.8012350972272, 92.66888295987668, 53.51954759379076, 11.009309324829577, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 103.49997553073855, 205.01247482191195, 245.41935045211233, 55.3252144208656, 51.56436170542135, 94.82606992111873, 122.58451006028008, 133.0544820890915, 135.32498997289588, 138.304416232761, 166.64554039998163, 150.09566808684232, 170.16902624582946, 133.27757696581426, 137.660050022641]","[8.985060354854909, 0.0, -8.881784197001252e-16, 0.0, 0.0, 4.5955191491632945, 0.0, 1.9900182232051407, 0.0, 0.0, 15.27651264627616, 18.52730805802, 137.80123509722708, 92.66888295987668, 53.51954759379076, 11.009309324829683, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 103.49997553073838, 205.01247482191195, 245.41935045211247, 55.32521442086559, 51.56436170542135, 94.82606992111873, 122.58451006027997, 133.05448208909158, 135.32498997289576, 138.304416232761, 166.64554039998163, 150.09566808684244, 170.16902624582946, 133.27757696581415, 137.660050022641]","[0.2807831360892141, -0.2978918427320867, -0.7780580585331602, -0.6358064970616244, -0.37121251480202133, 0.14360997341135295, -0.13862343965408463, 0.06218806947515887, -0.31383040923853045, -0.010830835130651195, 0.47739102019613, 0.5789783768131249, 2.240670489385808, 1.5068111050386452, 0.8702365462405002, 0.17901315975332643, -0.9020917548506855, -1.3933880579881013, -0.9137589887061903, -0.7034839041683956, -1.717624527365162, -2.4201627845306835, -2.942802727925134, -2.6416194597630724, -1.6888947529851386, -2.1024849022415104, -1.9786965114008215, -2.693524233220815, -2.7049930640845545, -2.345936128301947, -1.258777053676864, -0.5941513821342586, -0.2249349837209369, 1.1189186543863627, 2.216351079155805, 2.653182167049863, 0.8995969824530992, 0.8384449057792089, 1.5418873157905484, 1.9932440660208144, 2.163487513643764, 2.2004063410226973, 2.2488522964676587, 2.7096835837395385, 2.440579968891745, 2.766976036517552, 2.167115072614866, 2.238374797116114]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",10.231018558424143,59.963041482081415,49.73202292365727,49.73202292365727,0.0
119,SAC-ICNN,800,test_id,id_actual,not_applicable,0,,4704.646714106415,,,,0.49035519920289516,0.010215733316726983,0.020369499921798706,0,0,True,,200800,policy,0,48,False,,,,,,,,"[5.140787503635933, 4.931012192375499, 7.396745377802959, 9.862614652368396, 12.328600961229057, 16.000629734177803, 12.3323, 21.542502138118348, 12.3323, 22.456254952206134, 25.994283905923986, 29.34736372848158, 151.71632240454818, 105.83632321397106, 65.40386312688844, 24.18749712551789, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 67.88307677007293, 192.29292817866784, 259.38491566557605, 371.91207156048966, 467.9574073825325, 466.4581419166355, 154.6375180369798, 138.13998831627086, 192.58127404333686, 207.120263672392, 186.3407937807844, 182.62934121008274, 188.29068409661946, 218.38675356580904, 188.16474393832235, 197.15460091798033, 160.70254483532494, 165.14806520129218]","[0.010702300118282437, 0.010573599953204393, 0.011001099832355976, 0.007146399933844805, 0.007516299840062857, 0.007007300155237317, 0.01070699980482459, 0.008823000127449632, 0.011742600006982684, 0.016037399880588055, 0.007870800094678998, 0.01137279998511076, 0.006789500126615167, 0.00628980016335845, 0.012504699872806668, 0.008749200031161308, 0.007803699932992458, 0.010128999827429652, 0.009231700096279383, 0.016279400093480945, 0.016356199979782104, 0.0075350000988692045, 0.014960899949073792, 0.015243500005453825, 0.013673200039193034, 0.01302920002490282, 0.012695099925622344, 0.007727999938651919, 0.00915029994212091, 0.006895999889820814, 0.009654199937358499, 0.008332999888807535, 0.007382699986919761, 0.008898000000044703, 0.010535100009292364, 0.007573999930173159, 0.006548500154167414, 0.007566099986433983, 0.017003600019961596, 0.008254799991846085, 0.012599899899214506, 0.00961710000410676, 0.009682400152087212, 0.0074928998947143555, 0.008766799932345748, 0.007623299956321716, 0.006908299867063761, 0.020369499921798706]",,,,,,,,,,,,,,,,,,,,,,,,,main_scalability_119,formal/selected_119_inline_operable20.json,inline_gate_by_mpc3_and_perfect_global,True,formal_selected,1,legacy_penalized_operating_cost,,,experiment_assets\policies\119\sac_icnn,legacy_checkpoint,False,v2_119_test_scenarios_800_849,4704.646714106415,567.273303286408,4137.373410820007,4137.373410820007,"[2.465430102631969, 4.931012192375499, 7.396745377802959, 9.862614652368396, 12.328600961229057, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323]","[5.140787503635933, 4.931012192375499, 7.396745377802959, 9.862614652368396, 12.328600961229057, 16.000629734177803, 12.3323, 21.542502138118348, 12.3323, 22.456254952206134, 25.994283905923986, 29.34736372848158, 151.71632240454818, 105.83632321397106, 65.40386312688844, 24.18749712551789, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 12.3323, 67.88307677007293, 192.29292817866784, 259.38491566557605, 371.91207156048966, 467.9574073825325, 466.4581419166355, 154.6375180369798, 138.13998831627086, 192.58127404333686, 207.120263672392, 186.3407937807844, 182.62934121008274, 188.29068409661946, 218.38675356580904, 188.16474393832235, 197.15460091798033, 160.70254483532494, 165.14806520129218]","[2.6753574010039074, 0.0, 0.0, 0.0, 0.0, 3.668329734177803, 0.0, 9.21020213811829, 0.0, 10.123954952206134, 13.66198390592399, 17.01506372848158, 139.3840224045483, 93.50402321397105, 53.071563126888435, 11.85519712551778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.55077677007277, 179.96062817866817, 247.05261566557607, 359.57977156048986, 455.6251073825326, 454.12584191663535, 142.3052180369798, 125.80768831627086, 180.24897404333686, 194.78796367239215, 174.00849378078428, 170.29704121008282, 175.95838409661945, 206.05445356580904, 175.83244393832223, 184.82230091798033, 148.37024483532505, 152.81576520129218]","[2.6753574010039642, 0.0, 0.0, 0.0, 0.0, 3.668329734177803, 0.0, 9.210202138118348, 0.0, 10.123954952206134, 13.661983905923986, 17.01506372848158, 139.38402240454818, 93.50402321397105, 53.071563126888435, 11.85519712551789, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 55.55077677007293, 179.96062817866783, 247.05261566557604, 359.5797715604897, 455.6251073825325, 454.1258419166355, 142.3052180369798, 125.80768831627086, 180.24897404333686, 194.787963672392, 174.0084937807844, 170.29704121008274, 175.95838409661945, 206.05445356580904, 175.83244393832234, 184.82230091798033, 148.37024483532494, 152.81576520129218]","[0.0836049187813721, -0.44215475573705376, -1.152222768182341, -1.406601161582497, -0.8007004307464296, 0.11463530419305634, -0.010992098318174826, 0.2878188168161966, -0.05612408906833011, 0.3163735922564417, 0.42693699706012467, 0.5317207415150493, 2.266406868366639, 1.520390621365383, 0.8629522459656656, 0.19276743293524845, -0.8474126004924472, -1.5025968936685548, -2.9243578979795473, -3.389971652628992, -4.9999706110800375, -6.148096648799379, -7.025041501213908, -6.722441630888628, -5.234895807655912, -4.439098801655115, -3.649095257716974, -3.1368968228263423, -1.497162850014293, -0.9712462360164515, 0.6005489380548408, 1.9455203046342504, 2.670839088276498, 3.8873488817350257, 4.92567683656792, 4.909468561260923, 2.313905984341135, 2.0456534685572496, 2.9308776267209247, 3.167283962152718, 2.829406402939582, 2.7690575806517534, 2.8611119365303974, 3.3504789197692526, 2.8590641290784102, 3.0052406653330133, 2.412524306265448, 2.4848091902649134]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",11.818193818466833,98.01347321055032,86.19527939208348,86.19527939208348,0.0
119,Proposed-H3,800,test_id,id_actual,id_reliable,3,0.3,2124.2879394333786,,,,678.9909992218018,14.14564581712087,110.625,0,0,True,,200800,proposed,4,48,True,,0.9999997417562293,0.999999741626638,0.1250001172020663,0.12500011803188085,0.12500011689075255,0.12500011778548506,"[2.8054658666665824, 4.9323440000000005, 7.398804, 9.865456000000002, 12.332300000000002, 12.33220412169569, 12.332194262140641, 12.332300000000002, 12.33219519237553, 12.332205251669391, 12.332290718926807, 101.23045180696109, 23.295023434367145, 12.332300000000002, 12.332249825289184, 12.332300000000002, 12.332297788137714, 9.865453796669527, 7.398816336631468, 7.398816336483691, 7.398816336483691, 7.398816336483691, 7.398816336483691, 7.398816337956389, 7.398816336483554, 7.398816336634642, 7.398816336634674, 7.39881633663464, 7.4640539279475755, 6.230914862322606, 8.697475934240268, 9.93069896641184, 11.16403805168994, 77.2669099707193, 162.3794718008249, 158.6797486085258, 12.330398860625612, 14.834271618442877, 77.91818476252932, 108.53765519716224, 106.65609106358637, 115.449382938181, 126.21912966148916, 162.75530470284244, 147.34857563037028, 172.2181294279132, 134.0835573074165, 135.08794670832748]","[20.31499981880188, 33.264999866485596, 43.25099992752075, 27.408999919891357, 110.625, 9.041999816894531, 9.480000019073486, 2.425999879837036, 8.837000131607056, 8.294999837875366, 8.61300015449524, 1.5729999542236328, 7.950999975204468, 1.7319998741149902, 20.796000003814697, 1.251999855041504, 1.505000114440918, 1.7660000324249268, 1.6170001029968262, 0.8559999465942383, 1.8489999771118164, 2.943000078201294, 3.0279998779296875, 2.996000051498413, 2.2909998893737793, 3.243000030517578, 3.7139999866485596, 15.807999849319458, 33.52300000190735, 30.330000162124634, 2.009999990463257, 8.660999774932861, 24.23200011253357, 24.22000002861023, 24.075000047683716, 27.11899995803833, 32.526000022888184, 23.639000177383423, 8.986000061035156, 27.657999992370605, 0.3190000057220459, 8.416000127792358, 29.46399998664856, 8.223999977111816, 8.424000024795532, 0.3659999370574951, 0.2239999771118164, 0.0969998836517334]",4374.3125,0.0,3000.1875,1068.25,243.875,14.14564581712087,0.00016847089030366127,0.0009912046981347023,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[3, 9, 8, 6, 10, 3, 3, 2, 2, 3, 4, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 7, 2, 2, 2, 2, 2, 2, 4, 10, 2, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2]",False,0,[],"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",True,0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",2.0,1.0,48,0,,main_scalability_119,formal/selected_119_inline_operable20.json,inline_gate_by_mpc3_and_perfect_global,True,formal_selected,1,,,,,,,,,,,,,,,,,,,,,,
