system,method,scenario_id,split,actual_case,forecast_case,horizon,gamma_Q,cost,perfect_cost,gap_percent,voltage_violation,solve_time_s,avg_step_time_s,max_step_time_s,solver_fail_count,timeout_count,completed,incomplete_reason,seed,solver_kind,solver_window,executed_steps,include_tail,max_steps,policy_asset_dir,policy_stochastic_eval,policy_eval_seed,policy_eval_mode,cost_accounting,voltage_violation_metric,penalized_cost,economic_generation_cost,balance_penalty_cost,constraint_penalty,step_costs_json,step_economic_costs_json,step_penalized_costs_json,step_balance_penalties_json,step_reward_penalties_json,step_balance_errors_json,step_times_json,step_P_DG_5_json,step_SOC_BSS_9_json,step_P_BSS_json,step_P_grid_json,step_loss_json,step_load_total_json,step_pv_11_json,step_wind_26_json,step_cost_constraints_json,step_voltage_violations_pu_json,step_legacy_cost_constraints_json,mean_economic_generation_cost,mean_penalized_cost,mean_balance_penalty,mean_constraint_penalty,mean_cost_constraint,mean_voltage_violation_pu,legacy_mean_cost_constraint,legacy_cum_cost_constraint,failure_message,experiment_tag,saclag_cumulative_vio,saclag_max_step_vio,saclag_violated_steps,screening_method,diagnostic_stress_scan
33,SACLag,0,historical,id_actual,not_applicable,0,,1436.8883839675107,,,0.003409857734460786,0.3688632003031671,0.007684650006315981,0.02014789986424148,0,0,True,,100000,policy,0,48,False,,experiment_assets\policies\33\saclag,True,0,stochastic_sampled_action,legacy_penalized_operating_cost,"env.net.res_bus.vm_pu, vmin=0.94, vmax=1.06",1436.8883839675107,282.27323979725975,1154.6151441702507,1154.615144170251,"[13.993134597219651, 14.269490429345613, 8.772003829648515, 7.264869348218286, 10.579711541268221, 6.16615, 9.118279657873869, 11.34911027447363, 20.476750982785248, 11.772056818582127, 8.504614361055742, 6.16615, 50.469318135579236, 53.851916597403324, 24.447820135098702, 6.529245766602491, 6.16615, 6.16615, 6.044015601937035, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 11.52110652416906, 6.16615, 10.027731368067757, 12.6503185821368, 35.22762822975432, 32.911615089618486, 52.93925763262271, 83.7464307822735, 108.15518987639945, 91.06480040618216, 25.86394069152067, 19.63846769235778, 63.08169194558515, 61.1403018618634, 69.6165505104888, 50.15027174003056, 60.298914311384365, 62.48643934403714, 65.01427123653552, 68.36030637443855, 59.34957128761032, 62.20744040334254]","[1.2248693994535373, 2.2467397045871165, 3.3909922922790403, 4.590002237882731, 5.798320561120231, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.044015601937035, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615]","[13.993134597219651, 14.269490429345613, 8.772003829648515, 7.264869348218286, 10.579711541268221, 6.16615, 9.118279657873869, 11.34911027447363, 20.476750982785248, 11.772056818582127, 8.504614361055742, 6.16615, 50.469318135579236, 53.851916597403324, 24.447820135098702, 6.529245766602491, 6.16615, 6.16615, 6.044015601937035, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 11.52110652416906, 6.16615, 10.027731368067757, 12.6503185821368, 35.22762822975432, 32.911615089618486, 52.93925763262271, 83.7464307822735, 108.15518987639945, 91.06480040618216, 25.86394069152067, 19.63846769235778, 63.08169194558515, 61.1403018618634, 69.6165505104888, 50.15027174003056, 60.298914311384365, 62.48643934403714, 65.01427123653552, 68.36030637443855, 59.34957128761032, 62.20744040334254]","[12.768265197766112, 12.022750724758495, 5.381011537369474, 2.6748671103355406, 4.7813909801479895, 0.0, 2.9521296578738685, 5.182960274473629, 14.310600982785246, 5.6059068185821275, 2.3384643610557276, 0.0, 44.30316813557918, 47.68576659740333, 18.281670135098675, 0.36309576660246345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.354956524169059, 0.0, 3.861581368067757, 6.4841685821368, 29.061478229754325, 26.745465089618403, 46.77310763262272, 77.5802807822735, 101.98903987639945, 84.89865040618216, 19.69779069152067, 13.47231769235778, 56.915541945585126, 54.974151861863376, 63.450400510488805, 43.98412174003056, 54.13276431138436, 56.320289344037135, 58.84812123653552, 62.19415637443855, 53.18342128761031, 56.041290403342536]","[12.768265197766114, 12.022750724758495, 5.381011537369474, 2.674867110335555, 4.78139098014799, 0.0, 2.9521296578738685, 5.182960274473629, 14.310600982785248, 5.6059068185821275, 2.338464361055742, 0.0, 44.303168135579234, 47.68576659740332, 18.2816701350987, 0.3630957666024912, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.35495652416906, 0.0, 3.861581368067757, 6.4841685821368, 29.06147822975432, 26.745465089618484, 46.77310763262271, 77.5802807822735, 101.98903987639945, 84.89865040618216, 19.697790691520673, 13.472317692357779, 56.91554194558515, 54.9741518618634, 63.450400510488805, 43.98412174003056, 54.13276431138436, 56.320289344037135, 58.84812123653552, 62.19415637443855, 53.183421287610315, 56.041290403342536]","[0.399008287430191, 0.375710960148703, 0.16815661054279607, 0.08358959719798564, 0.14941846812962467, -0.03313786258483731, 0.09225405180855839, 0.1619675085773009, 0.44720628071203894, 0.17518458808069148, 0.07307701128299149, -0.0138500584062764, 0.720376717651694, 0.7753783186569647, 0.2972629290259947, 0.005903996204918105, -0.2785083414181755, -0.2009569798294324, -0.15570933530038555, -0.282990251014287, -0.370801758725646, -0.8288247168509564, -0.7583702798540326, -1.087888715414957, -0.2862704866797223, -0.368163345347285, 0.057891421882908745, -0.19732486596531373, 0.04174682560073251, 0.07009911980688432, 0.3141781430243711, 0.28914016313100976, 0.5056552176499753, 0.8387057381867407, 1.102584214879994, 0.9178232476344017, 0.32028927953692143, 0.2190620762985005, 0.92545596659488, 0.89388864816038, 1.0317138294388424, 0.7151889713826107, 0.8802075497786075, 0.9157770625046688, 0.9568800201062686, 1.011287095519326, 0.8647710778473221, 0.9112404943632932]","[0.02014789986424148, 0.010302599985152483, 0.012021600035950541, 0.010467099957168102, 0.005711599951609969, 0.005252700066193938, 0.006422899896278977, 0.005166299873962998, 0.004933099960908294, 0.005169000010937452, 0.005050600040704012, 0.005298800067976117, 0.006490200059488416, 0.007775000063702464, 0.006620800122618675, 0.007328399922698736, 0.005567800020799041, 0.009975299937650561, 0.006541399983689189, 0.008336500031873584, 0.0071517000906169415, 0.005708499811589718, 0.005425799870863557, 0.005591999972239137, 0.005872800014913082, 0.005813900148496032, 0.011485200142487884, 0.010601499816402793, 0.008635699981823564, 0.009170900098979473, 0.005575000075623393, 0.005976000102236867, 0.005685799987986684, 0.005277999909594655, 0.005547199863940477, 0.005285700084641576, 0.008238899987190962, 0.009405199903994799, 0.008043500129133463, 0.00751159992069006, 0.007537600118666887, 0.0063408000860363245, 0.011579700047150254, 0.0057378001511096954, 0.011504200054332614, 0.0118023999966681, 0.011375400004908442, 0.006400800077244639]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[2.611430561536844, 2.638025818489136, 2.612914416661015, 2.6334515684920556, 2.6275139576096898, 2.6013644067151134, 2.6206779541035603, 2.616630992566595, 2.5712164097290846, 2.641866448737848, 2.602653427344979, 2.620880605189405, 3.316727020769923, 3.3126701131182585, 3.357519809475301, 3.3600664618228704, 3.3195141147564997, 3.3670962755907627, 3.3877874572566444, 3.357252146378651, 3.3218066987822317, 3.2948061527054335, 3.3065582386616397, 3.3276155803323277, 4.085161736070843, 4.048880918077143, 4.094155870298519, 4.083105218388141, 4.079182066385921, 4.095989118495355, 4.081975811266192, 4.109986958795574, 4.076859341722717, 4.102021854783101, 4.066887262097896, 4.054607796475683, 3.3113259869173612, 3.2827200711707207, 3.3407385197044386, 3.348109126024071, 3.361205562125246, 3.3319984203863022, 3.3255414816080955, 3.337201853102651, 3.3858193260599707, 3.372371436152815, 3.3771909768125337, 3.3388839985622543]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26678560336771434, 0.6399409032420337, 0.8653571354354637, 1.0223755389026803, 1.190394208458302, 1.502647657810972, 1.6962056741012468, 2.1207045889158973, 2.183501580201905, 2.3266803550045876, 2.7427404255834484, 2.2792524954802373, 2.4436980800931734, 2.031157908161473, 1.79710378694623, 1.4281307461423975, 1.1946810345313175, 1.1250677417743753, 0.8133600386576257, 0.6807586064895292, 0.46427298941139816, 0.32628368346724607, 0.21693202119841082, 0.16642339705878703, 0.09658242237703557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.5842483730131511, 1.4694452914302152, 1.4738147958875776, 1.3868254833396931, 1.552636567874305, 1.40750536891762, 1.5851292880031975, 1.5980115378782571, 1.3762475486999117, 1.5634357410487638, 1.4258043387866453, 1.5323232775898852, 1.5869955566510374, 1.336991943428756, 1.471509425117974, 1.5424200182934342, 1.7243057615617023, 1.5532437079210746, 1.6384844480074583, 1.6195300075775538, 1.4696057092009, 1.5487595318051017, 1.4486296030846422, 1.3926729590753375, 1.7099824635365686, 1.603184583041602, 1.5469798429213928, 1.6070066748273018, 1.4524005710161667, 1.4475179885396494, 1.3126476363565973, 1.585867253373765, 1.493530996119873, 1.3690675854035113, 1.3117127366705856, 1.5287471104680217, 1.5218900282439876, 1.6142825714513727, 1.474302072358166, 1.528205373064751, 1.4301373715993493, 1.6707470830635915, 1.498520567759073, 1.492484067767656, 1.4797727702752406, 1.413127656455459, 1.5633776629210812, 1.5021964236667655]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003409857734460786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.003409857734460786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3409857734460786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.880692495776245,29.935174665989805,24.054482170213557,24.05448217021356,7.103870280126638e-05,7.103870280126638e-05,0.007103870280126638,0.3409857734460786,,policy_baseline,0.003409857734460786,0.003409857734460786,1,SACLag,True
33,SACLag,1,historical,id_actual,not_applicable,0,,1361.255928200314,,,0.0031360905903692338,0.3299417996313423,0.006873787492319631,0.011903499951586127,0,0,True,,100001,policy,0,48,False,,experiment_assets\policies\33\saclag,True,0,stochastic_sampled_action,legacy_penalized_operating_cost,"env.net.res_bus.vm_pu, vmin=0.94, vmax=1.06",1361.255928200314,282.42729844747123,1078.8286297528425,1078.8286297528425,"[16.69392427559959, 13.232300969556675, 8.2249738063329, 4.5985079413128345, 11.955104327866316, 8.698054398817858, 15.496262250206952, 16.251120567186405, 20.392949775029436, 12.491488482722259, 6.16615, 11.238050596211947, 47.96881653388353, 33.134174924998796, 22.207547465144344, 8.052701034830475, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 16.873257952087734, 6.16615, 9.87470184013021, 21.917382791769604, 15.41421529182127, 18.361020518646484, 72.75839785355538, 63.00797082678232, 91.28167252914209, 101.67206698281544, 20.146039856646304, 18.319879136203195, 53.40904551251131, 58.26897222523084, 67.7792263106539, 64.55151773365031, 55.45526458759558, 64.28035875421422, 54.53169896597577, 44.5273722876328, 55.15861247511914, 69.0374764184296]","[1.225170592683088, 2.2550525293204378, 3.397023229896662, 4.5985079413128345, 5.8070941542582295, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615]","[16.69392427559959, 13.232300969556675, 8.2249738063329, 4.5985079413128345, 11.955104327866316, 8.698054398817858, 15.496262250206952, 16.251120567186405, 20.392949775029436, 12.491488482722259, 6.16615, 11.238050596211947, 47.96881653388353, 33.134174924998796, 22.207547465144344, 8.052701034830475, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 16.873257952087734, 6.16615, 9.87470184013021, 21.917382791769604, 15.41421529182127, 18.361020518646484, 72.75839785355538, 63.00797082678232, 91.28167252914209, 101.67206698281544, 20.146039856646304, 18.319879136203195, 53.40904551251131, 58.26897222523084, 67.7792263106539, 64.55151773365031, 55.45526458759558, 64.28035875421422, 54.53169896597577, 44.5273722876328, 55.15861247511914, 69.0374764184296]","[15.4687536829165, 10.977248440236252, 4.827950576436223, 0.0, 6.148010173608085, 2.531904398817858, 9.330112250206966, 10.084970567186403, 14.226799775029434, 6.325338482722259, 0.0, 5.071900596211947, 41.8026665338835, 26.968024924998826, 16.041397465144346, 1.8865510348304757, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.707107952087734, 0.0, 3.708551840130292, 15.751232791769604, 9.248065291821352, 12.194870518646486, 66.59224785355538, 56.841820826782325, 85.11552252914208, 95.50591698281544, 13.979889856646277, 12.153729136203195, 47.24289551251131, 52.102822225230845, 61.6130763106539, 58.38536773365032, 49.28911458759557, 58.11420875421422, 48.36554896597577, 38.3612222876328, 48.99246247511914, 62.871326418429575]","[15.4687536829165, 10.977248440236238, 4.827950576436237, 0.0, 6.148010173608086, 2.531904398817858, 9.330112250206952, 10.084970567186405, 14.226799775029436, 6.325338482722259, 0.0, 5.071900596211947, 41.80266653388353, 26.968024924998794, 16.041397465144343, 1.8865510348304753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 10.707107952087734, 0.0, 3.7085518401302107, 15.751232791769604, 9.24806529182127, 12.194870518646484, 66.59224785355538, 56.84182082678232, 85.11552252914208, 95.50591698281544, 13.979889856646304, 12.153729136203195, 47.24289551251131, 52.10282222523084, 61.613076310653895, 58.38536773365031, 49.28911458759558, 58.11420875421422, 48.36554896597577, 38.3612222876328, 48.99246247511914, 62.871326418429604]","[0.4833985525911406, 0.3430390137573829, 0.15087345551363196, -0.18553720195551815, 0.19212531792525267, 0.07912201246305806, 0.2915660078189677, 0.3151553302245751, 0.4445874929696698, 0.1976668275850706, -0.10251594036664313, 0.15849689363162334, 0.679718155022496, 0.43850447032518414, 0.26083573114055847, 0.03067562658260936, -0.2352319909178795, -0.08071189897482522, -0.0103572922227535, -0.18549198836390612, -0.21628568939334292, -0.9125527418554693, -0.7112480705505959, -1.1456004522633805, -0.3265552384864163, -0.14569731273021258, 0.11575251840094847, -0.22376303960605348, 0.040092452325732886, 0.1702835977488606, 0.09997908423590651, 0.13183643803942147, 0.7199161930114095, 0.6145061711003494, 0.9201678111258604, 1.032496399814221, 0.22731528222189068, 0.19762161197078365, 0.768177162805062, 0.8472003613858674, 1.0018386391976244, 0.9493555729048833, 0.8014490176844808, 0.9449464838083612, 0.786431690503671, 0.6237597119940292, 0.7966254060994982, 1.0222979905435703]","[0.006401800084859133, 0.011239399900659919, 0.011903499951586127, 0.006205300102010369, 0.006069800117984414, 0.006390399998053908, 0.007407299941405654, 0.010118099860846996, 0.008668700000271201, 0.007118599954992533, 0.005714399972930551, 0.005679300054907799, 0.005944199860095978, 0.006149600027129054, 0.0054639000445604324, 0.00800199992954731, 0.01070589991286397, 0.006859200075268745, 0.005418800050392747, 0.0050576000940054655, 0.005625399993732572, 0.005192799959331751, 0.005082199815660715, 0.005599900148808956, 0.005572399822995067, 0.006241100141778588, 0.008069799980148673, 0.006697000004351139, 0.005324800033122301, 0.007554600015282631, 0.0053628000896424055, 0.005289700115099549, 0.005398300010710955, 0.008459300035610795, 0.005692799808457494, 0.005765500012785196, 0.005622700089588761, 0.0052294000051915646, 0.0061536000575870275, 0.008639100007712841, 0.010895299958065152, 0.00901539996266365, 0.007056899834424257, 0.007762799970805645, 0.005838199984282255, 0.005449699936434627, 0.009185099974274635, 0.005647399928420782]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[2.6887300285486924, 2.5775409714600865, 2.604104261205174, 2.592528414091416, 2.5545611437597184, 2.54816542970124, 2.549813379352136, 2.5752197104905687, 2.591835400754781, 2.5948419800555493, 2.630753153609831, 2.5480630517265346, 3.4035443033848445, 3.3138854345719686, 3.395918559168099, 3.308679609954998, 3.337823495367539, 3.3537336202510377, 3.3301483322461394, 3.3628601059877963, 3.3848024789257427, 3.3458435257968904, 3.372550259903149, 3.3241160749124203, 4.093792487531444, 4.0929152262928294, 4.105068222896103, 4.141566586348841, 4.113280811905577, 4.0938048043616035, 4.107129763586652, 4.1168202537506415, 4.118796419318731, 4.0846799370389535, 4.075236167949166, 4.105784951080835, 3.3111194039415768, 3.329115731380071, 3.3454768047007164, 3.3521088908255647, 3.3404917402234795, 3.3746751768803067, 3.335087388234597, 3.3786142463034703, 3.310070478906549, 3.3277195535688926, 3.349453551963746, 3.3744702131615445]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27406829870668575, 0.6058591240747665, 0.819904020067892, 1.0429168323831983, 1.3454857679621945, 1.5269752438431183, 1.7825962032471416, 1.9349736874927086, 2.2949168544705776, 2.396644388477357, 2.629969678385209, 2.3922875867719364, 2.3269566394807057, 1.8467848197068855, 1.973326124159813, 1.4276619856177397, 1.2731476574985985, 1.0507668648101702, 0.9213346807712937, 0.5944730578064894, 0.4330610165535992, 0.3745858071284017, 0.251490204681482, 0.1409539108857505, 0.1038210340394083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.584371928526628, 1.4438215834604295, 1.478539097605057, 1.6635204013053264, 1.3644924863557515, 1.3133126073766928, 1.2952286628429113, 1.2661633838635695, 1.4346677353567365, 1.6811904761952798, 1.5222042043884503, 1.5260204410448872, 1.496612736904292, 1.6534371803222516, 1.5788842767235436, 1.5092651264220092, 1.5846412348059329, 1.5429208006690154, 1.3642305087328759, 1.4351936680119333, 1.5221236183054163, 1.5913432744747578, 1.3967141520119049, 1.5734335634781256, 1.6507447242966182, 1.5188909699936104, 1.5155409870908831, 1.5307472626864058, 1.5675093124534223, 1.2689376174525762, 1.6411601971033882, 1.650512196314049, 1.3971341791113414, 1.6119210316712178, 1.4572913687851228, 1.4302998814730785, 1.6322133717852305, 1.6291456018904733, 1.6038484115215275, 1.57731017455083, 1.4374925256687359, 1.478575555307192, 1.5919504478212765, 1.5051562266962817, 1.5744273233054846, 1.756186779799493, 1.6039948072691115, 1.43009069351075]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031360905903692338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0031360905903692338, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3136090590369234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.883902050988984,28.359498504173207,22.47559645318422,22.47559645318422,6.533522063269237e-05,6.533522063269237e-05,0.006533522063269237,0.3136090590369234,,policy_baseline,0.0031360905903692338,0.0031360905903692338,1,SACLag,True
