system,actual_case,forecast_case,baseline,target,n_matched,mean_cost_diff,std_cost_diff,ci95_cost_diff,mean_cost_reduction_percent,std_cost_reduction_percent,ci95_cost_reduction_percent,mean_time_diff_s,std_time_diff_s,ci95_time_diff_s,mean_time_reduction_percent,std_time_reduction_percent,ci95_time_reduction_percent
33,id_actual,biased_ood,MPC-7,Proposed-H3,19,-132.6074223809595,28.483235200223145,12.807624520675338,8.966679188319551,1.7823077694538831,0.8014233120284344,-583.1266839880692,194.3284897540278,87.38074565420132,93.53838170815946,2.0333894718556667,0.9143234143436657
33,id_actual,high_error,MPC-7,Proposed-H3,20,-226.0877187685706,42.74319981982956,18.733033273107146,14.123520259758868,2.391382488385976,1.0480695856297941,-650.570950126648,187.34764316814613,82.10872484747635,92.85447598286572,1.7161324705997352,0.7521282170805107
33,id_actual,id_reliable,MPC-7,Proposed-H3,20,-259.9672926846697,39.07358929442008,17.124755550297344,16.26641724358433,2.1071713523914797,0.9235085633007524,-1678.7315500855445,452.22435782945587,198.1960634168191,97.65509526499463,0.8793800336175274,0.3854052925120689
