system,method,scenario_id,split,actual_case,forecast_case,horizon,gamma_Q,cost,perfect_cost,gap_percent,voltage_violation,solve_time_s,avg_step_time_s,max_step_time_s,solver_fail_count,timeout_count,completed,incomplete_reason,seed,solver_kind,solver_window,executed_steps,include_tail,max_steps,policy_asset_dir,cost_accounting,penalized_cost,economic_generation_cost,balance_penalty_cost,constraint_penalty,step_costs_json,step_economic_costs_json,step_penalized_costs_json,step_balance_penalties_json,step_reward_penalties_json,step_balance_errors_json,step_times_json,step_P_DG_5_json,step_SOC_BSS_9_json,step_P_BSS_json,step_P_grid_json,step_loss_json,step_load_total_json,step_pv_11_json,step_wind_26_json,step_cost_constraints_json,mean_economic_generation_cost,mean_penalized_cost,mean_balance_penalty,mean_constraint_penalty,mean_cost_constraint,failure_message,experiment_tag,saclag_cumulative_vio,saclag_max_step_vio,saclag_violated_steps,screening_method,diagnostic_stress_scan
33,SACLag,0,historical,id_actual,not_applicable,0,,1400.4793779245533,,,,0.38683020044118166,0.008058962509191284,0.013807700015604496,0,0,True,,100000,policy,0,48,False,,experiment_assets\policies\33\saclag,legacy_penalized_operating_cost,1400.4793779245533,282.96259760345464,1117.5167803210984,1117.5167803210986,"[14.12361972595651, 14.624262596773688, 7.444371242764905, 6.651851399681346, 5.946518389219147, 12.866626921666322, 16.50602622286918, 11.394077831445257, 12.82765552427655, 11.199556291144672, 13.506633260148346, 10.506709911293965, 32.92307230471323, 52.34424633521533, 23.848478406624288, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.454024881629934, 6.16615, 6.16615, 12.355845073425153, 28.868384143019483, 33.54524511304801, 50.49390446358123, 84.45451911598836, 99.517472253178, 89.14109773348696, 18.648769188732924, 33.90175720858515, 62.772708160756494, 60.00542903660765, 66.77178871290062, 50.301482987719595, 60.28705804972115, 61.53411234665782, 65.27785066629203, 68.5296042593118, 59.71791868095809, 61.0267494851601]","[1.1932049680744352, 2.371057521667153, 3.5560599826060897, 4.751306741887758, 5.946518389219147, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615]","[14.12361972595651, 14.624262596773688, 7.444371242764905, 6.651851399681346, 5.946518389219147, 12.866626921666322, 16.50602622286918, 11.394077831445257, 12.82765552427655, 11.199556291144672, 13.506633260148346, 10.506709911293965, 32.92307230471323, 52.34424633521533, 23.848478406624288, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.454024881629934, 6.16615, 6.16615, 12.355845073425153, 28.868384143019483, 33.54524511304801, 50.49390446358123, 84.45451911598836, 99.517472253178, 89.14109773348696, 18.648769188732924, 33.90175720858515, 62.772708160756494, 60.00542903660765, 66.77178871290062, 50.301482987719595, 60.28705804972115, 61.53411234665782, 65.27785066629203, 68.5296042593118, 59.71791868095809, 61.0267494851601]","[12.930414757882076, 12.253205075106536, 3.8883112601588152, 1.9005446577935743, 0.0, 6.700476921666322, 10.33987622286918, 5.227927831445257, 6.661505524276549, 5.033406291144672, 7.340483260148332, 4.3405599112939655, 26.756922304713203, 46.17809633521533, 17.682328406624258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2878748816299348, 0.0, 0.0, 6.189695073425153, 22.702234143019485, 27.379095113047928, 44.32775446358123, 78.28836911598836, 93.351322253178, 82.97494773348696, 12.482619188732924, 27.735607208585154, 56.60655816075647, 53.839279036607614, 60.60563871290062, 44.13533298771959, 54.12090804972115, 55.36796234665782, 59.11170066629203, 62.363454259311794, 53.55176868095809, 54.8605994851601]","[12.930414757882076, 12.253205075106536, 3.8883112601588157, 1.9005446577935885, 0.0, 6.700476921666322, 10.339876222869181, 5.227927831445257, 6.661505524276549, 5.033406291144672, 7.340483260148346, 4.3405599112939655, 26.75692230471323, 46.17809633521533, 17.682328406624286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2878748816299339, 0.0, 0.0, 6.189695073425153, 22.70223414301948, 27.37909511304801, 44.32775446358123, 78.28836911598836, 93.351322253178, 82.97494773348696, 12.482619188732924, 27.73560720858515, 56.60655816075649, 53.83927903660765, 60.605638712900614, 44.13533298771959, 54.12090804972115, 55.36796234665782, 59.11170066629202, 62.363454259311794, 53.55176868095809, 54.8605994851601]","[0.4040754611838149, 0.38291265859707924, 0.12150972687996298, 0.059392020556049197, -0.1273075291865835, 0.20938990380207256, 0.32312113196466186, 0.16337274473266428, 0.20817204763364217, 0.157293946598271, 0.22939010187963538, 0.13564249722793642, 0.4350719073937106, 0.7508633550441517, 0.2875175350670611, -0.0006197811966175415, -0.36970348039932865, -0.16201763682235404, -0.1867366464281246, -0.34537043563863445, -0.5944193727713158, -0.7362381509218285, -0.7613691239269169, -1.0846536946141785, -0.2772049414526929, -0.35622357746461386, 0.0031121608824857816, -0.21911013057523743, -0.08459582179014458, 0.06691562241540705, 0.24542955830291335, 0.29599021743835596, 0.47921896717385115, 0.8463607471998742, 1.0092034838181405, 0.8970264619836428, 0.2029694177029744, 0.4509854830664253, 0.9204318400123004, 0.8754354314895547, 0.9854575400471646, 0.7176476908572291, 0.8800147650361163, 0.9002920706773629, 0.9611658644925534, 1.0140399066554764, 0.8707604663570421, 0.8920422680513838]","[0.012406500056385994, 0.011920400196686387, 0.013163999887183309, 0.009770300006493926, 0.006033700192347169, 0.011088200146332383, 0.010514299850910902, 0.007119799964129925, 0.00998579990118742, 0.00563419982790947, 0.005989300087094307, 0.007887599989771843, 0.011422799900174141, 0.00923810014501214, 0.006589399883523583, 0.010861000046133995, 0.007269399939104915, 0.01173150003887713, 0.012292900122702122, 0.010336100123822689, 0.013807700015604496, 0.011967800091952085, 0.012153999879956245, 0.00637959991581738, 0.005729599855840206, 0.006135300034657121, 0.008439700119197369, 0.006576100131496787, 0.006181500153616071, 0.00539350020699203, 0.005750500131398439, 0.005525600165128708, 0.005704299779608846, 0.007288800086826086, 0.008600299945101142, 0.006177299888804555, 0.007020300021395087, 0.005352299893274903, 0.006317999912425876, 0.005288300104439259, 0.00557969999499619, 0.006312699988484383, 0.007073799846693873, 0.006223700009286404, 0.00699630007147789, 0.006163700018078089, 0.005584699800238013, 0.005849800072610378]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[2.611430561536844, 2.638025818489136, 2.612914416661015, 2.6334515684920556, 2.6275139576096898, 2.6013644067151134, 2.6206779541035603, 2.616630992566595, 2.5712164097290846, 2.641866448737848, 2.602653427344979, 2.620880605189405, 3.316727020769923, 3.3126701131182585, 3.357519809475301, 3.3600664618228704, 3.3195141147564997, 3.3670962755907627, 3.3877874572566444, 3.357252146378651, 3.3218066987822317, 3.2948061527054335, 3.3065582386616397, 3.3276155803323277, 4.085161736070843, 4.048880918077143, 4.094155870298519, 4.083105218388141, 4.079182066385921, 4.095989118495355, 4.081975811266192, 4.109986958795574, 4.076859341722717, 4.102021854783101, 4.066887262097896, 4.054607796475683, 3.3113259869173612, 3.2827200711707207, 3.3407385197044386, 3.348109126024071, 3.361205562125246, 3.3319984203863022, 3.3255414816080955, 3.337201853102651, 3.3858193260599707, 3.372371436152815, 3.3771909768125337, 3.3388839985622543]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.26678560336771434, 0.6399409032420337, 0.8653571354354637, 1.0223755389026803, 1.190394208458302, 1.502647657810972, 1.6962056741012468, 2.1207045889158973, 2.183501580201905, 2.3266803550045876, 2.7427404255834484, 2.2792524954802373, 2.4436980800931734, 2.031157908161473, 1.79710378694623, 1.4281307461423975, 1.1946810345313175, 1.1250677417743753, 0.8133600386576257, 0.6807586064895292, 0.46427298941139816, 0.32628368346724607, 0.21693202119841082, 0.16642339705878703, 0.09658242237703557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.5842483730131511, 1.4694452914302152, 1.4738147958875776, 1.3868254833396931, 1.552636567874305, 1.40750536891762, 1.5851292880031975, 1.5980115378782571, 1.3762475486999117, 1.5634357410487638, 1.4258043387866453, 1.5323232775898852, 1.5869955566510374, 1.336991943428756, 1.471509425117974, 1.5424200182934342, 1.7243057615617023, 1.5532437079210746, 1.6384844480074583, 1.6195300075775538, 1.4696057092009, 1.5487595318051017, 1.4486296030846422, 1.3926729590753375, 1.7099824635365686, 1.603184583041602, 1.5469798429213928, 1.6070066748273018, 1.4524005710161667, 1.4475179885396494, 1.3126476363565973, 1.585867253373765, 1.493530996119873, 1.3690675854035113, 1.3117127366705856, 1.5287471104680217, 1.5218900282439876, 1.6142825714513727, 1.474302072358166, 1.528205373064751, 1.4301373715993493, 1.6707470830635915, 1.498520567759073, 1.492484067767656, 1.4797727702752406, 1.413127656455459, 1.5633776629210812, 1.5021964236667655]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.895054116738638,29.176653706761527,23.281599590022882,23.28159959002289,0.0,,policy_baseline,0.0,0.0,0,SACLag,True
33,SACLag,1,historical,id_actual,not_applicable,0,,1322.1269191950655,,,,0.2844322994351387,0.005925672904898723,0.00797110004350543,0,0,True,,100001,policy,0,48,False,,experiment_assets\policies\33\saclag,legacy_penalized_operating_cost,1322.1269191950655,282.9831455143336,1039.143773680732,1039.1437736807316,"[16.768303395755535, 13.757443294507206, 6.9686378092741865, 4.756655619790887, 5.952649550968748, 22.091501259948913, 18.31080401252835, 14.002590664341168, 13.502339232665857, 11.958773806633586, 7.271939078002232, 15.502402473275096, 34.55574142629544, 29.928052888711658, 21.77404032324263, 7.6137448211804655, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 7.360675625376296, 6.16615, 6.16615, 21.58449244541176, 8.347560149145922, 19.313801938666728, 71.08551655620641, 64.00842484731714, 82.68791403915402, 99.61967477753069, 13.24934727678036, 32.121927903711025, 55.24271708585138, 57.19305588914476, 65.04042459323736, 64.6597600507153, 55.442708701845646, 63.336144951018255, 54.876511073283, 44.88197306091512, 55.617333923050424, 67.74753464958182]","[1.1955179335664738, 2.3750598304164554, 3.5588125795910646, 4.756655619790887, 5.952649550968748, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615]","[16.768303395755535, 13.757443294507206, 6.9686378092741865, 4.756655619790887, 5.952649550968748, 22.091501259948913, 18.31080401252835, 14.002590664341168, 13.502339232665857, 11.958773806633586, 7.271939078002232, 15.502402473275096, 34.55574142629544, 29.928052888711658, 21.77404032324263, 7.6137448211804655, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 7.360675625376296, 6.16615, 6.16615, 21.58449244541176, 8.347560149145922, 19.313801938666728, 71.08551655620641, 64.00842484731714, 82.68791403915402, 99.61967477753069, 13.24934727678036, 32.121927903711025, 55.24271708585138, 57.19305588914476, 65.04042459323736, 64.6597600507153, 55.442708701845646, 63.336144951018255, 54.876511073283, 44.88197306091512, 55.617333923050424, 67.74753464958182]","[15.57278546218906, 11.382383464090765, 3.4098252296831078, 0.0, 0.0, 15.925351259948911, 12.144654012528363, 7.836440664341168, 7.336189232665859, 5.792623806633586, 1.1057890780022461, 9.336252473275096, 28.389591426295414, 23.761902888711685, 15.60789032324263, 1.4475948211804652, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.194525625376297, 0.0, 0.0, 15.418342445411762, 2.1814101491460036, 13.147651938666726, 64.91936655620641, 57.84227484731715, 76.52176403915402, 93.45352477753069, 7.08319727678033, 25.955777903711027, 49.07656708585138, 51.02690588914476, 58.87427459323737, 58.49361005071531, 49.27655870184564, 57.16999495101826, 48.71036107328299, 38.71582306091512, 49.45118392305043, 61.58138464958179]","[15.57278546218906, 11.38238346409075, 3.409825229683122, 0.0, 0.0, 15.925351259948913, 12.14465401252835, 7.836440664341168, 7.336189232665857, 5.792623806633586, 1.105789078002232, 9.336252473275096, 28.38959142629544, 23.76190288871166, 15.60789032324263, 1.4475948211804655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1945256253762961, 0.0, 0.0, 15.418342445411762, 2.181410149145922, 13.147651938666728, 64.91936655620641, 57.84227484731714, 76.52176403915402, 93.45352477753069, 7.083197276780361, 25.955777903711024, 49.07656708585138, 51.02690588914476, 58.87427459323736, 58.493610050715304, 49.276558701845644, 57.16999495101825, 48.710361073282996, 38.71582306091512, 49.45118392305042, 61.58138464958182]","[0.4866495456934081, 0.3556994832528364, 0.10655703842759712, -0.2065465473978847, -0.06560621276042777, 0.4976672268734035, 0.37952043789151135, 0.2448887707606615, 0.2292559135208081, 0.18101949395729955, 0.03455590868757019, 0.29175788978984674, 0.4616193727852913, 0.38637240469449896, 0.2537868345242704, 0.0235381271736661, -0.23582378040630658, -0.07117411313796973, -0.02665506537357043, -0.2466328880220856, -0.430478420839532, -0.8258046237919472, -0.7124990267948195, -1.1391223769701466, -0.31569053748419407, -0.13427530878155824, 0.012913790544608617, -0.24915418092490338, -0.11808596745640365, 0.16668478319364066, 0.02358281242320004, 0.14213677771531597, 0.701830989796826, 0.6253218902412665, 0.8272623139368003, 1.0103083759733047, 0.11517393945984278, 0.42204516916603296, 0.7979929607455509, 0.8297057868153619, 0.9573052779388189, 0.9511156105807368, 0.8012448569405795, 0.9295934138376953, 0.7920383914354958, 0.6295255782262621, 0.8040842914317143, 1.0013233276354763]","[0.006022100104019046, 0.005563199985772371, 0.005759699968621135, 0.00652919989079237, 0.0060940999537706375, 0.005920100025832653, 0.005340100033208728, 0.00797110004350543, 0.005629600025713444, 0.006281999871134758, 0.005659200018271804, 0.0056108999997377396, 0.007309699896723032, 0.0057091000489890575, 0.005952800158411264, 0.0055420000571757555, 0.005844000028446317, 0.005397999892011285, 0.005291600013151765, 0.006195900030434132, 0.006343099987134337, 0.005851099966093898, 0.00543470005504787, 0.005878200056031346, 0.005666599841788411, 0.006376100005581975, 0.005597899900749326, 0.005409399978816509, 0.006217899965122342, 0.005620700074359775, 0.006743700010702014, 0.005600899923592806, 0.006571599980816245, 0.005392099963501096, 0.0056773999240249395, 0.005240099970251322, 0.005393600091338158, 0.005703100003302097, 0.005439099855720997, 0.005854699993506074, 0.005374399945139885, 0.007047499995678663, 0.005433900048956275, 0.005258799996227026, 0.00691019999794662, 0.007245799992233515, 0.005902699893340468, 0.00562259997241199]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN, NaN]","[2.6887300285486924, 2.5775409714600865, 2.604104261205174, 2.592528414091416, 2.5545611437597184, 2.54816542970124, 2.549813379352136, 2.5752197104905687, 2.591835400754781, 2.5948419800555493, 2.630753153609831, 2.5480630517265346, 3.4035443033848445, 3.3138854345719686, 3.395918559168099, 3.308679609954998, 3.337823495367539, 3.3537336202510377, 3.3301483322461394, 3.3628601059877963, 3.3848024789257427, 3.3458435257968904, 3.372550259903149, 3.3241160749124203, 4.093792487531444, 4.0929152262928294, 4.105068222896103, 4.141566586348841, 4.113280811905577, 4.0938048043616035, 4.107129763586652, 4.1168202537506415, 4.118796419318731, 4.0846799370389535, 4.075236167949166, 4.105784951080835, 3.3111194039415768, 3.329115731380071, 3.3454768047007164, 3.3521088908255647, 3.3404917402234795, 3.3746751768803067, 3.335087388234597, 3.3786142463034703, 3.310070478906549, 3.3277195535688926, 3.349453551963746, 3.3744702131615445]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.27406829870668575, 0.6058591240747665, 0.819904020067892, 1.0429168323831983, 1.3454857679621945, 1.5269752438431183, 1.7825962032471416, 1.9349736874927086, 2.2949168544705776, 2.396644388477357, 2.629969678385209, 2.3922875867719364, 2.3269566394807057, 1.8467848197068855, 1.973326124159813, 1.4276619856177397, 1.2731476574985985, 1.0507668648101702, 0.9213346807712937, 0.5944730578064894, 0.4330610165535992, 0.3745858071284017, 0.251490204681482, 0.1409539108857505, 0.1038210340394083, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.584371928526628, 1.4438215834604295, 1.478539097605057, 1.6635204013053264, 1.3644924863557515, 1.3133126073766928, 1.2952286628429113, 1.2661633838635695, 1.4346677353567365, 1.6811904761952798, 1.5222042043884503, 1.5260204410448872, 1.496612736904292, 1.6534371803222516, 1.5788842767235436, 1.5092651264220092, 1.5846412348059329, 1.5429208006690154, 1.3642305087328759, 1.4351936680119333, 1.5221236183054163, 1.5913432744747578, 1.3967141520119049, 1.5734335634781256, 1.6507447242966182, 1.5188909699936104, 1.5155409870908831, 1.5307472626864058, 1.5675093124534223, 1.2689376174525762, 1.6411601971033882, 1.650512196314049, 1.3971341791113414, 1.6119210316712178, 1.4572913687851228, 1.4302998814730785, 1.6322133717852305, 1.6291456018904733, 1.6038484115215275, 1.57731017455083, 1.4374925256687359, 1.478575555307192, 1.5919504478212765, 1.5051562266962817, 1.5744273233054846, 1.756186779799493, 1.6039948072691115, 1.43009069351075]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",5.895482198215284,27.544310816563865,21.648828618348585,21.648828618348574,0.0,,policy_baseline,0.0,0.0,0,SACLag,True
