system,scenario_id,current_time,terminal_start,terminal_pre_step,terminal_source,terminal_P_DG_5,terminal_SOC_BSS_9,forecast_terminal_load_sum,actual_terminal_load_sum,source_completed,source_cost_so_far,icnn_q_value,icnn_terminal_cost,icnn_actor_json,icnn_status,oracle_tail_cost,oracle_tail_runtime_s,oracle_tail_status,closed_loop_violation_pu,failure_message,z_state_json,experiment_tag
33,80,32,35,34,Proposed-H3,1.0,0.7199672428450066,4.078748580245426,4.138713804272314,True,411.77432731753913,-10.329878435294196,1032.9878435294197,"[-1.0, -1.0, 1.0, 1.0, 1.0]",exact,821.9412734075781,0.39499998092651367,2,0.0,,"[0.7446808510638298, 0.9448416236648729, 0.9187881801692978, 0.8499877303645692, 0.7973227766891211, 0.9643322796408488, 0.7283031429493539, 0.6456612412594643, 0.8149795207600949, 0.7055706424136959, 0.8560818618461206, 0.9574960833486182, 0.8104733402003279, 0.8661262569502072, 0.7199820150231547, 0.7309470263727839, 0.717643394014142, 1.0428375487073687, 0.8902419279255258, 0.960664600924094, 0.7566944933100817, 0.8776197760316167, 0.7567972047584482, 0.9195455232738322, 0.8741722721884927, 0.6437618364218581, 0.841362101597715, 0.9268635219042068, 0.7134415717732144, 0.8724731119729243, 0.6073012877267254, 0.8530798882762244, 0.8208809808200436, 0.9346034072497992, 0.7854384263614582, 0.8745256571873451, 0.7039153397391437, 0.7722805451273687, 0.7822909856340922, 0.919498549177396, 0.7946469376043105, 0.7547282449514521, 0.975639369902127, 0.9004620756825991, 0.7904162691158714, 1.084420258402092, 0.6682450712226676, 0.9661965161583553, 0.6363672949892366, 0.8456569382385772, 0.7963043307665657, 0.551188945976563, 0.8990194635838824, 0.7904072275027191, 0.8913813588964669, 0.7124786835979219, 0.8992023306099517, 0.8657582061203625, 0.6212128368096472, 0.7528829283148825, 0.8331314345738601, 0.913417308187596, 0.7253849725718214, 0.6674612710738226, 0.8509423339146694, 0.06747813210884086, 0.7199501254683541, 0.9999990000010001, 0.2644297681845504]",icnn_value_diagnostic
33,80,40,43,42,Proposed-H3,1.0,0.125,3.384429255984438,3.332130252121777,True,924.6175685527642,-4.9226176391551375,492.26176391551377,"[1.0, 1.0, 1.0, 1.0, -1.0]",exact,332.4665260507225,0.12599992752075195,2,0.0,,"[0.9148936170212766, 0.40971095706029814, 0.5588604200496976, 0.7864581528911029, 0.3930142945023223, 0.47913266130398935, 0.5011006018769825, 0.4996425270376452, 0.6837319242344261, 0.5020613435807396, 0.7566104510903439, 0.6866006656429663, 0.48571037945869067, 0.4055454118374411, 0.5060018149243798, 0.5531965732949075, 0.5915628190695521, 0.6483817783278321, 0.42037765604101374, 0.36837271151182754, 0.46310482432379985, 0.6203454221328272, 0.4502148029886683, 0.5062527375355214, 0.5317243108117405, 0.3967265302235796, 0.5386797208269299, 0.6216991374151817, 0.56870205144688, 0.48769379738306706, 0.48236821081337206, 0.5152760128911508, 0.3537839189979061, 0.4969066277105288, 0.5148297661145798, 0.4413739791338562, 0.549081979243504, 0.5569095873223383, 0.6532324871609114, 0.582081683336468, 0.550508731582034, 0.4788479838454716, 0.7125519187252384, 0.3133260358441744, 0.4041368402179361, 0.6352271105474839, 0.35491645240487735, 0.5726980409677369, 0.3998513183074133, 0.5264907475646499, 0.4069765598639128, 0.4626254712949136, 0.6817204545921179, 0.555385192381162, 0.4521100445187871, 0.5247913607025192, 0.5678295468115139, 0.36871559157059897, 0.5176595535765772, 0.32948790115560356, 0.6257006519641928, 0.6003652908995718, 0.45810452209710273, 0.5336179420621464, 0.4681861136651308, 0.0, 0.6610361005866401, 0.9999990000010001, 0.0]",icnn_value_diagnostic
33,84,0,3,2,MPC-3,0.5263974585994133,0.5,2.6504283825745225,2.6033264353479337,True,11.655571071638185,-18.092469237412782,1809.2469237412781,"[1.0, 1.0, 1.0, 1.0, -1.0]",exact,1354.4761591520416,9.389999866485596,2,0.0,,"[0.06382978723404255, 0.3664535341927405, 0.2691940059463802, -0.0058067665699245785, 0.1149461455664729, 0.26660038459866026, 0.26646439636711317, 0.3539166777599119, 0.2189658740749219, 0.2850869878376315, 0.07486856381971259, 0.2664187651995492, 0.24853622383746363, 0.188748705389002, 0.1414074521706827, 0.2702546091038509, 0.19772711328084394, 0.07961672362658048, 0.33344200222214165, 0.032684259933568084, 0.013277271417634642, 0.31021286575649903, 0.4454207575485397, 0.0996704061552024, 0.11760539291095683, 0.2498636759299658, 0.12643481902243878, 0.07234461188080273, 0.12767626778979022, 0.3424928310872827, 0.262078061262773, 0.08276959287976438, 0.0582683571677379, 0.3044134018938521, 0.04849916390608206, 0.28623321251156525, -0.031440947077311376, 0.15690425657749457, 0.24967494162051745, 0.08725787516085938, 0.36872892084517367, 0.20056120019487542, 0.03142929542120657, 0.18541908677069682, 0.24046998796915126, -0.012969006505913148, 0.20977901264906917, 0.21809587725207571, 0.05926186975436277, 0.10861974614232185, 0.3724669918250389, 0.12346745373950223, -0.000622940557220233, 0.17898646528594936, 0.2306012661331455, 0.08537226849757909, 0.2859362326906439, 0.3478279618821425, 0.32436102647317766, 0.11204678812210235, 0.046461235232155014, 0.050881741326770175, 0.09706194670813763, 0.27448704274920427, 0.0592224594081134, 0.0, 0.8200084133113554, 0.5263969322024812, 0.1666665925926255]",icnn_value_diagnostic
33,84,8,11,10,MPC-3,1.0,0.12499999966180396,2.5477126338574685,2.5945371996749858,True,78.08387857410622,-17.16352591177375,1716.352591177375,"[1.0, 1.0, 1.0, 1.0, -1.0]",exact,1296.4191100582773,9.014999866485596,2,0.0,,"[0.23404255319148937, 0.1706603340572125, 0.2187697486889424, 0.18207219742901773, 0.21461614768817341, 0.17281375043123795, 0.2777290018012757, -0.058148621748998715, 0.05849703154270442, 0.2707734369601919, 0.2786058092145709, 0.17846064580516496, 0.27004239533992175, 0.03475305958998931, 0.18479263469483814, 0.1680799497273994, 0.2109801417651561, 0.232903582173173, 0.2946280674750747, 0.26297042195134407, 0.1512443293323331, 0.18769806951104973, 0.10412068296688207, -0.04097007642248005, 0.18514390285232635, 0.2753657929945811, 0.14178407233824178, 0.18673046310903052, 0.15772267326337222, 0.0693584255406537, 0.2626046318462586, 0.10781029835127037, 0.09285910453599114, -0.02225714632373339, 0.1529162846430909, 0.10136858879236686, 0.20042742057486646, 0.16877790024270287, 0.36737980287981603, 0.1712049229817687, 0.13953305811379596, 0.1493163800126374, 0.20845153893854138, 0.13162759660608359, 0.25631924508325726, 0.20895071094099632, 0.08812718117746286, 0.11496521457375679, 0.2358804752020308, 0.156200089078616, 0.1841475455238655, 0.1901055852863345, 0.12791984861888578, 0.11066465396636137, 0.20639905791238786, 0.10961755356032936, 0.032003011082646894, 0.2131024380888561, 0.22438234095433196, 0.10459633688409961, 0.13404676397183168, 0.068011113770916, 0.14636576538427773, 0.26101187257772934, 0.14904488558136877, 0.0, 0.715762775326469, 0.9999990000010001, -1.5030928458111818e-10]",icnn_value_diagnostic
33,84,16,19,18,MPC-3,0.5597517423474443,0.12636847869440201,3.3209328785341663,3.341190545517853,True,215.06107090104342,-17.352727007808426,1735.2727007808426,"[1.0, 1.0, 1.0, 1.0, -1.0]",exact,1189.683335728214,7.224999904632568,2,0.0,,"[0.40425531914893614, 0.584470637816813, 0.5213432254328616, 0.45116427276749893, 0.46044246126396177, 0.5301084674209554, 0.6506256162555825, 0.5274762818345534, 0.5317246660073957, 0.6340579883793873, 0.6019631887009961, 0.6047351741572756, 0.4270818430123114, 0.509118387746386, 0.33640861023694696, 0.5591458322389405, 0.5315829626359776, 0.4804649510889738, 0.4510892774075941, 0.5863000914334144, 0.5286981661930686, 0.5874600535859903, 0.3356307800185296, 0.2563506012803092, 0.5374345485081663, 0.47447600163972, 0.38023726088545184, 0.5536747547739643, 0.5419999007565166, 0.5988380976237062, 0.5208863509736791, 0.4181900858213036, 0.39519976363450504, 0.6310011366143412, 0.7061324776161592, 0.41323547267332317, 0.4505811429242541, 0.3928080218870596, 0.6369845156007499, 0.5258256659238882, 0.4280319069627709, 0.5945218675288104, 0.5528915838417268, 0.4244895087780481, 0.34548842385169526, 0.48432113884580114, 0.6793799376894265, 0.6970115275451244, 0.6392689881792842, 0.13895887097578852, 0.49530671777172175, 0.6163197243215737, 0.5121619079185037, 0.5042363983812505, 0.4725135453631528, 0.5443525126866277, 0.5486257016329991, 0.48555416295637654, 0.5228801993662543, 0.6019815743097917, 0.3086521481926371, 0.5702251578527212, 0.47818754752828413, 0.5332579256280745, 0.47324237998996677, 0.5976553387566865, 0.6987012993011651, 0.5597511825962618, 0.000608212482750903]",icnn_value_diagnostic
33,84,24,27,26,MPC-3,0.33164687139037213,0.12499999793223215,4.053745674565366,4.050627534251676,True,228.76431698785908,-16.592843349117402,1659.2843349117402,"[1.0, 1.0, 1.0, 1.0, 1.0]",exact,1558.5110070705698,0.7379999160766602,2,0.0,,"[0.574468085106383, 0.8837803843172822, 1.0057847969851768, 0.7336022890433649, 0.9875693622762137, 0.8522702848262994, 0.8807310809379141, 0.755247743078728, 0.7198058743183411, 0.9334335193303032, 0.7173506543287994, 0.7392586699816396, 0.8811694848237734, 0.7917778010268461, 0.707199214070091, 0.8430201271822096, 0.7168316289817559, 0.7974591543092212, 0.8600682638796255, 0.7738655387855119, 0.8487782039251279, 0.9465542072942977, 0.9462107325819527, 0.7711170801833677, 0.8092365246782337, 0.767656859882795, 0.93592060239069, 0.7337328900843851, 0.8061390303169687, 0.888324987455261, 0.7474945156660082, 0.8006193313931327, 0.7789539751972127, 0.8672070505354366, 0.8014078518117268, 0.7864542432265984, 0.7341729449910547, 0.9148182077511678, 0.6702315852545304, 0.8300793188275057, 0.9565877464358714, 0.775472357946048, 0.701937799541156, 0.8527689637535217, 1.0454378293736426, 0.5706819400773525, 0.9202207685493279, 0.6435821657762705, 1.00999971848801, 0.7171327187959528, 0.802267384435706, 1.1145953176497048, 0.9555089180496636, 0.8714883707246863, 0.8214036171404062, 0.6197433307480665, 1.0138144500180843, 1.0231757842038933, 0.7355711861216888, 0.83427769083057, 0.9966376017159669, 0.7292738033490649, 0.9379633171636679, 0.9383487093913145, 0.6178332202704416, 0.6018531666098911, 0.7182921526850214, 0.3316465397438324, -9.190075230353027e-10]",icnn_value_diagnostic
33,84,32,35,34,MPC-3,1.0,0.12499999987229468,4.123261325301983,4.085258496120042,True,673.0515433028372,-11.036988663412691,1103.6988663412692,"[1.0, -0.7521234459497024, 1.0, 1.0, 1.0]",exact,887.9737919950201,0.36299991607666016,2,0.0,,"[0.7446808510638298, 0.8204515508050848, 0.7371172843795345, 0.8386016660734824, 0.696329243665056, 0.7272785991956654, 0.6853470274972651, 0.8416612390329736, 0.9351358119724124, 0.8972067129853155, 0.7100122779415954, 0.8316556314209186, 0.7962822301624011, 0.8644125340000164, 0.6794065443768803, 0.8521485381386265, 0.6893890777373962, 0.858536625900673, 0.6292884963397274, 1.0830980255436187, 0.8018583187568697, 0.7643237083981381, 0.6766664875048226, 0.8438741007389132, 1.1278787133955996, 0.7954767047854253, 0.8748880595195112, 0.7626794034345387, 0.679719904890156, 0.9823273811705594, 0.5888022488891832, 1.0447920303320604, 0.7925442138602108, 0.6837952145530891, 0.8192172325344136, 0.7535378642623054, 0.7647848711957171, 1.0189597168711784, 0.9471838172920538, 0.6451315018504807, 0.8633072681935693, 0.7080679322752034, 0.9410409863195545, 0.8260981476119421, 0.6663905015972251, 0.7165782774042514, 0.7950363785070609, 0.8092851828553368, 0.83754030727541, 0.8740582398475552, 1.1081157158018788, 0.8811002259254896, 0.9880037003731597, 0.7153536246960474, 0.7761674753734626, 0.7318233427941124, 0.8728201382506069, 0.9226584639369956, 0.8421939782758313, 0.7991446357694918, 0.884074851954382, 0.7618964345097139, 0.8379407304750072, 0.893243884394537, 0.7518523723098727, 0.07383894088556187, 0.7552985921316204, 0.9999990000010001, -5.6757894126369764e-11]",icnn_value_diagnostic
33,84,40,43,42,MPC-3,1.0,0.12499999981057294,3.3122197994568627,3.344897658909508,True,1322.5004638062685,-4.60512691521217,460.51269152121705,"[1.0, 1.0, 1.0, 1.0, -1.0]",exact,320.8178996009286,0.09500002861022949,2,0.0,,"[0.9148936170212766, 0.6211320504819305, 0.5680350826836901, 0.571950199078641, 0.5254311228138872, 0.5213991950762457, 0.43797217120466025, 0.5409863018078607, 0.5571195299802862, 0.6322463386628621, 0.38995040711075546, 0.5171509445305412, 0.47226081000301134, 0.5781750278910931, 0.3072428572385011, 0.48672725434537806, 0.4114866639360613, 0.5357760632606465, 0.6343866256748464, 0.6242440806357006, 0.4706841332139389, 0.4688179357364319, 0.4062516097747654, 0.34037031111539434, 0.5247521141337165, 0.5723987415355885, 0.6343562964174548, 0.46788533476019095, 0.2413260749980098, 0.42737205078536467, 0.5389409058685547, 0.47838946691516593, 0.5450683650690984, 0.45314052136074134, 0.507473569331121, 0.6762692413331014, 0.4866595302247142, 0.40660104555433246, 0.5659569624518678, 0.3803243799490092, 0.3341326192513018, 0.6208540795463365, 0.44405883108982136, 0.5462700559613581, 0.35731803040003113, 0.4455622556880052, 0.6557601464025953, 0.365508379955453, 0.3753674815759872, 0.4880165620819343, 0.39944492482358773, 0.5283490161170714, 0.4678868825900221, 0.5096563920289562, 0.3941445113994717, 0.49430280007980026, 0.34123892770370406, 0.5368669489363778, 0.5687441876114105, 0.44101092801026814, 0.32519800017255124, 0.5826219886330075, 0.42039364410512275, 0.5135710427665837, 0.44729334307325286, 0.0, 0.7680400602980245, 0.9999990000010001, -8.418976585932053e-11]",icnn_value_diagnostic
33,84,0,3,2,Proposed-H3,0.6,2.0,2.6504283825745225,2.6033264353479337,True,44.4480224941322,-14.105026647885143,1410.5026647885143,"[1.0, 1.0, 1.0, 1.0, 1.0]",exact,1277.04882017623,11.02899980545044,2,0.0,,"[0.06382978723404255, 0.3664535341927405, 0.2691940059463802, -0.0058067665699245785, 0.1149461455664729, 0.26660038459866026, 0.26646439636711317, 0.3539166777599119, 0.2189658740749219, 0.2850869878376315, 0.07486856381971259, 0.2664187651995492, 0.24853622383746363, 0.188748705389002, 0.1414074521706827, 0.2702546091038509, 0.19772711328084394, 0.07961672362658048, 0.33344200222214165, 0.032684259933568084, 0.013277271417634642, 0.31021286575649903, 0.4454207575485397, 0.0996704061552024, 0.11760539291095683, 0.2498636759299658, 0.12643481902243878, 0.07234461188080273, 0.12767626778979022, 0.3424928310872827, 0.262078061262773, 0.08276959287976438, 0.0582683571677379, 0.3044134018938521, 0.04849916390608206, 0.28623321251156525, -0.031440947077311376, 0.15690425657749457, 0.24967494162051745, 0.08725787516085938, 0.36872892084517367, 0.20056120019487542, 0.03142929542120657, 0.18541908677069682, 0.24046998796915126, -0.012969006505913148, 0.20977901264906917, 0.21809587725207571, 0.05926186975436277, 0.10861974614232185, 0.3724669918250389, 0.12346745373950223, -0.000622940557220233, 0.17898646528594936, 0.2306012661331455, 0.08537226849757909, 0.2859362326906439, 0.3478279618821425, 0.32436102647317766, 0.11204678812210235, 0.046461235232155014, 0.050881741326770175, 0.09706194670813763, 0.27448704274920427, 0.0592224594081134, 0.0, 0.8200084133113554, 0.5999994000006, 0.8333329629631275]",icnn_value_diagnostic
33,84,8,11,10,Proposed-H3,1.0,0.3583547642055229,2.5477126338574685,2.5945371996749858,True,98.50761326255893,-16.804715362680138,1680.4715362680138,"[1.0, 1.0, 1.0, 1.0, -1.0]",exact,1268.336710443704,7.703000068664551,2,0.0,,"[0.23404255319148937, 0.1706603340572125, 0.2187697486889424, 0.18207219742901773, 0.21461614768817341, 0.17281375043123795, 0.2777290018012757, -0.058148621748998715, 0.05849703154270442, 0.2707734369601919, 0.2786058092145709, 0.17846064580516496, 0.27004239533992175, 0.03475305958998931, 0.18479263469483814, 0.1680799497273994, 0.2109801417651561, 0.232903582173173, 0.2946280674750747, 0.26297042195134407, 0.1512443293323331, 0.18769806951104973, 0.10412068296688207, -0.04097007642248005, 0.18514390285232635, 0.2753657929945811, 0.14178407233824178, 0.18673046310903052, 0.15772267326337222, 0.0693584255406537, 0.2626046318462586, 0.10781029835127037, 0.09285910453599114, -0.02225714632373339, 0.1529162846430909, 0.10136858879236686, 0.20042742057486646, 0.16877790024270287, 0.36737980287981603, 0.1712049229817687, 0.13953305811379596, 0.1493163800126374, 0.20845153893854138, 0.13162759660608359, 0.25631924508325726, 0.20895071094099632, 0.08812718117746286, 0.11496521457375679, 0.2358804752020308, 0.156200089078616, 0.1841475455238655, 0.1901055852863345, 0.12791984861888578, 0.11066465396636137, 0.20639905791238786, 0.10961755356032936, 0.032003011082646894, 0.2131024380888561, 0.22438234095433196, 0.10459633688409961, 0.13404676397183168, 0.068011113770916, 0.14636576538427773, 0.26101187257772934, 0.14904488558136877, 0.0, 0.715762775326469, 0.9999990000010001, 0.1037131824410402]",icnn_value_diagnostic
33,84,16,19,18,Proposed-H3,1.0,0.4926689406155822,3.3209328785341663,3.341190545517853,True,210.48676892631846,-15.079923963922406,1507.9923963922406,"[1.0, 1.0, 1.0, 1.0, -1.0]",exact,1165.7694714618792,6.829999923706055,2,0.0,,"[0.40425531914893614, 0.584470637816813, 0.5213432254328616, 0.45116427276749893, 0.46044246126396177, 0.5301084674209554, 0.6506256162555825, 0.5274762818345534, 0.5317246660073957, 0.6340579883793873, 0.6019631887009961, 0.6047351741572756, 0.4270818430123114, 0.509118387746386, 0.33640861023694696, 0.5591458322389405, 0.5315829626359776, 0.4804649510889738, 0.4510892774075941, 0.5863000914334144, 0.5286981661930686, 0.5874600535859903, 0.3356307800185296, 0.2563506012803092, 0.5374345485081663, 0.47447600163972, 0.38023726088545184, 0.5536747547739643, 0.5419999007565166, 0.5988380976237062, 0.5208863509736791, 0.4181900858213036, 0.39519976363450504, 0.6310011366143412, 0.7061324776161592, 0.41323547267332317, 0.4505811429242541, 0.3928080218870596, 0.6369845156007499, 0.5258256659238882, 0.4280319069627709, 0.5945218675288104, 0.5528915838417268, 0.4244895087780481, 0.34548842385169526, 0.48432113884580114, 0.6793799376894265, 0.6970115275451244, 0.6392689881792842, 0.13895887097578852, 0.49530671777172175, 0.6163197243215737, 0.5121619079185037, 0.5042363983812505, 0.4725135453631528, 0.5443525126866277, 0.5486257016329991, 0.48555416295637654, 0.5228801993662543, 0.6019815743097917, 0.3086521481926371, 0.5702251578527212, 0.47818754752828413, 0.5332579256280745, 0.47324237998996677, 0.5976553387566865, 0.6987012993011651, 0.9999990000010001, 0.16340834542543856]",icnn_value_diagnostic
33,84,24,27,26,Proposed-H3,1.0,2.3749999999668585,4.053745674565366,4.050627534251676,True,249.60140065327695,-12.95488721780875,1295.488721780875,"[1.0, 1.0, 1.0, 1.0, -1.0]",exact,1133.3086507974353,5.381999969482422,2,0.0,,"[0.574468085106383, 0.8837803843172822, 1.0057847969851768, 0.7336022890433649, 0.9875693622762137, 0.8522702848262994, 0.8807310809379141, 0.755247743078728, 0.7198058743183411, 0.9334335193303032, 0.7173506543287994, 0.7392586699816396, 0.8811694848237734, 0.7917778010268461, 0.707199214070091, 0.8430201271822096, 0.7168316289817559, 0.7974591543092212, 0.8600682638796255, 0.7738655387855119, 0.8487782039251279, 0.9465542072942977, 0.9462107325819527, 0.7711170801833677, 0.8092365246782337, 0.767656859882795, 0.93592060239069, 0.7337328900843851, 0.8061390303169687, 0.888324987455261, 0.7474945156660082, 0.8006193313931327, 0.7789539751972127, 0.8672070505354366, 0.8014078518117268, 0.7864542432265984, 0.7341729449910547, 0.9148182077511678, 0.6702315852545304, 0.8300793188275057, 0.9565877464358714, 0.775472357946048, 0.701937799541156, 0.8527689637535217, 1.0454378293736426, 0.5706819400773525, 0.9202207685493279, 0.6435821657762705, 1.00999971848801, 0.7171327187959528, 0.802267384435706, 1.1145953176497048, 0.9555089180496636, 0.8714883707246863, 0.8214036171404062, 0.6197433307480665, 1.0138144500180843, 1.0231757842038933, 0.7355711861216888, 0.83427769083057, 0.9966376017159669, 0.7292738033490649, 0.9379633171636679, 0.9383487093913145, 0.6178332202704416, 0.6018531666098911, 0.7182921526850214, 0.9999990000010001, 0.9999995555410235]",icnn_value_diagnostic
33,84,32,35,34,Proposed-H3,1.0,0.7221413094699881,4.123261325301983,4.085258496120042,True,430.60081774902204,-10.371197231310367,1037.1197231310366,"[-1.0, -1.0, 1.0, 1.0, 1.0]",exact,798.5073489506407,3.9630000591278076,2,0.0,,"[0.7446808510638298, 0.8204515508050848, 0.7371172843795345, 0.8386016660734824, 0.696329243665056, 0.7272785991956654, 0.6853470274972651, 0.8416612390329736, 0.9351358119724124, 0.8972067129853155, 0.7100122779415954, 0.8316556314209186, 0.7962822301624011, 0.8644125340000164, 0.6794065443768803, 0.8521485381386265, 0.6893890777373962, 0.858536625900673, 0.6292884963397274, 1.0830980255436187, 0.8018583187568697, 0.7643237083981381, 0.6766664875048226, 0.8438741007389132, 1.1278787133955996, 0.7954767047854253, 0.8748880595195112, 0.7626794034345387, 0.679719904890156, 0.9823273811705594, 0.5888022488891832, 1.0447920303320604, 0.7925442138602108, 0.6837952145530891, 0.8192172325344136, 0.7535378642623054, 0.7647848711957171, 1.0189597168711784, 0.9471838172920538, 0.6451315018504807, 0.8633072681935693, 0.7080679322752034, 0.9410409863195545, 0.8260981476119421, 0.6663905015972251, 0.7165782774042514, 0.7950363785070609, 0.8092851828553368, 0.83754030727541, 0.8740582398475552, 1.1081157158018788, 0.8811002259254896, 0.9880037003731597, 0.7153536246960474, 0.7761674753734626, 0.7318233427941124, 0.8728201382506069, 0.9226584639369956, 0.8421939782758313, 0.7991446357694918, 0.884074851954382, 0.7618964345097139, 0.8379407304750072, 0.893243884394537, 0.7518523723098727, 0.07383894088556187, 0.7552985921316204, 0.9999990000010001, 0.26539601958843045]",icnn_value_diagnostic
33,84,40,43,42,Proposed-H3,1.0,0.125,3.3122197994568627,3.344897658909508,True,951.3427606022286,-4.6051269149652425,460.51269149652427,"[1.0, 1.0, 1.0, 1.0, -1.0]",exact,320.817899576477,0.11299991607666016,2,0.0,,"[0.9148936170212766, 0.6211320504819305, 0.5680350826836901, 0.571950199078641, 0.5254311228138872, 0.5213991950762457, 0.43797217120466025, 0.5409863018078607, 0.5571195299802862, 0.6322463386628621, 0.38995040711075546, 0.5171509445305412, 0.47226081000301134, 0.5781750278910931, 0.3072428572385011, 0.48672725434537806, 0.4114866639360613, 0.5357760632606465, 0.6343866256748464, 0.6242440806357006, 0.4706841332139389, 0.4688179357364319, 0.4062516097747654, 0.34037031111539434, 0.5247521141337165, 0.5723987415355885, 0.6343562964174548, 0.46788533476019095, 0.2413260749980098, 0.42737205078536467, 0.5389409058685547, 0.47838946691516593, 0.5450683650690984, 0.45314052136074134, 0.507473569331121, 0.6762692413331014, 0.4866595302247142, 0.40660104555433246, 0.5659569624518678, 0.3803243799490092, 0.3341326192513018, 0.6208540795463365, 0.44405883108982136, 0.5462700559613581, 0.35731803040003113, 0.4455622556880052, 0.6557601464025953, 0.365508379955453, 0.3753674815759872, 0.4880165620819343, 0.39944492482358773, 0.5283490161170714, 0.4678868825900221, 0.5096563920289562, 0.3941445113994717, 0.49430280007980026, 0.34123892770370406, 0.5368669489363778, 0.5687441876114105, 0.44101092801026814, 0.32519800017255124, 0.5826219886330075, 0.42039364410512275, 0.5135710427665837, 0.44729334307325286, 0.0, 0.7680400602980245, 0.9999990000010001, 0.0]",icnn_value_diagnostic
33,88,0,3,2,MPC-3,0.6,0.5,2.49681983990551,2.634709936993539,True,18.32790260747782,-17.84761244585472,1784.7612445854718,"[1.0, 1.0, 1.0, 1.0, -1.0]",exact,1296.7812390362362,10.634999990463257,2,0.0,,"[0.06382978723404255, 0.1813811220706615, 0.06812306204062266, 0.15339147776507372, -0.005570503554551247, 0.19140903555183525, 0.11776850554263456, 0.13923730159766073, 0.012040707267365166, 0.16247189131056608, 0.08785381859074833, 0.09545095710209536, 0.25681796879002133, 0.06417654851026386, 0.30676134446637854, -0.05991189446401245, 0.08758018204978743, 0.04517925795754374, 0.017681789177378022, 0.22941603224706592, 0.006516500936970136, 0.16732421448649507, 0.2170937545850535, 0.17548331349002813, 0.03237063615578666, 0.12249004555333418, 0.3778795065936305, 0.267199430117199, 0.09661214560307144, 0.14411486591426964, 0.11846954425393215, 0.10435444537955813, 0.0476939416572802, 0.10358533025284006, 0.19433554708017858, 0.3121734537974343, 0.08311932472371303, 0.1425241011694341, 0.10750066007215493, 0.027291604814019165, 0.34053577406314683, 0.39836669591116974, 0.1177928275835655, 0.07523480988764303, 0.03600710365370704, 0.13262671830437728, 0.19137131351987666, 0.11095574059603075, 0.21914277485159425, 0.2632114669538829, 0.31209110582443855, 0.3854166826680376, 0.20597740981356438, 0.11057383583711389, -0.00571553963554851, 0.17721471423535012, -0.00998020725125967, 0.027986767452905906, 0.18520688085335968, 0.04906393439359868, 0.14100509088920346, 0.03478950542740603, 0.13547773754622183, 0.04059376472364102, -0.005765400700382542, 0.0, 0.6379060387232571, 0.5999994000006, 0.1666665925926255]",icnn_value_diagnostic
33,88,8,11,10,MPC-3,1.0,0.12499999962902983,2.6392196262368435,2.631839369334071,True,91.78597230059164,-17.146936246773482,1714.6936246773482,"[1.0, 1.0, 1.0, 1.0, -1.0]",exact,1246.0268489818377,7.180000066757202,2,0.0,,"[0.23404255319148937, 0.1381232569142905, 0.1362623990732467, 0.16588386124801707, 0.17514957052962293, 0.2845176388671283, 0.1641981510497772, 0.10903151606695623, 0.20536178229175361, 0.20824582526972785, 0.12967082727946097, 0.3174680638747476, 0.20884850400864366, 0.15196831857727575, 0.1280120780731542, 0.29581308326831834, 0.07193257670119688, 0.09353891378676157, 0.24507759494604145, 0.22393185779865363, 0.13950064916631605, 0.17887674827922426, 0.12400071048048458, 0.147781490837293, 0.17554196190270982, 0.08718812824895071, 0.13517662562829436, 0.15032861251190757, 0.3579715913838184, 0.4597202653470542, 0.15731778600169313, 0.12863940294644777, 0.18593137958804348, 0.14998880849783508, 0.20782838127593545, 0.1354393673826816, 0.12804525386990173, 0.12476796227261534, 0.1903650289085607, 0.239179958001175, 0.26111508235458514, 0.14408011203958748, 0.12654663641579467, 0.13149891775433142, 0.1396820920541953, 0.10512991427377427, 0.15224302592559885, 0.2067377436945118, 0.11106772947782126, 0.09314634164979842, 0.163584593172531, 0.1799207182046128, 0.3141249072297568, 0.138943103873092, 0.08894400524028571, 0.08902083825545425, 0.035906766126916116, 0.22377857164646453, 0.06385952207794042, 0.08114307571302382, 0.04255772659375152, 0.18769681539917343, 0.3673590563126556, 0.2855064667603151, 0.2468650365660903, 0.0, 0.7934919398550339, 0.9999990000010001, -1.648755583879431e-10]",icnn_value_diagnostic
