system,method,scenario_id,split,actual_case,forecast_case,horizon,gamma_Q,cost,perfect_cost,gap_percent,voltage_violation,solve_time_s,avg_step_time_s,max_step_time_s,solver_fail_count,timeout_count,completed,incomplete_reason,seed,solver_kind,solver_window,executed_steps,include_tail,max_steps,final_P_DG_5,final_SOC_BSS_9,step_costs_json,step_times_json,failure_message,experiment_tag
33,MPC-7,96,test_id,id_actual,id_reliable,7,,1581.0093081840932,,,,2345.436000108719,48.86325000226498,300.51799988746643,0,0,True,,100096,pure_mpc,8,48,True,,1.0,0.12500000187986832,"[16.62991326376443, 18.620403825743534, 10.681012785958139, 12.378205793850675, 6.16615, 8.480523039415946, 6.166149687847325, 11.561044965793508, 15.240738186838145, 11.60476462762448, 8.571213970051977, 9.543643338364705, 34.40903692976428, 6.16615, 17.358090930596454, 5.8818505906285035, 5.379222283678433, 4.145861531589902, 2.9125967795757677, 2.28717478751762, 1.0540547436828551, 0.7825351950108422, 0.0, 13.156155976925062, 2.319304435338192, 12.490231536409903, 7.501231511722191, 6.019248135245976, 7.877862065782388, 51.27101065481948, 77.71860789726558, 92.01812709253485, 88.33461773045104, 78.77056674006019, 87.00744681884316, 79.20566884933523, 43.3672996741172, 65.92411973717779, 62.96503882600023, 62.2305445418171, 66.96436509906957, 66.69440511478403, 60.441449736502065, 73.72370141528921, 75.04157096977515, 65.1043860235038, 52.09336848000138, 66.74864186402499]","[126.29099988937378, 235.1029999256134, 147.71399998664856, 300.51799988746643, 59.18499994277954, 297.5369999408722, 2.069000005722046, 32.329999923706055, 33.49499988555908, 66.28600001335144, 16.23099994659424, 17.503999948501587, 16.61299991607666, 39.4539999961853, 19.222000122070312, 1.4509999752044678, 8.091000080108643, 1.7049999237060547, 2.3970000743865967, 61.998000144958496, 300.17400002479553, 51.73699998855591, 13.315000057220459, 300.1470000743866, 7.069999933242798, 78.66700005531311, 23.792999982833862, 50.29700016975403, 11.325999975204468, 2.4659998416900635, 4.934999942779541, 2.065000057220459, 2.318000078201294, 2.3420000076293945, 2.243000030517578, 0.434999942779541, 1.7290000915527344, 0.42100000381469727, 0.45200014114379883, 1.2640001773834229, 1.1740000247955322, 0.44700002670288086, 0.38000011444091797, 0.31800007820129395, 0.23399996757507324, 0.3190000057220459, 0.12399983406066895, 0.04999995231628418]",,forecast_sensitivity
33,Proposed-H3,96,test_id,id_actual,id_reliable,3,0.3,1349.2053094603355,,,,42.56499981880188,0.8867708295583725,2.006999969482422,0,0,True,,100096,proposed,4,48,True,,1.0,0.12499999981043186,"[48.073683528510855, 14.908713984504143, 6.880702371950212, 4.932728, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 16.489880137438995, 34.409072528520035, 8.278645023139006, 19.837848742942818, 6.16615, 6.16615, 6.16615, 5.432395591975403, 5.342498374845045, 4.109140481668552, 3.699402, 3.699402, 4.932728, 3.699402, 4.932728, 6.16615, 6.16615, 6.16615, 7.58296938881233, 33.388993337461194, 47.188588779497366, 56.088121429794015, 60.48055670070353, 78.87092974672572, 79.2056688478992, 31.869107549685438, 60.448691492725196, 54.389020279124, 56.38604763806456, 63.09664414328187, 63.18058960068529, 57.3063961954924, 73.72369884495033, 74.59623226069475, 63.1446530859222, 51.69084149894667, 66.74863787437432]","[0.38299989700317383, 1.2239999771118164, 1.2180001735687256, 1.0099999904632568, 1.1700000762939453, 0.8710000514984131, 1.2360000610351562, 0.8689999580383301, 0.22899985313415527, 0.7370002269744873, 1.1150000095367432, 1.136000156402588, 1.1939997673034668, 1.0889999866485596, 1.0119998455047607, 1.0409998893737793, 1.0789999961853027, 1.0190000534057617, 0.7720000743865967, 0.9000000953674316, 0.7659997940063477, 0.7290000915527344, 0.7280001640319824, 2.006999969482422, 0.7630000114440918, 0.8009998798370361, 0.8880000114440918, 0.8340001106262207, 1.9890000820159912, 0.7899999618530273, 0.7350001335144043, 0.8519999980926514, 0.8619999885559082, 0.745999813079834, 0.8039999008178711, 0.8900001049041748, 0.8630001544952393, 0.8029999732971191, 0.8659999370574951, 0.8670001029968262, 0.8609998226165771, 0.8859999179840088, 0.8469998836517334, 0.8359999656677246, 0.8910000324249268, 0.24099993705749512, 0.08299994468688965, 0.03299999237060547]",,forecast_sensitivity
33,MPC-3,97,test_id,id_actual,id_reliable,3,,1654.6971871283629,,,,63.43899941444397,1.3216458211342494,10.47000002861023,0,0,True,,100097,pure_mpc,4,48,True,,1.0,0.12500000061326128,"[23.476892858265742, 8.775729756383043, 3.6994013495100826, 4.930032029035361, 5.846988293947201, 7.045442308096641, 5.500041417049857, 10.672973387248843, 6.153630101225126, 13.81882028139338, 19.559469016234722, 24.03150567519046, 36.33583635830905, 27.693220798073902, 18.895763562431654, 9.282945659071377, 5.948201211585672, 4.7147961744851, 3.5877245171095797, 2.354503210264037, 1.1213779044186731, 0.0, 0.0, 0.0, 0.0, 12.88901659805693, 19.438383347446326, 29.479482042554928, 39.917760801614754, 58.96819014102168, 56.57794315533095, 82.00604242891023, 88.1543477743193, 120.47599730916971, 118.48136326023844, 107.85428341878061, 43.071272516101786, 48.087962312977965, 46.07812268156374, 64.38704971488481, 58.885974385473205, 64.22765286714662, 68.18184824533661, 52.73081058767631, 64.6222885313258, 54.34694063166778, 55.217778201185055, 57.1713803062499]","[0.11300015449523926, 0.9210000038146973, 0.4629998207092285, 0.11999988555908203, 0.09800004959106445, 10.47000002861023, 0.17100000381469727, 2.5460000038146973, 0.13299989700317383, 0.4479999542236328, 0.6059999465942383, 0.5790002346038818, 1.4019999504089355, 0.46000003814697266, 2.8529999256134033, 2.984999895095825, 0.20399999618530273, 0.7669999599456787, 4.4750001430511475, 0.7829999923706055, 0.07599997520446777, 0.7149999141693115, 0.06299996376037598, 0.7160000801086426, 7.23799991607666, 4.78600001335144, 6.101999998092651, 4.459000110626221, 2.998999834060669, 0.75, 0.6779999732971191, 0.41100001335144043, 0.12600016593933105, 0.11899995803833008, 0.13100004196166992, 0.12999987602233887, 0.4099998474121094, 0.40199995040893555, 0.3450000286102295, 0.15599989891052246, 0.41100001335144043, 0.28999996185302734, 0.14499998092651367, 0.3580000400543213, 0.2720000743865967, 0.42100000381469727, 0.0989999771118164, 0.03399991989135742]",,forecast_sensitivity
33,MPC-7,97,test_id,id_actual,id_reliable,7,,1522.7884597841664,,,,963.488000869751,20.07266668478648,115.97499990463257,0,0,True,,100097,pure_mpc,8,48,True,,1.0,0.12499999981096667,"[24.876594455923218, 8.775728936983164, 3.6994019313024475, 4.932561446966375, 6.165884186825863, 8.802648886343507, 6.16615, 16.570192001994137, 11.532560660750084, 22.93221633224148, 22.518871290916607, 6.16615, 36.3358207295493, 13.307202372073792, 8.153535339033123, 8.784853370112472, 6.10373811540896, 4.870320973311663, 3.636999838604956, 2.403774696715765, 1.1706455551930723, 0.0, 0.0, 0.0, 0.73411027837708, 16.565054550982765, 14.242693408177109, 19.351839786363623, 29.780350846193457, 58.96819046084963, 56.57794384768266, 81.83870850061024, 71.82163880912917, 92.27320621444792, 87.74372364784786, 87.97771580860854, 43.07127582264601, 48.08796589088448, 46.07812254461202, 64.3870216886983, 58.885977894566935, 64.22765269447542, 68.18184751430249, 52.7308139196318, 64.62228828812293, 54.346938272944186, 55.21777497441645, 57.16975299934519]","[70.23000001907349, 1.4619998931884766, 1.5299999713897705, 0.32700014114379883, 0.37000012397766113, 84.34100008010864, 66.72399997711182, 42.51600003242493, 71.53099989891052, 33.39100003242493, 22.985000133514404, 1.626000165939331, 34.4760000705719, 14.968000173568726, 66.90499997138977, 13.165000200271606, 10.901999950408936, 2.0929999351501465, 76.34300017356873, 2.621000051498413, 15.546000003814697, 11.983000040054321, 47.66499996185303, 11.800000190734863, 22.40499997138977, 115.97499990463257, 39.157999992370605, 56.94799995422363, 4.303999900817871, 1.871000051498413, 2.4539999961853027, 2.3389999866485596, 2.386000156402588, 0.48600006103515625, 0.5149998664855957, 1.193000078201294, 1.5729999542236328, 1.5889999866485596, 1.4579999446868896, 0.29399991035461426, 1.128000020980835, 0.32399988174438477, 0.37600016593933105, 0.3190000057220459, 0.2519998550415039, 0.4809999465942383, 0.11899995803833008, 0.0410001277923584]",,forecast_sensitivity
33,Proposed-H3,97,test_id,id_actual,id_reliable,3,0.3,1281.6894017747768,,,,43.722999811172485,0.9108958293994268,2.115000009536743,0,0,True,,100097,proposed,4,48,True,,1.0,0.1249999998108297,"[56.57639295247666, 8.775729751880586, 3.699402, 4.932728, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 7.34628965711064, 18.10962932729985, 36.335836298189726, 17.13395331139176, 17.586759862016265, 9.28296885981641, 6.16615, 6.16615, 6.16615, 4.932728, 3.699402, 3.699402, 3.699402, 3.7207390820446617, 3.76695996635292, 5.000291223292662, 6.16615, 6.166149998867768, 6.166147973373031, 15.367252504999952, 12.586499685645624, 37.312765722551816, 45.909890223108185, 78.44133986567967, 87.74074775941172, 87.97762031792696, 32.016387014631775, 42.229427459116344, 38.60763477821873, 58.371502294212824, 53.43953306124163, 61.40230669921416, 66.78193436844796, 52.730808453426754, 63.35373678415167, 53.86349346795749, 54.78439835487591, 56.47971069584473]","[0.34400010108947754, 0.8629999160766602, 0.559999942779541, 0.8059999942779541, 0.8989999294281006, 1.0130000114440918, 1.0, 2.115000009536743, 0.934999942779541, 0.9119999408721924, 1.0820000171661377, 0.9950001239776611, 1.0490000247955322, 0.9260001182556152, 0.8989999294281006, 1.0120000839233398, 1.0829999446868896, 1.0360000133514404, 1.2339999675750732, 0.23599982261657715, 0.9509999752044678, 0.21799993515014648, 1.0099999904632568, 1.000999927520752, 1.1530001163482666, 1.1489999294281006, 1.13100004196167, 1.1419999599456787, 1.0209999084472656, 1.0259997844696045, 1.2249999046325684, 1.2920000553131104, 0.9939999580383301, 0.8410000801086426, 0.9179999828338623, 0.8900001049041748, 0.9850001335144043, 0.9040000438690186, 0.9389998912811279, 0.9290001392364502, 0.871999979019165, 0.9260001182556152, 0.9719998836517334, 0.8559999465942383, 0.8610000610351562, 0.38700008392333984, 0.09100008010864258, 0.039999961853027344]",,forecast_sensitivity
33,MPC-3,98,test_id,id_actual,id_reliable,3,,1631.8100350027046,,,,49.02799916267395,1.021416649222374,8.520999908447266,0,0,True,,100098,pure_mpc,4,48,True,,1.0,0.12500000063582978,"[19.0479503083156, 10.594131658865935, 6.372050080279016, 4.93272754387705, 5.395468414459589, 5.379866711039984, 5.668918800184031, 9.44055903929555, 14.2620776523937, 13.237726039551553, 16.665328661072135, 29.481094347911338, 35.48962444155661, 21.633624323271555, 30.796386518604038, 11.295265899628781, 5.557658916614759, 4.3242843582236095, 3.0911790667832486, 1.8579964132081783, 0.6249097599990523, 0.0, 0.0, 0.7931578504158086, 1.600709595820401, 2.8270796964187683, 4.060337614544254, 4.532408194429961, 9.568557930305978, 43.605024094436175, 69.18685374449117, 81.35389585868428, 108.79561593671792, 114.76207332517983, 106.6822629092635, 110.8005904725209, 48.6048742932205, 52.061950314971796, 59.76635012249404, 66.60931532691224, 54.567214385372466, 64.6695345423211, 62.32949774124623, 57.699128102007975, 49.37250750169937, 69.70726518334357, 67.34822246441765, 65.3567788463331]","[0.8240001201629639, 1.313999891281128, 5.979000091552734, 0.44899988174438477, 0.33899998664855957, 0.43600010871887207, 0.3450000286102295, 0.8289999961853027, 1.2749998569488525, 2.2109999656677246, 1.9159998893737793, 0.43199992179870605, 1.0290000438690186, 0.5939998626708984, 1.2319998741149902, 1.7050001621246338, 0.18899989128112793, 0.09200000762939453, 0.10500001907348633, 0.07899999618530273, 0.0820000171661377, 0.6979999542236328, 8.520999908447266, 3.259999990463257, 2.7330000400543213, 1.36899995803833, 0.6269998550415039, 0.9859998226165771, 1.113999843597412, 1.818000078201294, 0.23600006103515625, 0.2219998836517334, 0.5529999732971191, 0.4869999885559082, 1.0220000743865967, 0.18900012969970703, 0.312000036239624, 0.4240000247955322, 0.4789998531341553, 0.312999963760376, 0.38300013542175293, 0.3230001926422119, 0.30500006675720215, 0.40199995040893555, 0.46000003814697266, 0.17400002479553223, 0.1099998950958252, 0.051999807357788086]",,forecast_sensitivity
33,MPC-7,98,test_id,id_actual,id_reliable,7,,1516.7172647125851,,,,1151.4819996356964,23.989208325743675,300.14800000190735,0,0,True,,100098,pure_mpc,8,48,True,,1.0,0.12500000193043845,"[21.543261338844562, 10.594131554070454, 11.61518502188179, 4.931562368538959, 5.75548560401112, 5.418787186157426, 6.166148622533523, 13.966714288030353, 20.750439401697108, 20.529859770423826, 11.382880125988576, 29.481085700150075, 35.489624162198986, 6.953340182035606, 8.737882767829623, 6.16615, 5.355052583158534, 4.121693712273753, 2.888430841463219, 1.6552639701526433, 0.42219309984206693, 0.0, 0.0, 13.3008338375463, 2.466171954707657, 3.1591696531520324, 4.3924535999838135, 5.625833546787649, 10.23137713095154, 43.6050246813753, 69.18687939318522, 81.16094988945562, 86.41904541873252, 79.99169821853752, 76.18903374441766, 88.97096471233792, 48.60487455322464, 52.0619540556973, 59.76635388088952, 66.60931531509127, 54.56721781569584, 64.66953453839659, 62.329497722748705, 57.699131564705205, 49.37251091864983, 69.70726511196534, 67.3482224687106, 65.35677868435742]","[205.74199986457825, 3.7070000171661377, 133.35199999809265, 0.28600001335144043, 0.41100001335144043, 1.369999885559082, 5.479000091552734, 34.706000089645386, 25.868000030517578, 31.060999870300293, 24.217000007629395, 13.16100001335144, 4.196000099182129, 22.58399987220764, 57.95099997520447, 12.039999961853027, 2.6559998989105225, 2.5860002040863037, 2.325000047683716, 9.879999876022339, 16.868000030517578, 10.684999942779541, 74.78999996185303, 300.14800000190735, 12.347000122070312, 6.301000118255615, 58.241000175476074, 43.514999866485596, 10.73200011253357, 8.815000057220459, 1.8029999732971191, 0.36100006103515625, 1.245999813079834, 0.312999963760376, 1.875999927520752, 0.5069999694824219, 1.6729998588562012, 0.4740002155303955, 1.1610000133514404, 0.4399998188018799, 1.5509998798370361, 0.4249999523162842, 0.3559999465942383, 0.29799985885620117, 2.626999855041504, 0.1790001392364502, 0.11500000953674316, 0.057000160217285156]",,forecast_sensitivity
33,Proposed-H3,98,test_id,id_actual,id_reliable,3,0.3,1315.3267256590173,,,,40.74600005149841,0.8488750010728836,1.7409999370574951,0,0,True,,100098,proposed,4,48,True,,1.0,0.1249999998118296,"[51.97972103007344, 10.59413398753787, 6.372051701425168, 4.932728, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 6.16615, 23.32077245936972, 35.489624211402855, 12.884844043782282, 24.814759014339998, 11.2952682725645, 6.16615, 5.442371502624256, 4.219871617612625, 3.7916919828853626, 3.699402, 3.699402, 3.6994020000000005, 4.932728, 3.699402, 4.932727617651981, 5.891889286124854, 4.658488634927661, 5.8918892888935535, 6.16615, 25.111515297692783, 36.93887279665252, 66.4365732474461, 72.15380437119659, 76.18025905553067, 88.97096471152804, 33.885385901134136, 41.503993116468095, 47.96694622061424, 58.923685765800464, 48.91648542698846, 60.9615208163387, 59.49149482439605, 57.404209049795526, 48.25391715969669, 69.32899603179241, 66.46769160002749, 64.69189161470207]","[0.45200014114379883, 1.1640000343322754, 0.7960000038146973, 0.8309998512268066, 0.7950000762939453, 1.0440001487731934, 1.7409999370574951, 0.18000006675720215, 0.7649998664855957, 0.9200000762939453, 1.062999963760376, 0.8929998874664307, 0.7519998550415039, 0.8430001735687256, 0.6809999942779541, 0.8910000324249268, 0.9259998798370361, 0.9509999752044678, 0.9360001087188721, 0.753000020980835, 0.8560001850128174, 0.8909997940063477, 0.7969999313354492, 1.0880000591278076, 0.9940001964569092, 1.0150001049041748, 1.002000093460083, 0.9219999313354492, 0.997999906539917, 1.0069999694824219, 0.945000171661377, 0.9490001201629639, 0.9769999980926514, 0.937000036239624, 1.062999963760376, 1.2069997787475586, 1.0869998931884766, 0.9660000801086426, 0.7869999408721924, 0.8510000705718994, 0.8810000419616699, 0.9270000457763672, 0.13299989700317383, 0.8550000190734863, 0.9159998893737793, 0.1679999828338623, 0.10100007057189941, 0.048999786376953125]",,forecast_sensitivity
33,MPC-3,99,test_id,id_actual,id_reliable,3,,1724.018727672381,,,,81.85099983215332,1.7052291631698608,11.823999881744385,0,0,True,,100099,pure_mpc,4,48,True,,1.0,0.12500000088715243,"[14.449656383225308, 12.27954623249995, 6.791290344504567, 4.5847439642221515, 11.34509733854846, 6.023482096755191, 9.713175497846, 12.052238369171056, 15.357707412265256, 15.365862013355198, 22.09211307757927, 32.579198492655664, 33.4780391534314, 29.10556920446367, 22.668692769680177, 5.969352753010085, 4.735946070180094, 4.936305580681891, 3.702979302719948, 2.68478679433781, 1.4516357758641036, 0.21858075739039706, 0.0, 0.0, 0.6647337035327542, 1.8978233635417896, 34.84428908220672, 39.760837959882984, 36.455406941563815, 26.328175498687777, 60.428339179712246, 87.45327113498409, 83.6209997600487, 117.72949569403211, 124.518307616812, 127.04583030256514, 44.1476444615874, 64.01677198122735, 56.770094286902264, 49.252637778731284, 57.98511761158002, 61.76751972880281, 61.82370216823704, 53.75804330504795, 65.07299569121716, 74.03556388577807, 67.93887798130221, 55.116249170009205]","[1.0880000591278076, 3.5279998779296875, 3.871000051498413, 0.5090000629425049, 11.823999881744385, 0.13400006294250488, 6.868000030517578, 0.4679999351501465, 1.9700000286102295, 0.8550000190734863, 0.41700005531311035, 0.3489999771118164, 2.5279998779296875, 0.5080001354217529, 1.8940000534057617, 2.868000030517578, 0.06499981880187988, 0.3410000801086426, 0.06999993324279785, 10.340999841690063, 0.7400000095367432, 0.6840000152587891, 8.02400016784668, 0.07299995422363281, 3.062999963760376, 1.5870001316070557, 3.4719998836517334, 4.20799994468689, 1.7860000133514404, 1.7660000324249268, 0.7039999961853027, 0.17600011825561523, 0.5329999923706055, 0.5190000534057617, 0.19700002670288086, 0.19300007820129395, 0.4500000476837158, 0.17599987983703613, 0.45399999618530273, 0.4519999027252197, 0.35699987411499023, 0.2720000743865967, 0.45799994468688965, 0.4779999256134033, 0.1940000057220459, 0.17400002479553223, 0.12999987602233887, 0.03500008583068848]",,forecast_sensitivity
33,MPC-7,99,test_id,id_actual,id_reliable,7,,1647.0825875150188,,,,2333.5370004177094,48.61535417536894,300.25499987602234,0,0,True,,100099,pure_mpc,8,48,True,,1.0,0.12499999980932176,"[14.449655528489794, 17.03960231624403, 13.725616115452151, 4.932727229854874, 11.613497688494407, 5.89782577388449, 11.446914840120115, 15.986447747457454, 22.005852113841435, 28.32354689442068, 18.31693756574788, 32.57919699239047, 33.478035890411824, 14.970718674505608, 6.166147109606074, 4.932725137228527, 3.6993991379508113, 4.772683324849123, 3.5393697825327717, 2.30615225857896, 1.0730309330212757, 0.0, 1.233038, 0.0, 1.2330379633328534, 11.761432582064035, 26.993698171565978, 41.515978302564314, 28.610321191725923, 26.32817319815144, 60.42833927956391, 87.45327115520111, 75.88382894147603, 95.59109067238465, 102.31141390391184, 104.79764728805877, 44.147644436121666, 64.01677197211777, 56.77009422279079, 49.252669583901756, 57.985133841576165, 61.76751965759491, 61.823705098368784, 53.75804598590676, 65.07299530179758, 74.03553166409775, 67.93887680696672, 55.1162452386946]","[41.31100010871887, 272.9909999370575, 300.2520000934601, 13.772000074386597, 300.24699997901917, 1.3959999084472656, 70.85699987411499, 43.14800000190735, 23.72000002861023, 15.776000022888184, 22.036999940872192, 39.4449999332428, 17.007999897003174, 17.1729998588562, 16.986999988555908, 18.03499984741211, 2.7749998569488525, 30.73099994659424, 2.48799991607666, 273.385999917984, 300.25499987602234, 13.551000118255615, 19.23300004005432, 17.592000007629395, 15.591000080108643, 300.1510000228882, 70.42900013923645, 2.7799999713897705, 2.2639999389648438, 31.88100004196167, 2.1550002098083496, 5.9700000286102295, 20.41599988937378, 0.46399998664855957, 0.4870002269744873, 0.4960000514984131, 1.555999994277954, 0.3039999008178711, 0.35199999809265137, 1.383000135421753, 1.3250000476837158, 0.37400007247924805, 0.377000093460083, 0.22699999809265137, 0.16700005531311035, 0.11600017547607422, 0.07899999618530273, 0.02700018882751465]",,forecast_sensitivity
33,Proposed-H3,99,test_id,id_actual,id_reliable,3,0.3,1365.945573191026,,,,42.74800086021423,0.8905833512544632,2.2079999446868896,0,0,True,,100099,proposed,4,48,True,,1.0,0.12499999980948333,"[47.305925192226184, 12.27954811918349, 6.791293533949286, 4.932728, 6.16615, 6.16615, 6.16615, 6.16615, 8.376733465376315, 10.704195705121835, 17.161794950866142, 32.57919634694997, 33.47803892283178, 21.965245526943626, 20.991620270813087, 6.16615, 6.16615, 6.16615, 5.436538478850051, 5.580021701006749, 4.371811740110904, 3.699402, 3.699402, 3.9584568755455383, 3.699402, 4.58842917181835, 5.82182437140824, 6.16615, 6.16615, 6.16615, 16.582138389275983, 42.68947866446041, 38.81793804180464, 74.01801668887785, 93.51729678836527, 103.18864497646837, 37.67627594717822, 58.72363060124878, 50.00545686881844, 42.73602014836994, 54.286232298117056, 60.357582596505836, 59.5030943819625, 53.49531997778833, 64.22060229559342, 73.98961484252597, 67.93887670067339, 55.11624460999008]","[0.26600003242492676, 1.0269999504089355, 0.6689999103546143, 0.7940001487731934, 0.7290000915527344, 0.8179998397827148, 0.8020000457763672, 0.14499998092651367, 0.1119999885559082, 0.6740000247955322, 0.7630000114440918, 0.7860000133514404, 0.9159998893737793, 0.9849998950958252, 0.9189999103546143, 0.9760000705718994, 0.9650001525878906, 1.0170001983642578, 1.0310001373291016, 1.1340000629425049, 1.0870001316070557, 0.9470000267028809, 1.0429999828338623, 1.1399998664855957, 0.943000078201294, 1.2049999237060547, 0.9920001029968262, 1.0450000762939453, 1.1499998569488525, 2.2079999446868896, 0.9210000038146973, 1.0099999904632568, 0.9880001544952393, 0.9860000610351562, 1.13100004196167, 1.1059999465942383, 1.0899999141693115, 1.0780000686645508, 0.937000036239624, 0.9270000457763672, 0.9290001392364502, 1.0410001277923584, 1.0219998359680176, 1.003999948501587, 0.9800000190734863, 0.17100000381469727, 0.1100001335144043, 0.029000043869018555]",,forecast_sensitivity
33,MPC-3,80,test_id,id_actual,high_error,3,,1731.283817143853,,,,58.42500066757202,1.2171875139077504,10.666000127792358,0,0,True,,100080,pure_mpc,4,48,True,,1.0,0.12500000135957814,"[10.482018139145396, 14.052368878997097, 10.131072347468418, 5.0535083379898, 6.8950365036276065, 10.68675690235522, 4.932728, 10.920227556792941, 16.70822851212463, 6.16615, 23.06768531404326, 27.20666336508541, 40.98044587651336, 25.109693505564096, 16.655971888870006, 6.1661340532344475, 6.16615, 4.932728, 3.699402, 2.4661720000000003, 1.233038, 0.0, 0.0, 0.0, 1.233038, 2.4661718904376615, 3.6994018513025755, 22.35692033399642, 33.060406092341765, 38.91841348809592, 64.13626908120989, 79.59463986512519, 105.3135670643636, 135.78479750644902, 101.5805757800377, 119.90382309417562, 54.6525836768757, 52.93589181089674, 57.317829313163024, 64.87999560678583, 70.66968119013934, 72.5597942623314, 64.03571802500426, 68.2403193405041, 73.09026240717841, 64.79129453542957, 64.48228200003852, 61.867961746158834]","[1.123000144958496, 2.5320000648498535, 10.666000127792358, 7.796999931335449, 3.81499981880188, 1.6319999694824219, 0.49000000953674316, 0.5849997997283936, 0.5910000801086426, 0.39100003242492676, 0.6110000610351562, 0.4290001392364502, 0.17499995231628418, 1.1530001163482666, 1.7420001029968262, 0.17299985885620117, 2.622000217437744, 0.8960001468658447, 1.0109999179840088, 0.7279999256134033, 0.6210000514984131, 0.09599995613098145, 0.6700000762939453, 0.6840000152587891, 2.2019999027252197, 1.178999900817871, 0.8190000057220459, 2.072000026702881, 2.6480000019073486, 2.0379998683929443, 0.4680001735687256, 0.882000207901001, 0.4780001640319824, 0.1640000343322754, 0.6059999465942383, 0.16899991035461426, 0.3680000305175781, 0.4830000400543213, 0.33500003814697266, 0.16199994087219238, 0.4240000247955322, 0.15599989891052246, 0.14300012588500977, 0.16300010681152344, 0.7679998874664307, 0.3190000057220459, 0.10599994659423828, 0.039999961853027344]",,forecast_sensitivity
33,MPC-7,80,test_id,id_actual,high_error,7,,1594.634280799972,,,,668.2369992733002,13.921604151527086,103.12399983406067,0,0,True,,100080,pure_mpc,8,48,True,,1.0,0.12499999981105755,"[12.476283228543382, 18.539365574716086, 15.564844550105446, 5.0535097740235475, 8.037237566418806, 8.557208413264592, 5.358815371611827, 13.157822974937153, 17.180271273050856, 16.085224956514466, 22.95600395359381, 27.206663366109325, 40.980462297056, 12.447777225938637, 6.16615, 5.338868510600561, 6.16615, 4.932728, 3.699402, 2.4661720000000003, 1.233038, 0.0, 1.233038, 2.4661720000000003, 2.4661720000000003, 3.6994019872674246, 4.93272798539278, 8.939368523278983, 33.060403504398, 38.918409209839204, 64.13653717017142, 75.1962999520779, 79.37503956026843, 98.82347909857019, 62.78159650337448, 95.41301522779594, 54.65258466587455, 55.24289615328846, 57.317829201190705, 64.87999549803747, 70.66968458640393, 72.55979410819516, 64.03461344400756, 67.52719993893234, 72.96258253889599, 64.79129439853939, 64.16725317025195, 60.782893337435326]","[30.741999864578247, 37.19199991226196, 103.12399983406067, 17.842999935150146, 36.36800003051758, 46.47000002861023, 16.41600012779236, 41.829999923706055, 16.473999977111816, 49.64299988746643, 6.638000011444092, 19.611999988555908, 15.579999923706055, 23.890000104904175, 22.19099998474121, 9.568000078201294, 21.317000150680542, 2.628999948501587, 2.7639999389648438, 17.0239999294281, 1.806999921798706, 2.5410001277923584, 2.7779998779296875, 2.621999979019165, 1.6389999389648438, 12.09500002861023, 19.91599988937378, 3.370000123977661, 27.026000022888184, 28.29099988937378, 2.205000162124634, 1.942000150680542, 2.5899999141693115, 2.3519999980926514, 3.6490001678466797, 1.866999864578247, 1.9099998474121094, 0.4790000915527344, 1.9239997863769531, 2.4609999656677246, 4.1570000648498535, 0.42799997329711914, 0.4739999771118164, 1.1089999675750732, 0.6069998741149902, 0.5469999313354492, 0.10300016403198242, 0.03299999237060547]",,forecast_sensitivity
