system,actual_case,forecast_case,method,horizon,gamma_Q,n_runs,completed_count,completed_rate,certified_global_count,certified_global_rate,total_fail_count,total_timeout_count,icnn_relax_on_infeasible,icnn_relax_enabled_count,mean_icnn_relax_count,max_icnn_relax_count,total_icnn_relax_count,icnn_exogenous_clip_enabled,icnn_clip_enabled_count,mean_total_icnn_clip_count,max_total_icnn_clip_count,sum_total_icnn_clip_count,max_icnn_clip_violation,mean_executed_steps,n_completed,n_perf_rows,allow_partial,scenario_selection_file,scenario_selection_rule,cost_accounting,policy_training_source,policy_retrained_under_v2_protocol,policy_eval_protocol,mean_cost,std_cost,ci95_cost,mean_economic_generation_cost,std_economic_generation_cost,ci95_economic_generation_cost,mean_penalized_cost,std_penalized_cost,ci95_penalized_cost,mean_balance_penalty_cost,std_balance_penalty_cost,mean_constraint_penalty,std_constraint_penalty,mean_solve_time_s,std_solve_time_s,ci95_solve_time_s,mean_avg_step_time_s,std_avg_step_time_s,mean_max_step_time_s,std_max_step_time_s,mean_num_vars,mean_num_bin_vars,mean_std_nn_binary_count,mean_num_constrs,mean_num_qconstrs,mean_num_genconstrs,mean_model_runtime_s,mean_mip_gap,max_mip_gap,mean_model_status,mean_gurobi_status,min_model_sol_count,mean_cost_constraint,n_gap_matched,mean_gap_to_perfect_percent,std_gap_to_perfect_percent,ci95_gap_to_perfect_percent
119,id_actual,perfect_full_horizon,Perfect-Global,48,,20,20,1.0,20,1.0,0,0,False,0,0.0,0.0,0.0,False,0,0.0,0.0,0.0,0.0,48.0,20,20,False,formal/selected_119_inline_operable20.json,inline_gate_by_mpc3_and_perfect_global,full_day_optimization_objective,,,,1878.099774773364,56.03153752223724,24.556904049576307,,,,,,,,,,,67.94814999103546,14.440113295897945,6.3286586867555625,1.415586458146572,0.3008356936645405,67.94814999103546,14.440113295897945,46850.0,0.0,,28850.0,17472.0,48.0,67.94814999103546,0.0007811956863095,0.0009583814955174,2.0,2.0,2.0,,20,0.0,0.0,0.0
119,id_actual,id_reliable,MPC-3,3,,20,20,1.0,0,0.0,0,0,False,0,0.0,0.0,0.0,False,0,0.0,0.0,0.0,0.0,48.0,20,20,False,formal/selected_119_inline_operable20.json,inline_gate_by_mpc3_and_perfect_global,legacy_or_unknown,,,,3331.8852460781445,51.30608279612572,22.485882203108435,,,,,,,,,,,1640.704799747467,303.7601705605622,133.12876448514808,34.181349994738895,6.32833688667838,291.6755499958992,39.42628313443799,2883.6875,0.0,,1767.375,1068.25,2.9375,34.181349994738895,0.0004719548039632,0.0005903976873657,2.3354166666666667,,1.0,,20,77.50451229535398,3.9504621367424937,1.731366368537876
119,id_actual,not_applicable,SAC,0,,20,20,1.0,0,0.0,0,0,False,0,0.0,0.0,0.0,False,0,0.0,0.0,0.0,0.0,48.0,20,20,False,formal/selected_119_inline_operable20.json,inline_gate_by_mpc3_and_perfect_global,legacy_penalized_operating_cost,legacy_checkpoint,False,v2_119_test_scenarios_800_849,2797.3265080824845,60.66843543872108,26.58911416298937,489.3320805328274,1.122060420619751,0.4917646615720829,2797.3265080824845,60.66843543872108,26.58911416298937,2307.9944275496573,60.41440397964973,2307.9944275496573,60.41440397964963,0.7022384748561308,0.0929988715443277,0.0407585525263619,0.0146299682261693,0.0019374764905068,0.024888984975405,0.0034263864737179,,,,,,,,,,,,,0.0,20,48.99948331876639,2.7850612241501245,1.2206068988648977
119,id_actual,not_applicable,SAC-ICNN,0,,20,20,1.0,0,0.0,0,0,False,0,0.0,0.0,0.0,False,0,0.0,0.0,0.0,0.0,48.0,20,20,False,formal/selected_119_inline_operable20.json,inline_gate_by_mpc3_and_perfect_global,legacy_penalized_operating_cost,legacy_checkpoint,False,v2_119_test_scenarios_800_849,4645.742770653553,62.12063267742613,27.22556766451584,567.2734176574485,6.447849156422032e-05,2.82589448839517e-05,4645.742770653553,62.12063267742613,27.22556766451584,4078.469352996104,62.12063611603488,4078.469352996104,62.120636116034696,0.6975173602811993,0.0663630040394987,0.0290848688917888,0.0145316116725249,0.0013825625841562,0.0268182349856942,0.0033604708511331,,,,,,,,,,,,,0.0,20,147.4894981373523,4.639662776586131,2.0334218667799138
119,id_actual,id_reliable,Proposed-H3,3,0.3,20,20,1.0,0,0.0,0,0,False,0,0.0,0.0,0.0,True,20,0.0,0.0,0.0,0.0,48.0,20,20,False,formal/selected_119_inline_operable20.json,inline_gate_by_mpc3_and_perfect_global,legacy_or_unknown,,,,2033.301382265888,59.62850158582026,26.133343056700227,,,,,,,,,,,777.4668499708175,131.24053560590465,57.51870076758373,16.1972260410587,2.7341778251230138,89.47099997997285,45.54282778227888,4374.3125,0.0,,3000.1875,1068.25,243.875,16.1972260410587,0.0001663227483761,0.0002237479036488,2.0,,1.0,,20,8.283152195496259,2.0066900774478382,0.879470702897746
