system,method,scenario_id,split,actual_case,forecast_case,horizon,gamma_Q,cost,perfect_cost,gap_percent,voltage_violation,solve_time_s,avg_step_time_s,max_step_time_s,solver_fail_count,timeout_count,completed,incomplete_reason,seed,solver_kind,solver_window,executed_steps,include_tail,max_steps,final_P_DG_5,final_SOC_BSS_9,step_costs_json,step_times_json,step_P_DG_5_json,step_SOC_BSS_9_json,step_P_BSS_json,step_P_grid_json,step_loss_json,step_load_total_json,step_pv_11_json,step_wind_26_json,mean_num_vars,mean_num_bin_vars,mean_num_constrs,mean_num_qconstrs,mean_num_genconstrs,mean_model_runtime_s,mean_mip_gap,max_mip_gap,mean_std_nn_binary_count,step_model_statuses_json,step_model_sol_counts_json,mean_model_status,min_model_sol_count,num_optimal_steps,num_timelimit_steps,failure_message,experiment_tag
33,StdNN-H3-MIP,80,test_id,id_actual,id_reliable,3,0.3,1658.2761152001017,,,,93.67899966239929,1.9516458262999852,8.126999855041504,0,0,True,,100080,std_nn_mpc,4,48,True,,1.0,0.12500000076238263,"[10.4820155233861, 14.052388376664515, 8.36843551274088, 11.555852263844606, 6.16615, 7.374602317556261, 5.5790457744235376, 9.031890828260801, 15.531400870424159, 6.16615, 21.789655198372408, 27.2066633647456, 40.98044597415359, 25.679708249528133, 16.665195736731818, 5.820765266490092, 5.823505836771523, 4.590110506841467, 3.356811176873989, 3.6047991714226364, 2.373669481447346, 1.1405427229694298, 0.0, 0.2462803585790912, 1.4793375321548947, 1.1390919300881677, 12.546867710342124, 3.605441301860364, 24.655063931949663, 31.40161728854163, 58.4890600540915, 75.74763325944754, 97.2990774267494, 126.5024589351163, 89.79415782407075, 112.51219691944814, 54.65258363503663, 52.935895348885495, 57.31782921333112, 64.87999562090008, 70.66968464507474, 72.55979416875441, 64.03571795026514, 68.24031936562535, 73.08466821850182, 64.79129455572927, 64.48228203216814, 61.86796181974128]","[2.1619999408721924, 3.121000051498413, 4.391999959945679, 3.318000078201294, 2.4809999465942383, 4.565999984741211, 1.867999792098999, 4.449000120162964, 8.126999855041504, 2.0219998359680176, 0.5829999446868896, 1.6410000324249268, 1.309000015258789, 1.4479999542236328, 0.4790000915527344, 1.380000114440918, 0.559999942779541, 0.5879998207092285, 0.6570000648498535, 0.19300007820129395, 3.739000082015991, 2.4809999465942383, 7.611999988555908, 2.0859999656677246, 1.687999963760376, 1.9110000133514404, 2.574000120162964, 1.628000020980835, 1.3029999732971191, 0.7350001335144043, 0.682999849319458, 2.3490002155303955, 0.6480000019073486, 5.401000022888184, 1.3580000400543213, 1.3659999370574951, 2.0480000972747803, 2.2179999351501465, 0.6029999256134033, 0.14699983596801758, 1.1600000858306885, 1.2379999160766602, 1.3320000171661377, 0.5929999351501465, 1.2820000648498535, 0.0839998722076416, 0.04900002479553223, 0.01900005340576172]","[0.19999937893090064, 0.3999993789082138, 0.5999993788772051, 0.799999378857615, 1.0, 1.0, 0.9048026947378084, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9439972602368697, 0.9444416374445335, 0.7444416377779216, 0.5444416381052929, 0.5846582666649528, 0.38499770696698304, 0.18499771352316227, 0.0, 0.03994816560587983, 0.23994816535550584, 0.1847624012383351, 0.3847624012325431, 0.5847624012167677, 0.784762358612258, 0.984762358600616, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.75, 0.5, 0.3542567882771871, 0.32466577945658925, 0.24354726905347804, 0.2048406405184343, 0.15760196815008676, 0.13914569952373637, 0.15163759884234204, 0.2640143121944912, 0.5140143121345306, 0.26401431213453064, 0.12500000315616733, 0.12500000173848497, 0.1250002415627353, 0.1250000091984232, 0.22206539937924422, 0.42075905817373516, 0.6349572103259469, 0.8794486508583483, 1.062638128054365, 1.312638128054365, 1.562638128054365, 1.4683540471167298, 1.2336778144673732, 0.9836778144673732, 0.7336778144673732, 0.5797496409230386, 0.5296584562831569, 0.4980697111589423, 0.4767681650174136, 0.4330188113249085, 0.3831595825770696, 0.2818555293758346, 0.12500000001717945, 0.125000000646212, 0.12500000092355984, 0.12500000085923613, 0.12500000097264, 0.12500000113787788, 0.1250000008810762, 0.12500000080393658, 0.12500000042598286, 0.1250000007721444, 0.12500000083246446, 0.12500000076238263, 0.12500000076238263]","[0.49, 0.49, 0.49, 0.28565669497671325, 0.057998379535391185, 0.15899228039009797, 0.07586499584091724, 0.0925877978419612, 0.03617428726125805, -0.02548347638775499, -0.22924849601166766, -0.51, 0.49, 0.2724680459976313, 0.0, -5.036088841619162e-07, 4.55264360486031e-07, -0.1980134020977572, -0.4053350701318174, -0.436964230390512, -0.498762538686099, -0.3737065334798741, -0.51, -0.51, 0.18479679863776538, 0.45996541599273894, 0.49, 0.49, 0.3016992201468959, 0.09817878162989675, 0.06191394044346061, 0.041751030437396267, 0.08574873323730998, 0.09772408834576421, 0.1985559442744206, 0.30743683780255476, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.2890306672670049, 0.3620693814456428, 0.14590741696332102, 0.2069727529484046, 0.0, 0.03776413492363315, 0.0, 0.08955440088315003, 0.29266408970075497, 0.0, 0.4882345374491377, 0.6575160426483001, 0.5660861134008713, 0.31729363007362815, 0.17071619084116776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10999620642526567, 0.0, 0.21423031574996354, 0.27383181489300823, 0.565653081665854, 0.7522322514534868, 0.9852208370459394, 1.3009330695688248, 0.9040865710710351, 1.1496869937237637, 0.7883972948786443, 0.7604836642095202, 0.8317346213549776, 0.954696676764414, 1.0488379617085324, 1.0795714498984457, 0.9409685845571568, 1.0093360872459407, 1.0881059872927126, 0.9532543830199881, 0.9482297891409455, 0.9057205173941671]","[0.031067834296554225, 0.02596723958281185, 0.02665544111094559, 0.026711935549079843, 0.0331924900730021, 0.0329840273282985, 0.031886106848378344, 0.03209964806287499, 0.03147729659775943, 0.035085298449491424, 0.03521912169193112, 0.04773087878127371, 0.040376150743781675, 0.040910691084157305, 0.04174241379586584, 0.046818174869889415, 0.048213136056936286, 0.054570534601756766, 0.05896593928807817, 0.06111590929951027, 0.09592549111654705, 0.09536144195004781, 0.11887138455728388, 0.13235249883091318, 0.14138794004315852, 0.14389567888012822, 0.11945650778708664, 0.14618241490684128, 0.08054187923627928, 0.06462017256123338, 0.057495725261417815, 0.05533357368301809, 0.0558223516117644, 0.059938005486957886, 0.05960608887592107, 0.06115764564072418, 0.04596109912486047, 0.04654338613068934, 0.048481041623478806, 0.04916804760388161, 0.05069792720080983, 0.049977619161769314, 0.05058544700817196, 0.04928804681498838, 0.05226431561683109, 0.04935907346745748, 0.0511887425755571, 0.048860721276181504]","[2.7132089191123425, 2.6088374394562495, 2.5628593867992686, 2.564212480438701, 2.584745443009836, 2.6104840409062655, 2.571779950943961, 2.568325409757719, 2.611434030929823, 2.5966378724417516, 2.5676425932718017, 2.6227183115077537, 3.3413843606459896, 3.317244808256567, 3.379348272315224, 3.3373979030086294, 3.3437969275082597, 3.3671512929798793, 3.3760173159499924, 3.3064905868741383, 3.339738337990356, 3.3533014057877955, 3.340860478391098, 3.350634203687415, 4.104128738089579, 4.101242564656378, 4.090079642291502, 4.127868819061592, 4.130195864594892, 4.058102032715038, 4.1031662446956165, 4.08043217259036, 4.106604983217476, 4.102001025499306, 4.090534978435265, 4.138713804272314, 3.3976452430891904, 3.3771898471780073, 3.319674877517964, 3.3454392241131448, 3.342387902819633, 3.3826620038194175, 3.3357258168705, 3.332130252121777, 3.2903453459754184, 3.322519195856787, 3.333833065763846, 3.3614080882715576]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2714931373609537, 0.5903959433733065, 0.9436496727515377, 1.00563220640961, 1.3719636461126852, 1.5547793214703711, 1.711720382074807, 2.114008177240559, 2.297236608317033, 2.4879912570617635, 2.5583176156757474, 2.3852881857272754, 2.176627516886669, 1.9120041113743236, 1.7046525488479725, 1.4565625283379555, 1.2139612921355032, 0.9952610536154478, 0.8516663316842352, 0.6115842181940371, 0.3875042958821095, 0.3359269714713186, 0.23155402805374803, 0.15489519551388106, 0.11253658656737825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.7652460862453716, 1.382735918770104, 1.3536080321561026, 1.2982955900012332, 1.5599395561397391, 1.4467116529208324, 1.6229983714069798, 1.4182828590954828, 1.3140729513778264, 1.6572066457014154, 1.3438756728140802, 1.5229331475603671, 1.3256744018504498, 1.496900686343137, 1.6599785495405905, 1.4965696351676938, 1.4419357645883517, 1.5033299401143632, 1.7410973600623083, 1.5081920779607163, 1.5634743168571927, 1.3401350552336064, 1.6255110630246756, 1.607426118987472, 1.435483533051794, 1.4237829193881661, 1.3127734310230537, 1.5184589206998682, 1.4534832830223756, 1.5519880201710197, 1.53783389451238, 1.4901161329780854, 1.4798735466302906, 1.3757775316860856, 1.7115715807785865, 1.511193590612758, 1.5003138531463762, 1.5507129831405893, 1.5364212977001213, 1.4399105955802927, 1.344247868915517, 1.3530681726081522, 1.4453426792120885, 1.3720822117315459, 1.2545036750463276, 1.4186238864792746, 1.4367920191081718, 1.5045482906853482]",1867.875,69.125,1296.5208333333333,290.8125,3.875,1.9516458262999852,0.00047994217830196626,0.000992233445399067,71.1875,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[9, 8, 9, 10, 10, 10, 7, 10, 10, 5, 1, 6, 4, 3, 2, 1, 3, 2, 1, 3, 10, 4, 10, 7, 4, 1, 4, 1, 2, 3, 1, 4, 3, 10, 5, 8, 3, 4, 3, 3, 4, 1, 3, 3, 5, 1, 1, 1]",2.0,1.0,48,0,,standard_nn_embedding
33,StdNN-H3-MIP,81,test_id,id_actual,id_reliable,3,0.3,1436.5701736206433,,,,80.46599912643433,1.6763749818007152,8.86899995803833,0,0,True,,100081,std_nn_mpc,4,48,True,,1.0,0.12500000058237581,"[23.33884271465289, 7.390411768199544, 3.699402, 8.934479264507846, 5.7993536745774, 13.544554264069207, 5.962975520481392, 8.308937898617609, 8.735303668360288, 9.15530975911089, 19.73769665990354, 26.715228199276787, 27.458468652832977, 28.949265127566726, 10.121871759877042, 5.704481882256669, 5.415104052227504, 4.181740508980106, 3.4092287355021487, 3.45911099032828, 3.180923722526427, 2.2272728674323514, 0.9941574662465149, 2.2272728588295103, 3.4604842594278407, 3.664006806767875, 4.89733005126372, 6.1307492955826195, 6.16615, 6.16615, 17.364433546568385, 43.32232239155014, 80.47730309154525, 90.13734271722781, 103.70210933691388, 99.82420313600754, 55.668893692742934, 66.01816790829547, 59.951677605630735, 77.09619502995523, 71.97509153298898, 61.191997189988484, 49.72895092029967, 56.064998872694574, 57.327933378660035, 55.14839297129819, 60.27174448336951, 62.16215138550084]","[2.0899999141693115, 5.267999887466431, 2.5450000762939453, 2.3519999980926514, 3.7170000076293945, 3.6529998779296875, 1.9890000820159912, 8.86899995803833, 3.2149999141693115, 0.6660001277923584, 1.311999797821045, 0.6659998893737793, 1.2039999961853027, 0.5139999389648438, 1.3840000629425049, 1.3680000305175781, 0.13199996948242188, 1.2639999389648438, 0.6050000190734863, 0.18699979782104492, 1.873999834060669, 1.9490001201629639, 0.8949999809265137, 1.7630000114440918, 1.7880001068115234, 2.238999843597412, 2.4740002155303955, 1.6730000972747803, 1.366999864578247, 1.3659999370574951, 0.684999942779541, 2.4129998683929443, 1.6150000095367432, 1.4110000133514404, 0.6559998989105225, 3.2939999103546143, 1.7970001697540283, 1.8909997940063477, 0.5720000267028809, 0.6230001449584961, 0.4069998264312744, 1.190999984741211, 0.5760002136230469, 1.2599999904632568, 1.3580000400543213, 0.24900007247924805, 0.059999942779541016, 0.019999980926513672]","[0.2, 0.4, 0.6, 0.8, 0.9405254168980449, 1.0, 0.9670562264393512, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9251421044388977, 0.8782193738968002, 0.6782193742295735, 0.552942333876615, 0.5610318465273681, 0.5159172933668745, 0.36125455382592875, 0.16125455398812588, 0.36125455243068116, 0.561254552173341, 0.5942599749984043, 0.7942599749510294, 0.9942599748749711, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 0.75, 0.5135405677468977, 0.3647831749992399, 0.31367638896743166, 0.2401744235749916, 0.22185836635993939, 0.19051217937292458, 0.16147531212017896, 0.15892137145443339, 0.2653376718345735, 0.5153376717783058, 0.2653376717783058, 0.12500000039258352, 0.12500000003121559, 0.12500000027969171, 0.12500000021840496, 0.1654046042979288, 0.22651732049629708, 0.47592110543133354, 0.646893067744013, 0.896893067744013, 1.146893067744013, 1.396893067744013, 1.3982651630326854, 1.295729403563883, 1.3714283439804964, 1.3945483577204776, 1.3185707796192694, 1.1504265899895119, 0.9004265899895119, 0.6504265899895119, 0.556300517156168, 0.47958092240881733, 0.3332277806325957, 0.12500000001781586, 0.1250000005711121, 0.12500000084631932, 0.12500000077326312, 0.1250000007943921, 0.12500000074273648, 0.12500000070545988, 0.12500000081371357, 0.12500000083174392, 0.1250000007447369, 0.12500000074058415, 0.12500000058237581, 0.12500000058237581]","[0.49, 0.49, 0.4634604872160805, 0.29156448978540933, 0.10016930453267277, 0.1440638529278974, 0.035899476042337994, 0.06143852961135487, 0.05691226057541533, 0.0050057237048613205, -0.21708925355097614, -0.51, 0.49, 0.2750618363128132, 0.0, 0.0, 0.0, -0.08242539845111124, -0.12466994530964243, -0.5087837212674718, -0.348782803117866, -0.51, -0.51, -0.51, -0.002799074388891959, 0.20097008855885246, -0.1544258384498913, -0.04716482802956163, 0.14891605307836794, 0.3295626096069354, 0.49, 0.49, 0.184487102753354, 0.1503704057048073, 0.2868521578813944, 0.4081264502672867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.6908063973329028, 0.15388249275623575, 0.0, 0.1250547270158702, 0.0, 0.23057513325216272, 0.0, 0.0669621218318003, 0.080286052136259, 0.09341124251150744, 0.4241108331219857, 0.6421586937273995, 0.34621656346069885, 0.37045715654580036, 0.06432067902239093, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12106252482776633, 0.4016883501789204, 0.8033638172058947, 0.9077966780240844, 1.0544428036423121, 1.0125194933622437, 0.8049226616706168, 0.9732035432243165, 0.8745614244818005, 1.1533340655277273, 1.0700640899673006, 0.8947292226014387, 0.7083382263481549, 0.8113633963039768, 0.8318989167261794, 0.7964592353056617, 0.8797657639572277, 0.9105040875691194]","[0.02517641254802742, 0.028426136916024993, 0.029417776239699628, 0.027440178652299085, 0.032947441618966844, 0.029672679093218017, 0.033968701114371634, 0.03120701315627907, 0.03236136315077845, 0.033503092062004296, 0.03765299787627635, 0.04819446825889122, 0.043118768312112615, 0.04096314469814132, 0.04457537603255575, 0.048300404010330124, 0.047411525286290834, 0.052315920862926045, 0.06139392260604672, 0.06627377656010357, 0.07916743643924566, 0.07401781157653203, 0.09474423255668642, 0.10342576041067582, 0.11303370992611769, 0.10859943711770675, 0.10239530276671756, 0.07871267152154154, 0.08056516100410972, 0.08078719106750572, 0.072847020653475, 0.06333920556247799, 0.05451857681698289, 0.05565252083516005, 0.05752310907441689, 0.05801158153669602, 0.04561834776683788, 0.0470369325917968, 0.04851402955856737, 0.051211113348373236, 0.049566009020300804, 0.050404414121524056, 0.051191608569781354, 0.050417763990210133, 0.049685645371730716, 0.05079356840102518, 0.04830462867985052, 0.05179982518493491]","[2.685283393583955, 2.595427948046338, 2.5998746895187845, 2.58831741550506, 2.597409261724422, 2.637581923879786, 2.59364918093377, 2.5831731382207015, 2.617016450528968, 2.5944647207977733, 2.650015712561016, 2.5992595972605113, 3.3980804786072563, 3.3751603029209583, 3.356584181126108, 3.3842866226336055, 3.3447385442431106, 3.305814420007008, 3.3412319986046493, 3.354550245922482, 3.372780544253877, 3.303649038485524, 3.312120714277433, 3.301280125276448, 4.092527987105706, 4.103397650432869, 4.09633948615209, 4.082269028084282, 4.102060187714434, 4.111667701899945, 4.074119847636103, 4.1026730188380505, 4.0692538890573395, 4.095942858967989, 4.091854493485501, 4.1036176582754536, 3.379257923921622, 3.3505620095735598, 3.3158183195650084, 3.355504301563778, 3.328690919981976, 3.37374376554219, 3.373226499205291, 3.3585399079124976, 3.349109661914482, 3.3817570358115945, 3.3005727235741427, 3.3845052556417423]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25228914067079333, 0.7173702150289141, 0.9571362345173189, 1.0164010012496143, 1.2095994193355355, 1.4983678035252288, 1.8626544721766578, 2.040533526107394, 2.027084579666436, 2.227288990495797, 2.334098286279889, 2.172818114868093, 1.9669721265690383, 2.0938242864016914, 1.5595027702599875, 1.4874741539190852, 1.3690737127398762, 1.084934243739314, 0.8807577426689912, 0.6874324869290043, 0.5128116518671046, 0.30998531655838085, 0.23737332865120003, 0.1442417522665954, 0.08304051114285976, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[1.3296534089142569, 1.5799715923219018, 1.5658319824393456, 1.3991383781934825, 1.5896619861040748, 1.292615617608818, 1.6246621353037052, 1.4859787090073566, 1.5121795017983446, 1.5295508468351897, 1.4806471301601467, 1.5152953717493851, 1.6049826864075134, 1.5183153145104407, 1.6194686625698704, 1.550308688655376, 1.4975296947049825, 1.5527369400817896, 1.4759857251624626, 1.5059695576923264, 1.2442799603375134, 1.4993277139335033, 1.5796001630370424, 1.4056619427330004, 1.4742881001983255, 1.4497949037240458, 1.4650763647109153, 1.654383781233423, 1.5462351433222299, 1.4938185685408416, 1.4509700997602146, 1.3935661315688423, 1.4484890592746007, 1.5806166444789462, 1.4980973247591542, 1.5036099678160502, 1.475711858920962, 1.3413548884041677, 1.4897709245402748, 1.2533813494738835, 1.3081928389729067, 1.529418957034422, 1.7160798818612424, 1.5975942756810915, 1.566896390425081, 1.6360913689444743, 1.469111588029583, 1.5258009921703073]",1866.0833333333333,67.33333333333333,1289.2916666666667,290.8125,3.875,1.6763749818007152,0.0004097724378367362,0.000984385211870593,69.33333333333333,"[2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2]","[4, 10, 5, 10, 10, 6, 8, 10, 9, 3, 3, 3, 1, 2, 5, 2, 1, 2, 2, 2, 4, 5, 2, 2, 1, 5, 5, 5, 6, 3, 2, 8, 5, 1, 3, 9, 4, 4, 3, 4, 3, 1, 3, 2, 5, 1, 1, 1]",2.0,1.0,48,0,,standard_nn_embedding
