system,actual_case,forecast_case,method,horizon,gamma_Q,n_runs,completed_count,completed_rate,total_fail_count,mean_executed_steps,n_completed,mean_cost,std_cost,ci95_cost,mean_solve_time_s,std_solve_time_s,ci95_solve_time_s,mean_avg_step_time_s,std_avg_step_time_s,mean_max_step_time_s,std_max_step_time_s
33,id_actual,biased_ood,MPC-3,3,,20,20,1.0,0,48.0,20,1604.857940465232,45.67522626197283,20.01805051865315,58.70224970579147,7.48333996055472,3.2797183427060257,1.2229635355373223,0.15590291584489002,12.18994997739792,2.7293022267499487
33,id_actual,biased_ood,MPC-7,7,,20,19,0.95,1,47.05,19,1475.9107586754108,50.0439016203348,22.502482495311593,619.763526125958,195.18695674330587,87.76675948952513,12.911740127624126,4.066394932152205,151.5484737346047,95.35327975720044
33,id_actual,biased_ood,Proposed-H3,3,0.3,20,20,1.0,0,48.0,20,1340.3226659439613,45.143537109831016,19.785027473583842,36.6393000125885,4.142991111095193,1.8157459118989019,0.7633187502622605,0.08631231481448316,2.2085500001907348,0.3820335797287208
33,id_actual,high_error,MPC-3,3,,20,20,1.0,0,48.0,20,1699.6558964364112,61.62712277307066,27.00927741254902,60.454650259017946,17.385964319833544,7.619734822412605,1.259471880396207,0.3622075899965322,11.837300026416779,8.248570829581066
33,id_actual,high_error,MPC-7,7,,20,20,1.0,0,48.0,20,1596.611829575147,54.642670543947965,23.948206258445037,697.7251000285148,188.57917975310525,82.64846955354268,14.535939583927393,3.9287329115230256,144.8646499633789,90.66173529283883
33,id_actual,high_error,Proposed-H3,3,0.3,20,20,1.0,0,48.0,20,1370.5241108065766,44.26054106982111,19.398037396396088,47.154149901866916,4.368079735762582,1.9143953511796727,0.9823781229555607,0.09100166116172044,3.816249978542328,1.7189959586012566
33,id_actual,id_reliable,MPC-3,3,,20,20,1.0,0,48.0,20,1683.32918575638,60.92833129759368,26.703018545261298,73.26449995040893,23.537813264988344,10.3159014984332,1.5263437489668528,0.4903711096872572,15.348599982261657,5.511130751047984
33,id_actual,id_reliable,MPC-7,7,,20,20,1.0,0,48.0,20,1594.6399350369777,62.501675165999316,27.392566898241842,1715.9751999378204,452.3969125279188,198.2716888477967,35.749483332037926,9.424935677664976,287.54219995737077,44.43266401941497
33,id_actual,id_reliable,Proposed-H3,3,0.3,20,20,1.0,0,48.0,20,1334.672642352308,47.28970476727077,20.72562692112061,37.24364985227585,6.623628992361392,2.9029333981930674,0.7759093719224135,0.13799227067419567,1.9657999992370605,0.6249557045081818
